id	tag	word	prev_word	label
874	G_PRP	koi	me	hi
875	G_N	kaam	koi	hi
876	G_N	dandha	kaam	hi
877	G_PRT	nai	dandha	hi
878	G_V	hai	nai	hi
879	G_R	lagta	hai	hi
880	E	:P	lagta	univ
881	@	@aru36629		univ
882	G_PRT	haha	@aru36629	univ
883	G_V	smjh	haha	hi
884	G_V	gyi	smjh	hi
885	G_PRP	mai	gyi	hi
886	G_R	accha	mai	hi
887	G_PRP	tum	accha	hi
888	G_N	office	tum	en
889	PSP	se	office	hi
890	G_N	aane	se	hi
891	PSP	ke	aane	hi
892	G_N	baad	ke	hi
893	G_PRP	kya	baad	hi
894	G_V	krti	kya	hi
895	G_V	ho	krti	hi
896	G_X	?	ho	univ
897	@	@khusshhagrawal		univ
898	G_V	can't	@khusshhagrawal	en
899	G_V	wait	can't	en
900	G_PRT	yaar	wait	hi
901	G_X	.	yaar	univ
902	G_N	I'm	.	en
903	PSP	in	I'm	en
904	G_N	office	in	en
905	G_X	.	office	univ
906	G_R	Accha	.	hi
907	G_R	atleast	Accha	en
908	G_V	give	atleast	en
909	G_PRP	me	give	en
910	DT	some	me	en
911	G_N	hint	some	en
912	G_X	*	hint	univ
913	G_PRP	Maine	*	hi
914	G_PRT	bhi	Maine	hi
915	G_V	diya	bhi	hi
916	G_V	tha	diya	hi
917	E	:p	tha	univ
918	G_R	accha		hi
919	G_PRP	i	accha	en
920	G_V	should	i	en
921	G_V	sleep	should	en
922	G_X	,	sleep	univ
923	G_R	kaal	,	hi
924	G_N	office	kaal	en
925	G_V	hai	office	hi
926	E	:(	hai	univ
927	@	@theUglyDude007		univ
928	@	@suzali86	@theUglyDude007	univ
929	G_R	ruz	@suzali86	hi
930	G_N	kaam	ruz	hi
931	G_V	karta	kaam	hi
932	G_PRP	tu	karta	hi
933	G_N	sunday	tu	en
934	G_PRP	ku	sunday	hi
935	G_N	office	ku	en
936	G_PRT	nahi	office	hi
937	G_V	jana	nahi	hi
938	G_V	padta	jana	hi
939	G_N	Office		en
940	PSP	mein	Office	hi
941	G_PRP	kisi	mein	hi
942	G_N	bandy	kisi	hi
943	PSP	ko	bandy	hi
944	G_N	favor	ko	en
945	G_V	de	favor	hi
946	G_V	do	de	hi
947	PSP	to	do	hi
948	G_V	jaty	to	hi
949	G_V	hoye	jaty	hi
950	G_PRP	apna	hoye	hi
951	G_N	number	apna	en
952	G_V	de	number	hi
953	G_V	jata	de	hi
954	G_V	hai	jata	hi
955	CC	kay	hai	hi
956	G_PRP	koi	kay	hi
957	G_N	kaam	koi	hi
958	G_V	ho	kaam	hi
959	G_PRT	to	ho	hi
960	G_N	btana	to	hi
961	CC	aur	btana	hi
962	G_R	baad	aur	hi
963	PSP	mein	baad	hi
964	G_PRT	saaly	mein	hi
965	G_N	phone	saaly	en
966	PSP	hi	phone	hi
967	G_PRT	nai	hi	hi
968	G_N	sunty	nai	hi
969	G_X	.	sunty	univ
970	G_N	Kasam		hi
971	PSP	se	Kasam	hi
972	G_X	!	se	univ
973	G_PRP	aisa	!	hi
974	G_J	imandari	aisa	hi
975	PSP	ka	imandari	hi
976	G_N	virus	ka	en
977	G_N	felayenge	virus	hi
978	G_X	,	felayenge	univ
979	G_SYM	bahut	,	hi
980	G_N	mann	bahut	hi
981	G_V	hai	mann	hi
982	G_J	sarkari	hai	hi
983	G_N	office	sarkari	en
984	PSP	mein	office	hi
985	G_N	logon	mein	hi
986	PSP	ko	logon	hi
987	G_N	kaam	ko	hi
988	G_N	karte	kaam	hi
989	G_N	dekhne	karte	hi
990	PSP	ka	dekhne	hi
991	G_X	..	ka	univ
992	U	http://t.co/xDPeKXIhIY	..	univ
993	@	@_swapneal		univ
994	G_N	office	@_swapneal	en
995	PSP	ko	office	hi
996	G_V	kaam	ko	hi
997	G_X	...	kaam	univ
998	G_R	too	...	en
999	G_J	much	too	en
1000	G_N	work	much	en
1001	G_N	load	work	en
1002	E	😰	load	univ
1003	G_N	Kaam		hi
1004	G_V	bolta	Kaam	hi
1005	G_V	hai	bolta	hi
1006	G_PRT	itni	hai	hi
1007	PSP	si	itni	hi
1008	G_V	baat	si	hi
1009	G_V	hai	baat	hi
1010	G_N	OFFICE	hai	en
1011	PSP	mein	OFFICE	hi
1012	G_V	jaati	mein	hi
1013	G_R	har	jaati	hi
1014	G_PRP	meri	har	hi
1015	G_N	raat	meri	hi
1016	G_V	hai	raat	hi
1017	G_N	Hardwork	hai	en
1018	PSP	ka	Hardwork	hi
1019	G_N	example	ka	en
1020	G_N	is'se	example	hi
1021	G_J	bada	is'se	hi
1022	G_PRP	kya	bada	hi
1023	G_V	ho	kya	hi
1024	G_V	sakta	ho	hi
1025	G_X	...	sakta	univ
1026	U	http://t.co/delkx3Dt5S	...	univ
1027	#	#WakeMeUpWhen		univ
1028	G_N	Papa	#WakeMeUpWhen	en
1029	PSP	k	Papa	hi
1030	G_N	office	k	en
1031	PSP	k	office	hi
1032	G_N	saray	k	hi
1033	G_N	kaam	saray	hi
1034	G_PRP	khud	kaam	hi
1035	G_V	hojaen	khud	hi
1036	G_X	.	hojaen	univ
1037	@	@iamsrk_vraj		univ
1038	G_PRT	Haan	@iamsrk_vraj	hi
1039	G_R	ajkal	Haan	hi
1040	G_PRP	main	ajkal	hi
1041	G_N	raat	main	hi
1042	PSP	ko	raat	hi
1043	PSP	hi	ko	hi
1044	G_N	office	hi	en
1045	G_V	jata	office	hi
1046	G_V	hoon	jata	hi
1047	G_X	..	hoon	univ
1048	G_V	kaam	..	hi
1049	G_PRT	bhi	kaam	hi
1050	G_SYM	zyada	bhi	hi
1051	G_PRT	nhi	zyada	hi
1052	G_V	hota	nhi	hi
1053	PSP	to	hota	hi
1054	G_N	sukun	to	hi
1055	PSP	ke	sukun	hi
1056	G_R	din	ke	hi
1057	G_N	guzar	din	hi
1058	G_V	rha	guzar	hi
1059	G_V	hun	rha	hi
1060	G_X	..	hun	univ
1061	E	:P	..	univ
1062	G_PRP	Kaun		hi
1063	G_PRT	kambakht	Kaun	hi
1064	G_N	job	kambakht	en
1065	G_N	satisfaction	job	en
1066	PSP	ke	satisfaction	hi
1067	PSP	liye	ke	hi
1068	G_N	kaam	liye	hi
1069	G_V	karta	kaam	hi
1070	G_V	hai	karta	hi
1071	G_X	.	hai	univ
1072	G_PRP	Hum	.	hi
1073	G_PRT	to	Hum	hi
1074	G_N	office	to	en
1075	G_V	jate	office	hi
1076	G_V	hain	jate	hi
1077	CC	taaki	hain	hi
1078	G_J	fast	taaki	en
1079	G_N	internet	fast	en
1080	PSP	ke	internet	hi
1081	G_N	maze	ke	hi
1082	G_V	ley	maze	hi
1083	G_V	sake	ley	hi
1084	G_X	,	sake	univ
1085	G_N	youtube	,	ne
1086	G_V	dekh	youtube	hi
1087	G_V	sake	dekh	hi
1088	G_X	...	sake	univ
1089	@	@you_ShutUpp		univ
1090	G_J	thaka	@you_ShutUpp	hi
1091	G_V	hota	thaka	hi
1092	G_V	he	hota	hi
1093	G_PRT	banda	he	hi
1094	G_X	,	banda	univ
1095	G_PRP	tum	,	hi
1096	G_PRP	koi	tum	hi
1097	G_N	kaam	koi	hi
1098	G_V	karo	kaam	hi
1099	G_N	office	karo	en
1100	PSP	mein	office	hi
1101	G_PRT	to	mein	hi
1102	G_N	pata	to	hi
1103	G_V	ho	pata	hi
1104	G_PRT	na	ho	hi
1105	E	:p	na	univ
1106	@	@zartasha_maryam		univ
1107	G_R	aaj	@zartasha_maryam	hi
1108	PSP	ka	aaj	hi
1109	G_R	din	ka	hi
1110	G_J	asha	din	hi
1111	G_N	gya	asha	hi
1112	G_PRP	mere	gya	hi
1113	PSP	liye	mere	hi
1114	G_N	pehle	liye	hi
1115	G_N	India	pehle	ne
1116	G_N	jeet	India	hi
1117	G_V	gaui	jeet	hi
1118	G_R	then	gaui	en
1119	G_N	aaj	then	hi
1120	G_N	dophar	aaj	hi
1121	PSP	me	dophar	hi
1122	G_N	aaram	me	hi
1123	PSP	se	aaram	hi
1124	G_V	sone	se	hi
1125	G_V	mila	sone	hi
1126	G_X	,	mila	univ
1127	CC	and	,	en
1128	G_N	aaj	and	hi
1129	G_N	office	aaj	en
1130	PSP	pe	office	hi
1131	G_PRT	bhi	pe	hi
1132	G_PRT	no	bhi	en
1133	G_V	kaam	no	hi
1134	@	@md_baran		univ
1135	@	@Hones8Liar	@md_baran	univ
1136	G_V	chalo	@Hones8Liar	hi
1137	G_PRP	ab	chalo	hi
1138	G_J	thoda	ab	hi
1139	G_N	kaam	thoda	hi
1140	G_V	kar	kaam	hi
1141	G_V	sakte	kar	hi
1142	G_V	hai	sakte	hi
1143	G_X	...	hai	univ
1144	G_N	subah	...	hi
1145	PSP	se	subah	hi
1146	G_PRP	yahi	se	hi
1147	G_V	chipke	yahi	hi
1148	G_V	pade	chipke	hi
1149	G_V	hai	pade	hi
1150	G_N	office	hai	en
1151	PSP	me	office	hi
1152	G_PRT	bhi	me	hi
1153	G_X	..	bhi	univ
1154	G_PRP	is	..	hi
1155	G_N	chakkar	is	hi
1156	PSP	me	chakkar	hi
1157	G_N	lunch	me	en
1158	G_PRT	bhi	lunch	hi
1159	G_PRT	nahi	bhi	hi
1160	G_V	kiya	nahi	hi
1161	@	@aashikapokharel		univ
1162	G_PRT	Haha	@aashikapokharel	univ
1163	G_PRT	okay	Haha	en
1164	G_X	.	okay	univ
1165	G_N	Office	.	en
1166	G_N	time	Office	en
1167	G_X	,	time	univ
1168	G_PRT	aba	,	hi
1169	G_N	bus	aba	hi
1170	PSP	ma	bus	hi
1171	G_V	bore	ma	en
1172	G_V	hune	bore	hi
1173	G_PRT	wala	hune	hi
1174	G_PRT	chhu	wala	hi
1175	G_X	.	chhu	univ
1176	G_R	Also	.	en
1177	G_X	,	Also	univ
1178	G_N	Alumni	,	en
1179	PSP	ko	Alumni	hi
1180	G_J	imp	ko	en
1181	G_V	kaam	imp	hi
1182	G_V	chha	kaam	hi
1183	G_X	.	chha	univ
1184	G_N	Viber	.	ne
1185	PSP	ma	Viber	hi
1186	G_V	aaye	ma	hi
1187	G_V	hune	aaye	hi
1188	G_X	.	hune	univ
1189	E	:P	.	univ
1190	DT	My		en
1191	G_J	bad	My	en
1192	G_N	girl	bad	en
1193	G_R	so	girl	en
1194	G_J	good	so	en
1195	G_PRP	she	good	en
1196	G_V	lied	she	en
1197	PSP	to	lied	en
1198	G_V	arranged	to	en
1199	G_N	marriage	arranged	en
1200	G_PRT	waala	marriage	hi
1201	G_N	ladka	waala	hi
1202	G_PRP	that	ladka	en
1203	G_N	she's	that	en
1204	DT	a	she's	en
1205	G_N	virgin	a	en
1206	PSP	for	virgin	en
1207	DT	his	for	en
1208	G_N	peace	his	en
1209	PSP	of	peace	en
1210	G_N	mind	of	en
1211	G_X	.	mind	univ
1212	G_N	Office		en
1213	PSP	me	Office	hi
1214	G_N	junior	me	en
1215	PSP	ko	junior	hi
1216	G_N	time	ko	en
1217	G_N	dena	time	hi
1218	G_V	parta	dena	hi
1219	G_V	hai	parta	hi
1220	G_PRP	isi	hai	hi
1221	PSP	lye	isi	hi
1222	G_N	ghar	lye	hi
1223	PSP	pe	ghar	hi
1224	G_N	kaam	pe	hi
1225	G_N	karna	kaam	hi
1226	G_V	parta	karna	hi
1227	G_V	hai	parta	hi
1228	G_X	.	hai	univ
1229	@	@realpreityzinta		univ
1230	G_N	CRICKET	@realpreityzinta	en
1231	G_R	Please	CRICKET	en
1232	G_R	Aaj	Please	hi
1233	G_N	KHUSHI	Aaj	hi
1234	PSP	KA	KHUSHI	hi
1235	G_N	MAUKA	KA	hi
1236	G_N	MAUKA	MAUKA	hi
1237	G_N	MAUKA	MAUKA	hi
1238	G_V	Hai	MAUKA	hi
1239	E	😄😄	Hai	univ
1240	G_V	Love	😄😄	en
1241	G_PRP	u	Love	en
1242	G_R	PZ	u	en
1243	E	😘😘😘	PZ	univ
1244	G_V	love	😘😘😘	en
1245	G_PRP	ur	love	en
1246	G_N	dimple	ur	en
1247	#	#IndvsSA	dimple	univ
1248	#	#pzsundaychat	#IndvsSA	univ
1249	G_N	Nothing		en
1250	G_PRP	is	Nothing	hi
1251	G_J	bigger	is	en
1252	PSP	than	bigger	en
1253	G_N	COUNTRY	than	en
1254	G_PRP	HUM	COUNTRY	hi
1255	G_N	INDIAWAALE	HUM	hi
1256	G_PRP	Jo	INDIAWAALE	hi
1257	G_J	KHUSHI	Jo	hi
1258	G_N	INDIA	KHUSHI	ne
1259	PSP	Ki	INDIA	hi
1260	G_N	JEET	Ki	hi
1261	PSP	Me	JEET	hi
1262	G_V	milti	Me	hi
1263	G_PRP	wo	milti	hi
1264	CC	aur	wo	hi
1265	G_PRP	kahi	aur	hi
1266	G_PRT	nahi	kahi	hi
1267	E	😍😍	nahi	univ
1268	G_N	JAI	😍😍	hi
1269	G_N	HIND	JAI	hi
1270	#	#IndvsSA	HIND	univ
1271	#	#IndWins	#IndvsSA	univ
1272	G_X	double_quotes		univ
1273	G_PRP	Humpe	double_quotes	hi
1274	G_PRP	ye	Humpe	hi
1275	G_PRP	kisne	ye	hi
1276	G_J	hara	kisne	hi
1277	G_N	rang	hara	hi
1278	G_V	daala	rang	hi
1279	G_X	,	daala	univ
1280	G_N	khushi	,	hi
1281	PSP	ne	khushi	hi
1282	G_PRP	humari	ne	hi
1283	G_PRP	hme	humari	hi
1284	G_V	maar	hme	hi
1285	G_V	daala	maar	hi
1286	G_X	double_quotes	daala	univ
1287	G_X	-	double_quotes	univ
1288	G_N	SA	-	acro
1289	G_N	team	SA	en
1290	G_N	singing	team	en
1291	G_R	right	singing	en
1292	G_R	now	right	en
1293	G_X	.	now	univ
1294	#	#IndvsSA	.	univ
1295	G_PRP	isi		hi
1296	G_N	khushi	isi	hi
1297	PSP	k	khushi	hi
1298	G_N	mauke	k	hi
1299	PSP	pe	mauke	hi
1300	@	@thetanmay	pe	univ
1301	CC	&	@thetanmay	en
1302	G_SYM	sab	&	hi
1303	G_N	AIB	sab	acro
1304	CC	k	AIB	hi
1305	G_N	team	k	en
1306	PSP	ko	team	hi
1307	G_N	gaaliyan	ko	hi
1308	G_V	deke	gaaliyan	hi
1309	G_N	khushi	deke	hi
1310	G_V	manao	khushi	hi
1311	#	#WontGiveItBack	manao	univ
1312	#	#IndvsSA	#WontGiveItBack	univ
1313	@	@SDhawan25		univ
1314	G_PRP	tumko	@SDhawan25	hi
1315	G_N	shikhar	tumko	hi
1316	PSP	par	shikhar	hi
1317	G_V	dekh	par	hi
1318	PSP	ke	dekh	hi
1319	G_R	bahaut	ke	hi
1320	G_N	khushi	bahaut	hi
1321	G_V	hui	khushi	hi
1322	G_X	.	hui	univ
1323	G_PRT	Congratulations	.	en
1324	G_X	!	Congratulations	univ
1325	#	#IndvsSA	!	univ
1326	#	#CWC15	#IndvsSA	univ
1327	G_PRT	Itni		hi
1328	G_N	khushi	Itni	hi
1329	G_PRT	itni	khushi	hi
1330	G_N	khushi	itni	hi
1331	E	😭	khushi	univ
1332	G_X	.	😭	univ
1333	G_PRP	I	.	en
1334	G_V	have	I	en
1335	G_R	no	have	en
1336	G_N	idea	no	en
1337	G_PRP	what	idea	en
1338	PSP	to	what	en
1339	G_V	do	to	en
1340	G_X	!	do	univ
1341	G_N	That's	!	en
1342	G_R	how	That's	en
1343	G_N	champions	how	en
1344	G_V	play	champions	en
1345	G_X	.	play	univ
1346	#	#IndvsSA	.	univ
1347	#	#CWC15	#IndvsSA	univ
1348	#	#MaukaMauka	#CWC15	univ
1349	#	#BleedBlue	#MaukaMauka	univ
1350	#	#Respect	#BleedBlue	univ
1351	G_R	Sabse		hi
1352	G_J	zyada	Sabse	hi
1353	G_N	khushi	zyada	hi
1354	G_PRT	to	khushi	hi
1355	G_N	Star	to	en
1356	G_N	Sports	Star	en
1357	PSP	waalo	Sports	hi
1358	PSP	ko	waalo	hi
1359	G_V	ho	ko	hi
1360	G_V	rahi	ho	hi
1361	G_V	hogi	rahi	hi
1362	G_X	,	hogi	univ
1363	G_PRP	unhe	,	hi
1364	G_X	'	unhe	univ
1365	G_N	Jai	'	hi
1366	G_N	Ho	Jai	hi
1367	G_X	'	Ho	univ
1368	PSP	ke	'	hi
1369	PSP	liye	ke	hi
1370	G_SYM	ek	liye	hi
1371	G_J	naya	ek	hi
1372	G_N	match	naya	en
1373	G_PRP	jo	match	hi
1374	G_V	mil	jo	hi
1375	G_V	gaya	mil	hi
1376	G_X	.	gaya	univ
1377	#	#IndvsSA	.	univ
1378	G_V	Aa		hi
1379	G_V	gaya	Aa	hi
1380	G_N	mauka	gaya	hi
1381	G_X	...	mauka	univ
1382	G_N	India	...	ne
1383	G_V	won	India	en
1384	G_X	..	won	univ
1385	#	#IndvsSA	..	univ
1386	G_PRP	Iss		hi
1387	G_N	world	Iss	en
1388	G_N	cup	world	en
1389	PSP	mai	cup	hi
1390	G_PRP	koi	mai	hi
1391	G_N	khushi	koi	hi
1392	G_PRT	nai	khushi	hi
1393	G_V	milni	nai	hi
1394	G_X	.	milni	univ
1395	G_PRT	Na	.	hi
1396	#	#Pakistan	Na	univ
1397	PSP	ne	#Pakistan	hi
1398	G_N	jeetna	ne	hi
1399	G_V	hai	jeetna	hi
1400	G_X	,	hai	univ
1401	G_PRT	Na	,	hi
1402	#	#India	Na	univ
1403	PSP	ne	#India	hi
1404	G_N	Haarna	ne	hi
1405	G_V	hai	Haarna	hi
1406	#	#WC2015	hai	univ
1407	#	#IndvsSA	#WC2015	univ
1408	G_N	Indian		en
1409	PSP	ki	Indian	hi
1410	G_N	har	ki	hi
1411	G_N	jeet	har	hi
1412	G_N	pakistan	jeet	ne
1413	PSP	ko	pakistan	hi
1414	G_PRT	bohat	ko	hi
1415	G_N	khushi	bohat	hi
1416	G_V	deti	khushi	hi
1417	G_V	hai	deti	hi
1418	G_X	.	hai	univ
1419	G_PRT	lol	.	univ
1420	G_X	.	lol	univ
1421	#	#IndvsSA	.	univ
1422	G_PRP	ye		hi
1423	G_N	match	ye	en
1424	PSP	se	match	hi
1425	G_N	pakistan	se	ne
1426	PSP	ko	pakistan	hi
1427	G_PRP	ye	ko	hi
1428	G_N	khushi	ye	hi
1429	G_V	hogi	khushi	hi
1430	PSP	ki	hogi	hi
1431	G_PRP	koi	ki	hi
1432	CC	aur	koi	hi
1433	G_N	country	aur	en
1434	G_PRT	bhi	country	hi
1435	G_PRP	unki	bhi	hi
1436	PSP	hi	unki	hi
1437	G_R	jaise	hi	hi
1438	G_J	buri	jaise	hi
1439	G_R	tarah	buri	hi
1440	PSP	se	tarah	hi
1441	G_N	haar	se	hi
1442	G_V	sakta	haar	hi
1443	G_V	hai	sakta	hi
1444	#	#IndvsSA	hai	univ
1445	G_PRT	oyeeeee		univ
1446	G_N	Light	oyeeeee	en
1447	G_V	Aaaagai	Light	hi
1448	G_X	...	Aaaagai	univ
1449	G_N	pehli	...	hi
1450	G_PRT	baar	pehli	hi
1451	G_N	light	baar	en
1452	G_N	aane	light	hi
1453	PSP	ki	aane	hi
1454	G_PRT	itni	ki	hi
1455	G_N	khushi	itni	hi
1456	G_V	hui	khushi	hi
1457	G_V	hai	hui	hi
1458	G_PRT	BC	hai	acro
1459	#	#INDvsSA	BC	univ
1460	G_J	Pakistani		ne
1461	G_X	'	Pakistani	univ
1462	PSP	s	'	en
1463	G_N	khushi	s	hi
1464	G_V	is	khushi	hi
1465	G_R	directly	is	en
1466	G_J	propotional	directly	en
1467	G_PRT	to	propotional	en
1468	G_N	India's	to	en
1469	G_V	defeat	India's	en
1470	E	☺	defeat	univ
1471	E	😀	☺	univ
1472	G_N	SA	😀	acro
1473	G_PRT	walo	SA	hi
1474	G_R	aj	walo	hi
1475	PSP	na	aj	hi
1476	G_N	phorne	na	hi
1477	G_V	dena	phorne	hi
1478	G_PRP	inko	dena	hi
1479	G_N	phatake	inko	hi
1480	E	😉😬	phatake	univ
1481	#	#CWC15	😉😬	univ
1482	#	#IndvsSA	#CWC15	univ
1483	PSP	are		hi
1484	G_N	kohli	are	hi
1485	G_X	...	kohli	univ
1486	G_N	pakistani	...	ne
1487	PSP	ke	pakistani	hi
1488	G_N	ball	ke	en
1489	PSP	pe	ball	hi
1490	G_R	out	pe	en
1491	G_PRT	nai	out	hi
1492	G_N	hona	nai	hi
1493	G_V	tha	hona	hi
1494	G_PRT	BC	tha	acro
1495	G_X	....	BC	univ
1496	G_SYM	sab	....	hi
1497	G_PRT	saale	sab	hi
1498	G_PRP	isi	saale	hi
1499	G_N	khushi	isi	hi
1500	PSP	me	khushi	hi
1501	G_N	patakhe	me	hi
1502	G_N	phodne	patakhe	hi
1503	G_V	lag	phodne	hi
1504	G_V	jaenge	lag	hi
1505	G_X	..	jaenge	univ
1506	#	#IndvsSA	..	univ
1507	#	#SAvsIND	#IndvsSA	univ
1508	@	@BadlapurFilm		univ
1509	G_N	dekhne	@BadlapurFilm	hi
1510	PSP	ke	dekhne	hi
1511	G_N	baad	ke	hi
1512	G_R	aaj	baad	hi
1513	G_V	Hua	aaj	hi
1514	#	#Badlapura	Hua	univ
1515	G_J	Fadu	#Badlapura	hi
1516	G_N	performance	Fadu	en
1517	PSP	by	performance	en
1518	G_N	India	by	ne
1519	G_X	.....	India	univ
1520	#	#IndvsSA	.....	univ
1521	#	#IndWins	#IndvsSA	univ
1522	#	#CWC15	#IndWins	univ
1523	G_V	Chalo		hi
1524	G_N	IND	Chalo	acro
1525	G_R	aaj	IND	hi
1526	G_N	opponent	aaj	en
1527	PSP	ko	opponent	hi
1528	G_V	SAF	ko	hi
1529	G_V	kar	SAF	hi
1530	G_V	diya	kar	hi
1531	#	#IndvsSA	diya	univ
1532	G_N	Pakistani		ne
1533	G_X	-	Pakistani	univ
1534	G_R	Aaj	-	hi
1535	G_R	phir	Aaj	hi
1536	PSP	se	phir	hi
1537	G_N	patakhe	se	hi
1538	G_PRT	nai	patakhe	hi
1539	G_N	phod	nai	hi
1540	G_V	paaye	phod	hi
1541	G_X	.	paaye	univ
1542	E	:)	.	univ
1543	G_SYM	2nd	:)	univ
1544	G_N	Pakistan	2nd	ne
1545	G_X	-	Pakistan	univ
1546	G_V	Chalo	-	hi
1547	G_N	tv	Chalo	acro
1548	G_PRT	hi	tv	hi
1549	G_V	tode	hi	hi
1550	G_V	lete	tode	hi
1551	G_V	hai	lete	hi
1552	G_X	.	hai	univ
1553	@	@Paagal_Luke	.	univ
1554	#	#IndVsSA	@Paagal_Luke	univ
1555	#	#BleedBlue	#IndVsSA	univ
1556	#	#Jeet		univ
1557	PSP	ka	#Jeet	hi
1558	G_N	shikhar	ka	hi
1559	G_N	india	shikhar	ne
1560	G_N	world	india	en
1561	G_N	cup	world	en
1562	G_J	jarur	cup	hi
1563	G_V	jitegi	jarur	hi
1564	CC	kyoki	jitegi	hi
1565	G_SYM	bahut	kyoki	hi
1566	G_J	badiya	bahut	hi
1567	G_N	team	badiya	en
1568	G_V	hai	team	hi
1569	G_N	Yadav		ne
1570	G_N	bhaiya	Yadav	hi
1571	G_J	good	bhaiya	en
1572	G_N	pace	good	en
1573	G_X	!	pace	univ
1574	G_SYM	Bahut	!	hi
1575	G_J	badiya	Bahut	hi
1576	E	😆	badiya	univ
1577	G_R	aisa	😆	hi
1578	G_V	he	aisa	hi
1579	G_N	gola	he	hi
1580	G_V	feko	gola	hi
1581	#	#IndvsSA	feko	univ
1582	#	#CWC15	#IndvsSA	univ
1583	@	@scratchysingh		univ
1584	G_N	It's	@scratchysingh	en
1585	G_R	like	It's	en
1586	G_N	pados	like	hi
1587	PSP	ka	pados	hi
1588	G_N	launda	ka	hi
1589	CC	agar	launda	hi
1590	G_PRP	aap	agar	hi
1591	PSP	ko	aap	hi
1592	G_V	thoktaa	ko	hi
1593	G_V	hain	thoktaa	hi
1594	CC	aur	hain	hi
1595	G_PRP	aap	aur	hi
1596	PSP	ke	aap	hi
1597	G_N	papa	ke	hi
1598	G_N	taali	papa	hi
1599	G_V	bajaatey	taali	hi
1600	G_PRT	sabhaash	bajaatey	hi
1601	G_N	beta	sabhaash	hi
1602	G_SYM	bahut	beta	hi
1603	G_J	badiya	bahut	hi
1604	G_X	!	badiya	univ
1605	G_SYM	Doh	!	hi
1606	CC	aur	Doh	hi
1607	G_V	maar	aur	hi
1608	G_X	.	maar	univ
1609	G_PRP	Ye		hi
1610	G_PRT	to	Ye	hi
1611	G_N	Palasia	to	ne
1612	G_PRT	bhi	Palasia	hi
1613	G_V	Pahuch	bhi	hi
1614	G_V	gaye	Pahuch	hi
1615	G_X	..	gaye	univ
1616	G_SYM	bahut	..	hi
1617	G_J	mast	bahut	hi
1618	CC	aur	mast	hi
1619	G_J	fast	aur	en
1620	G_V	bhag	fast	hi
1621	G_V	rahe	bhag	hi
1622	G_V	hai	rahe	hi
1623	G_X	!!	hai	univ
1624	G_J	Badiya	!!	hi
1625	#	#Indore	Badiya	univ
1626	#	#RunIndoreRun	#Indore	univ
1627	#	#JioIndoreMarathon	#RunIndoreRun	univ
1628	U	http://t.co/wBcI5uJiT1	#JioIndoreMarathon	univ
1629	@	@praktabh		univ
1630	G_SYM	bahut	@praktabh	hi
1631	G_J	badiya	bahut	hi
1632	G_X	...	badiya	univ
1633	G_N	gali	...	hi
1634	G_N	dene	gali	hi
1635	PSP	me	dene	hi
1636	G_N	PHD	me	acro
1637	G_V	kie	PHD	hi
1638	G_V	ho	kie	hi
1639	G_SYM	Bahut		hi
1640	G_J	badiya	Bahut	hi
1641	G_V	thi	badiya	hi
1642	G_N	rangoli	thi	hi
1643	G_X	,	rangoli	univ
1644	G_PRP	aap	,	hi
1645	G_N	food	aap	en
1646	PSP	wali	food	hi
1647	G_N	pict	wali	en
1648	G_X	.	pict	univ
1649	G_PRT	mat	.	hi
1650	G_V	dala	mat	hi
1651	G_V	karo	dala	hi
1652	G_SYM	bahut		hi
1653	G_J	badiya	bahut	hi
1654	G_R	ab	badiya	hi
1655	G_N	bihar	ab	ne
1656	PSP	ki	bihar	hi
1657	G_N	rally	ki	en
1658	G_R	aisi	rally	hi
1659	G_V	honi	aisi	hi
1660	G_V	chahiye	honi	hi
1661	PSP	ki	chahiye	hi
1662	G_N	nitish	ki	ne
1663	G_N	kumar	nitish	ne
1664	PSP	ki	kumar	hi
1665	G_N	neend	ki	hi
1666	G_V	ud	neend	hi
1667	G_V	jaye	ud	hi
1668	@	@saritashandilya		univ
1669	#	#mekhlawings	@saritashandilya	univ
1670	G_SYM	Bahut	#mekhlawings	hi
1671	G_J	Badiya	Bahut	hi
1672	G_N	Sarita	Badiya	ne
1673	G_PRT	ji	Sarita	hi
1674	G_X	...	ji	univ
1675	G_PRP	kaise	...	hi
1676	G_V	hai	kaise	hi
1677	G_PRP	aap	hai	hi
1678	G_X	.	aap	univ
1679	G_R	Pl	.	en
1680	G_V	meet	Pl	en
1681	DT	my	meet	en
1682	G_J	younger	my	en
1683	G_N	sister	younger	en
1684	G_N	Pragya	sister	ne
1685	@	@pragya_as	Pragya	univ
1686	DT	a	@pragya_as	en
1687	G_J	GEM	a	en
1688	CC	and	GEM	en
1689	DT	a	and	en
1690	G_J	GENIUS	a	en
1691	G_X	.	GENIUS	univ
1692	@	@rinib1		univ
1693	$	92.7	@rinib1	univ
1694	G_N	FM	92.7	acro
1695	PSP	pay	FM	hi
1696	G_N	neelabh	pay	ne
1697	G_N	misra	neelabh	ne
1698	$	9.45	misra	univ
1699	G_N	pm	9.45	acro
1700	PSP	pay	pm	hi
1701	G_J	achee	pay	hi
1702	G_N	story	achee	en
1703	G_V	sunate	story	hi
1704	G_V	hain	sunate	hi
1705	G_X	-	hain	univ
1706	G_PRT	bahut	-	hi
1707	G_J	badiya	bahut	hi
1708	G_X	-	badiya	univ
1709	G_V	will	-	en
