id	tag	word	label	prev_label	next_label
787	G_V	raha	hi	hi	univ
788	G_X	..	univ	hi	univ
789	E	😒😒😕	univ	univ	
790	@	@BeingSkChetan	univ		univ
791	G_PRT	hmmm	univ	univ	univ
792	E	😳	univ	univ	en
793	G_N	Office	en	univ	hi
794	PSP	me	hi	en	en
795	G_V	tweet	en	hi	hi
796	G_V	karre	hi	en	hi
797	G_V	lai	hi	hi	univ
798	G_X	?	univ	hi	hi
799	G_R	Phir	hi	univ	hi
800	G_PRT	toh	hi	hi	hi
801	G_N	kaam	hi	hi	hi
802	G_N	der	hi	hi	hi
803	PSP	se	hi	hi	hi
804	G_J	khatam	hi	hi	hi
805	G_V	hone	hi	hi	hi
806	PSP	ko	hi	hi	hi
807	G_V	hai	hi	hi	univ
808	G_X	!	univ	hi	univ
809	E	😂😂😂	univ	univ	
810	@	@FanSidharth	univ		hi
811	G_PRP	Muje	hi	univ	hi
812	G_V	dekhne	hi	hi	hi
813	PSP	ke	hi	hi	hi
814	PSP	liye	hi	hi	en
815	G_N	time	en	hi	hi
816	G_R	nhi	hi	en	hi
817	G_V	milta	hi	hi	hi
818	G_V	hai	hi	hi	hi
819	G_V	re	hi	hi	univ
820	G_X	.	univ	hi	hi
821	G_PRP	Kya	hi	univ	hi
822	G_V	karu	hi	hi	hi
823	G_V	bata	hi	hi	hi
824	G_PRT	biddu	hi	hi	hi
825	G_PRP	tu	hi	hi	hi
826	G_V	bata	hi	hi	univ
827	G_X	?	univ	hi	en
828	G_N	Office	en	univ	hi
829	PSP	me	hi	en	hi
830	G_N	kaam	hi	hi	hi
831	G_PRT	bhi	hi	hi	hi
832	G_V	hai	hi	hi	hi
833	G_V	bole	hi	hi	hi
834	G_PRT	to	hi	hi	
835	@	@SniperSpot	univ		univ
836	@	@SansadBhawan	univ	univ	univ
837	@	@AkshayA80203737	univ	univ	univ
838	@	@Ek_AAPtard	univ	univ	univ
839	@	@sanat397	univ	univ	hi
840	G_N	Jhaadu	hi	univ	hi
841	PSP	se	hi	hi	hi
842	G_N	kaam	hi	hi	hi
843	G_PRT	nahi	hi	hi	hi
844	G_V	chala	hi	hi	hi
845	G_PRT	tou	hi	hi	hi
846	G_R	ab	hi	hi	hi
847	G_PRP	tujhe	hi	hi	hi
848	G_N	muli	hi	hi	hi
849	G_V	chahiye	hi	hi	univ
850	G_X	?	univ	hi	hi
851	G_PRT	Gaand	hi	univ	hi
852	G_V	hai	hi	hi	hi
853	CC	ya	hi	hi	en
854	G_N	office	en	hi	univ
855	G_X	?	univ	en	
856	G_V	Keep	en		en
857	G_J	calm	en	en	en
858	CC	and	en	en	en
859	G_V	keep	en	en	hi
860	G_N	kaam	hi	en	hi
861	PSP	se	hi	hi	hi
862	G_N	kaam	hi	hi	univ
863	G_X	!!!	univ	hi	univ
864	#	#office	univ	univ	univ
865	#	#tgif	univ	univ	univ
866	#	#nametag	univ	univ	univ
867	#	#buddha	univ	univ	univ
868	#	#SouvenirFromManali	univ	univ	univ
869	#	#keepcalm	univ	univ	univ
870	U	http://t.co/qg7KrE3RMN	univ	univ	
871	G_PRP	Tere	hi		en
872	G_N	office	en	hi	en
873	PSP	me	en	en	hi
874	G_PRP	koi	hi	en	hi
875	G_N	kaam	hi	hi	hi
876	G_N	dandha	hi	hi	hi
877	G_PRT	nai	hi	hi	hi
878	G_V	hai	hi	hi	hi
879	G_R	lagta	hi	hi	univ
880	E	:P	univ	hi	
881	@	@aru36629	univ		univ
882	G_PRT	haha	univ	univ	hi
883	G_V	smjh	hi	univ	hi
884	G_V	gyi	hi	hi	hi
885	G_PRP	mai	hi	hi	hi
886	G_R	accha	hi	hi	hi
887	G_PRP	tum	hi	hi	en
888	G_N	office	en	hi	hi
889	PSP	se	hi	en	hi
890	G_N	aane	hi	hi	hi
891	PSP	ke	hi	hi	hi
892	G_N	baad	hi	hi	hi
893	G_PRP	kya	hi	hi	hi
894	G_V	krti	hi	hi	hi
895	G_V	ho	hi	hi	univ
896	G_X	?	univ	hi	
897	@	@khusshhagrawal	univ		en
898	G_V	can't	en	univ	en
899	G_V	wait	en	en	hi
900	G_PRT	yaar	hi	en	univ
901	G_X	.	univ	hi	en
902	G_N	I'm	en	univ	en
903	PSP	in	en	en	en
904	G_N	office	en	en	univ
905	G_X	.	univ	en	hi
906	G_R	Accha	hi	univ	en
907	G_R	atleast	en	hi	en
908	G_V	give	en	en	en
909	G_PRP	me	en	en	en
910	DT	some	en	en	en
911	G_N	hint	en	en	univ
912	G_X	*	univ	en	hi
913	G_PRP	Maine	hi	univ	hi
914	G_PRT	bhi	hi	hi	hi
915	G_V	diya	hi	hi	hi
916	G_V	tha	hi	hi	univ
917	E	:p	univ	hi	
918	G_R	accha	hi		en
919	G_PRP	i	en	hi	en
920	G_V	should	en	en	en
921	G_V	sleep	en	en	univ
922	G_X	,	univ	en	hi
923	G_R	kaal	hi	univ	en
924	G_N	office	en	hi	hi
925	G_V	hai	hi	en	univ
926	E	:(	univ	hi	
927	@	@theUglyDude007	univ		univ
928	@	@suzali86	univ	univ	hi
929	G_R	ruz	hi	univ	hi
930	G_N	kaam	hi	hi	hi
931	G_V	karta	hi	hi	hi
932	G_PRP	tu	hi	hi	en
933	G_N	sunday	en	hi	hi
934	G_PRP	ku	hi	en	en
935	G_N	office	en	hi	hi
936	G_PRT	nahi	hi	en	hi
937	G_V	jana	hi	hi	hi
938	G_V	padta	hi	hi	
939	G_N	Office	en		hi
940	PSP	mein	hi	en	hi
941	G_PRP	kisi	hi	hi	hi
942	G_N	bandy	hi	hi	hi
943	PSP	ko	hi	hi	en
944	G_N	favor	en	hi	hi
945	G_V	de	hi	en	hi
946	G_V	do	hi	hi	hi
947	PSP	to	hi	hi	hi
948	G_V	jaty	hi	hi	hi
949	G_V	hoye	hi	hi	hi
950	G_PRP	apna	hi	hi	en
951	G_N	number	en	hi	hi
952	G_V	de	hi	en	hi
953	G_V	jata	hi	hi	hi
954	G_V	hai	hi	hi	hi
955	CC	kay	hi	hi	hi
956	G_PRP	koi	hi	hi	hi
957	G_N	kaam	hi	hi	hi
958	G_V	ho	hi	hi	hi
959	G_PRT	to	hi	hi	hi
960	G_N	btana	hi	hi	hi
961	CC	aur	hi	hi	hi
962	G_R	baad	hi	hi	hi
963	PSP	mein	hi	hi	hi
964	G_PRT	saaly	hi	hi	en
965	G_N	phone	en	hi	hi
966	PSP	hi	hi	en	hi
967	G_PRT	nai	hi	hi	hi
968	G_N	sunty	hi	hi	univ
969	G_X	.	univ	hi	
970	G_N	Kasam	hi		hi
971	PSP	se	hi	hi	univ
972	G_X	!	univ	hi	hi
973	G_PRP	aisa	hi	univ	hi
974	G_J	imandari	hi	hi	hi
975	PSP	ka	hi	hi	en
976	G_N	virus	en	hi	hi
977	G_N	felayenge	hi	en	univ
978	G_X	,	univ	hi	hi
979	G_SYM	bahut	hi	univ	hi
980	G_N	mann	hi	hi	hi
981	G_V	hai	hi	hi	hi
982	G_J	sarkari	hi	hi	en
983	G_N	office	en	hi	hi
984	PSP	mein	hi	en	hi
985	G_N	logon	hi	hi	hi
986	PSP	ko	hi	hi	hi
987	G_N	kaam	hi	hi	hi
988	G_N	karte	hi	hi	hi
989	G_N	dekhne	hi	hi	hi
990	PSP	ka	hi	hi	univ
991	G_X	..	univ	hi	univ
992	U	http://t.co/xDPeKXIhIY	univ	univ	
993	@	@_swapneal	univ		en
994	G_N	office	en	univ	hi
995	PSP	ko	hi	en	hi
996	G_V	kaam	hi	hi	univ
997	G_X	...	univ	hi	en
998	G_R	too	en	univ	en
999	G_J	much	en	en	en
1000	G_N	work	en	en	en
1001	G_N	load	en	en	univ
1002	E	😰	univ	en	
1003	G_N	Kaam	hi		hi
1004	G_V	bolta	hi	hi	hi
1005	G_V	hai	hi	hi	hi
1006	G_PRT	itni	hi	hi	hi
1007	PSP	si	hi	hi	hi
1008	G_V	baat	hi	hi	hi
1009	G_V	hai	hi	hi	en
1010	G_N	OFFICE	en	hi	hi
1011	PSP	mein	hi	en	hi
1012	G_V	jaati	hi	hi	hi
1013	G_R	har	hi	hi	hi
1014	G_PRP	meri	hi	hi	hi
1015	G_N	raat	hi	hi	hi
1016	G_V	hai	hi	hi	en
1017	G_N	Hardwork	en	hi	hi
1018	PSP	ka	hi	en	en
1019	G_N	example	en	hi	hi
1020	G_N	is'se	hi	en	hi
1021	G_J	bada	hi	hi	hi
1022	G_PRP	kya	hi	hi	hi
1023	G_V	ho	hi	hi	hi
1024	G_V	sakta	hi	hi	univ
1025	G_X	...	univ	hi	univ
1026	U	http://t.co/delkx3Dt5S	univ	univ	
1027	#	#WakeMeUpWhen	univ		en
1028	G_N	Papa	en	univ	hi
1029	PSP	k	hi	en	en
1030	G_N	office	en	hi	hi
1031	PSP	k	hi	en	hi
1032	G_N	saray	hi	hi	hi
1033	G_N	kaam	hi	hi	hi
1034	G_PRP	khud	hi	hi	hi
1035	G_V	hojaen	hi	hi	univ
1036	G_X	.	univ	hi	
1037	@	@iamsrk_vraj	univ		hi
1038	G_PRT	Haan	hi	univ	hi
1039	G_R	ajkal	hi	hi	hi
1040	G_PRP	main	hi	hi	hi
1041	G_N	raat	hi	hi	hi
1042	PSP	ko	hi	hi	hi
1043	PSP	hi	hi	hi	en
1044	G_N	office	en	hi	hi
1045	G_V	jata	hi	en	hi
1046	G_V	hoon	hi	hi	univ
1047	G_X	..	univ	hi	hi
1048	G_V	kaam	hi	univ	hi
1049	G_PRT	bhi	hi	hi	hi
1050	G_SYM	zyada	hi	hi	hi
1051	G_PRT	nhi	hi	hi	hi
1052	G_V	hota	hi	hi	hi
1053	PSP	to	hi	hi	hi
1054	G_N	sukun	hi	hi	hi
1055	PSP	ke	hi	hi	hi
1056	G_R	din	hi	hi	hi
1057	G_N	guzar	hi	hi	hi
1058	G_V	rha	hi	hi	hi
1059	G_V	hun	hi	hi	univ
1060	G_X	..	univ	hi	univ
1061	E	:P	univ	univ	
1062	G_PRP	Kaun	hi		hi
1063	G_PRT	kambakht	hi	hi	en
1064	G_N	job	en	hi	en
1065	G_N	satisfaction	en	en	hi
1066	PSP	ke	hi	en	hi
1067	PSP	liye	hi	hi	hi
1068	G_N	kaam	hi	hi	hi
1069	G_V	karta	hi	hi	hi
1070	G_V	hai	hi	hi	univ
1071	G_X	.	univ	hi	hi
1072	G_PRP	Hum	hi	univ	hi
1073	G_PRT	to	hi	hi	en
1074	G_N	office	en	hi	hi
1075	G_V	jate	hi	en	hi
1076	G_V	hain	hi	hi	hi
1077	CC	taaki	hi	hi	en
1078	G_J	fast	en	hi	en
1079	G_N	internet	en	en	hi
1080	PSP	ke	hi	en	hi
1081	G_N	maze	hi	hi	hi
1082	G_V	ley	hi	hi	hi
1083	G_V	sake	hi	hi	univ
1084	G_X	,	univ	hi	ne
1085	G_N	youtube	ne	univ	hi
1086	G_V	dekh	hi	ne	hi
1087	G_V	sake	hi	hi	univ
1088	G_X	...	univ	hi	
1089	@	@you_ShutUpp	univ		hi
1090	G_J	thaka	hi	univ	hi
1091	G_V	hota	hi	hi	hi
1092	G_V	he	hi	hi	hi
1093	G_PRT	banda	hi	hi	univ
1094	G_X	,	univ	hi	hi
1095	G_PRP	tum	hi	univ	hi
1096	G_PRP	koi	hi	hi	hi
1097	G_N	kaam	hi	hi	hi
1098	G_V	karo	hi	hi	en
1099	G_N	office	en	hi	hi
1100	PSP	mein	hi	en	hi
1101	G_PRT	to	hi	hi	hi
1102	G_N	pata	hi	hi	hi
1103	G_V	ho	hi	hi	hi
1104	G_PRT	na	hi	hi	univ
1105	E	:p	univ	hi	
1106	@	@zartasha_maryam	univ		hi
1107	G_R	aaj	hi	univ	hi
1108	PSP	ka	hi	hi	hi
1109	G_R	din	hi	hi	hi
1110	G_J	asha	hi	hi	hi
1111	G_N	gya	hi	hi	hi
1112	G_PRP	mere	hi	hi	hi
1113	PSP	liye	hi	hi	hi
1114	G_N	pehle	hi	hi	ne
1115	G_N	India	ne	hi	hi
1116	G_N	jeet	hi	ne	hi
1117	G_V	gaui	hi	hi	en
1118	G_R	then	en	hi	hi
1119	G_N	aaj	hi	en	hi
1120	G_N	dophar	hi	hi	hi
1121	PSP	me	hi	hi	hi
1122	G_N	aaram	hi	hi	hi
1123	PSP	se	hi	hi	hi
1124	G_V	sone	hi	hi	hi
1125	G_V	mila	hi	hi	univ
1126	G_X	,	univ	hi	en
1127	CC	and	en	univ	hi
1128	G_N	aaj	hi	en	en
1129	G_N	office	en	hi	hi
1130	PSP	pe	hi	en	hi
1131	G_PRT	bhi	hi	hi	en
1132	G_PRT	no	en	hi	hi
1133	G_V	kaam	hi	en	
1134	@	@md_baran	univ		univ
1135	@	@Hones8Liar	univ	univ	hi
1136	G_V	chalo	hi	univ	hi
1137	G_PRP	ab	hi	hi	hi
1138	G_J	thoda	hi	hi	hi
1139	G_N	kaam	hi	hi	hi
1140	G_V	kar	hi	hi	hi
1141	G_V	sakte	hi	hi	hi
1142	G_V	hai	hi	hi	univ
1143	G_X	...	univ	hi	hi
1144	G_N	subah	hi	univ	hi
1145	PSP	se	hi	hi	hi
1146	G_PRP	yahi	hi	hi	hi
1147	G_V	chipke	hi	hi	hi
1148	G_V	pade	hi	hi	hi
1149	G_V	hai	hi	hi	en
1150	G_N	office	en	hi	hi
1151	PSP	me	hi	en	hi
1152	G_PRT	bhi	hi	hi	univ
1153	G_X	..	univ	hi	hi
1154	G_PRP	is	hi	univ	hi
1155	G_N	chakkar	hi	hi	hi
1156	PSP	me	hi	hi	en
1157	G_N	lunch	en	hi	hi
1158	G_PRT	bhi	hi	en	hi
1159	G_PRT	nahi	hi	hi	hi
1160	G_V	kiya	hi	hi	
1161	@	@aashikapokharel	univ		univ
1162	G_PRT	Haha	univ	univ	en
1163	G_PRT	okay	en	univ	univ
1164	G_X	.	univ	en	en
1165	G_N	Office	en	univ	en
1166	G_N	time	en	en	univ
1167	G_X	,	univ	en	hi
1168	G_PRT	aba	hi	univ	hi
1169	G_N	bus	hi	hi	hi
1170	PSP	ma	hi	hi	en
1171	G_V	bore	en	hi	hi
1172	G_V	hune	hi	en	hi
1173	G_PRT	wala	hi	hi	hi
1174	G_PRT	chhu	hi	hi	univ
1175	G_X	.	univ	hi	en
1176	G_R	Also	en	univ	univ
1177	G_X	,	univ	en	en
1178	G_N	Alumni	en	univ	hi
1179	PSP	ko	hi	en	en
1180	G_J	imp	en	hi	hi
1181	G_V	kaam	hi	en	hi
1182	G_V	chha	hi	hi	univ
1183	G_X	.	univ	hi	ne
1184	G_N	Viber	ne	univ	hi
1185	PSP	ma	hi	ne	hi
1186	G_V	aaye	hi	hi	hi
1187	G_V	hune	hi	hi	univ
1188	G_X	.	univ	hi	univ
1189	E	:P	univ	univ	
1190	DT	My	en		en
1191	G_J	bad	en	en	en
1192	G_N	girl	en	en	en
1193	G_R	so	en	en	en
1194	G_J	good	en	en	en
1195	G_PRP	she	en	en	en
1196	G_V	lied	en	en	en
1197	PSP	to	en	en	en
1198	G_V	arranged	en	en	en
1199	G_N	marriage	en	en	hi
1200	G_PRT	waala	hi	en	hi
1201	G_N	ladka	hi	hi	en
1202	G_PRP	that	en	hi	en
1203	G_N	she's	en	en	en
1204	DT	a	en	en	en
1205	G_N	virgin	en	en	en
1206	PSP	for	en	en	en
1207	DT	his	en	en	en
1208	G_N	peace	en	en	en
1209	PSP	of	en	en	en
1210	G_N	mind	en	en	univ
1211	G_X	.	univ	en	
1212	G_N	Office	en		hi
1213	PSP	me	hi	en	en
1214	G_N	junior	en	hi	hi
1215	PSP	ko	hi	en	en
1216	G_N	time	en	hi	hi
1217	G_N	dena	hi	en	hi
1218	G_V	parta	hi	hi	hi
1219	G_V	hai	hi	hi	hi
1220	G_PRP	isi	hi	hi	hi
1221	PSP	lye	hi	hi	hi
1222	G_N	ghar	hi	hi	hi
1223	PSP	pe	hi	hi	hi
1224	G_N	kaam	hi	hi	hi
1225	G_N	karna	hi	hi	hi
1226	G_V	parta	hi	hi	hi
1227	G_V	hai	hi	hi	univ
1228	G_X	.	univ	hi	
1229	@	@realpreityzinta	univ		en
1230	G_N	CRICKET	en	univ	en
1231	G_R	Please	en	en	hi
1232	G_R	Aaj	hi	en	hi
1233	G_N	KHUSHI	hi	hi	hi
1234	PSP	KA	hi	hi	hi
1235	G_N	MAUKA	hi	hi	hi
1236	G_N	MAUKA	hi	hi	hi
1237	G_N	MAUKA	hi	hi	hi
1238	G_V	Hai	hi	hi	univ
1239	E	😄😄	univ	hi	en
1240	G_V	Love	en	univ	en
1241	G_PRP	u	en	en	en
1242	G_R	PZ	en	en	univ
1243	E	😘😘😘	univ	en	en
1244	G_V	love	en	univ	en
1245	G_PRP	ur	en	en	en
1246	G_N	dimple	en	en	univ
1247	#	#IndvsSA	univ	en	univ
1248	#	#pzsundaychat	univ	univ	
1249	G_N	Nothing	en		hi
1250	G_PRP	is	hi	en	en
1251	G_J	bigger	en	hi	en
1252	PSP	than	en	en	en
1253	G_N	COUNTRY	en	en	hi
1254	G_PRP	HUM	hi	en	hi
1255	G_N	INDIAWAALE	hi	hi	hi
1256	G_PRP	Jo	hi	hi	hi
1257	G_J	KHUSHI	hi	hi	ne
1258	G_N	INDIA	ne	hi	hi
1259	PSP	Ki	hi	ne	hi
1260	G_N	JEET	hi	hi	hi
1261	PSP	Me	hi	hi	hi
1262	G_V	milti	hi	hi	hi
1263	G_PRP	wo	hi	hi	hi
1264	CC	aur	hi	hi	hi
1265	G_PRP	kahi	hi	hi	hi
1266	G_PRT	nahi	hi	hi	univ
1267	E	😍😍	univ	hi	hi
1268	G_N	JAI	hi	univ	hi
1269	G_N	HIND	hi	hi	univ
1270	#	#IndvsSA	univ	hi	univ
1271	#	#IndWins	univ	univ	
1272	G_X	double_quotes	univ		hi
1273	G_PRP	Humpe	hi	univ	hi
1274	G_PRP	ye	hi	hi	hi
1275	G_PRP	kisne	hi	hi	hi
1276	G_J	hara	hi	hi	hi
1277	G_N	rang	hi	hi	hi
1278	G_V	daala	hi	hi	univ
1279	G_X	,	univ	hi	hi
1280	G_N	khushi	hi	univ	hi
1281	PSP	ne	hi	hi	hi
1282	G_PRP	humari	hi	hi	hi
1283	G_PRP	hme	hi	hi	hi
1284	G_V	maar	hi	hi	hi
1285	G_V	daala	hi	hi	univ
1286	G_X	double_quotes	univ	hi	univ
1287	G_X	-	univ	univ	acro
1288	G_N	SA	acro	univ	en
1289	G_N	team	en	acro	en
1290	G_N	singing	en	en	en
1291	G_R	right	en	en	en
1292	G_R	now	en	en	univ
1293	G_X	.	univ	en	univ
1294	#	#IndvsSA	univ	univ	
1295	G_PRP	isi	hi		hi
1296	G_N	khushi	hi	hi	hi
1297	PSP	k	hi	hi	hi
1298	G_N	mauke	hi	hi	hi
1299	PSP	pe	hi	hi	univ
1300	@	@thetanmay	univ	hi	en
1301	CC	&	en	univ	hi
1302	G_SYM	sab	hi	en	acro
1303	G_N	AIB	acro	hi	hi
1304	CC	k	hi	acro	en
1305	G_N	team	en	hi	hi
1306	PSP	ko	hi	en	hi
1307	G_N	gaaliyan	hi	hi	hi
1308	G_V	deke	hi	hi	hi
1309	G_N	khushi	hi	hi	hi
1310	G_V	manao	hi	hi	univ
1311	#	#WontGiveItBack	univ	hi	univ
1312	#	#IndvsSA	univ	univ	
1313	@	@SDhawan25	univ		hi
1314	G_PRP	tumko	hi	univ	hi
1315	G_N	shikhar	hi	hi	hi
1316	PSP	par	hi	hi	hi
1317	G_V	dekh	hi	hi	hi
1318	PSP	ke	hi	hi	hi
1319	G_R	bahaut	hi	hi	hi
1320	G_N	khushi	hi	hi	hi
1321	G_V	hui	hi	hi	univ
1322	G_X	.	univ	hi	en
1323	G_PRT	Congratulations	en	univ	univ
1324	G_X	!	univ	en	univ
1325	#	#IndvsSA	univ	univ	univ
1326	#	#CWC15	univ	univ	
1327	G_PRT	Itni	hi		hi
1328	G_N	khushi	hi	hi	hi
1329	G_PRT	itni	hi	hi	hi
1330	G_N	khushi	hi	hi	univ
1331	E	😭	univ	hi	univ
1332	G_X	.	univ	univ	en
1333	G_PRP	I	en	univ	en
1334	G_V	have	en	en	en
1335	G_R	no	en	en	en
1336	G_N	idea	en	en	en
1337	G_PRP	what	en	en	en
1338	PSP	to	en	en	en
1339	G_V	do	en	en	univ
1340	G_X	!	univ	en	en
1341	G_N	That's	en	univ	en
1342	G_R	how	en	en	en
1343	G_N	champions	en	en	en
1344	G_V	play	en	en	univ
1345	G_X	.	univ	en	univ
1346	#	#IndvsSA	univ	univ	univ
1347	#	#CWC15	univ	univ	univ
1348	#	#MaukaMauka	univ	univ	univ
1349	#	#BleedBlue	univ	univ	univ
1350	#	#Respect	univ	univ	
1351	G_R	Sabse	hi		hi
1352	G_J	zyada	hi	hi	hi
1353	G_N	khushi	hi	hi	hi
1354	G_PRT	to	hi	hi	en
1355	G_N	Star	en	hi	en
1356	G_N	Sports	en	en	hi
1357	PSP	waalo	hi	en	hi
1358	PSP	ko	hi	hi	hi
1359	G_V	ho	hi	hi	hi
1360	G_V	rahi	hi	hi	hi
1361	G_V	hogi	hi	hi	univ
1362	G_X	,	univ	hi	hi
1363	G_PRP	unhe	hi	univ	univ
1364	G_X	'	univ	hi	hi
1365	G_N	Jai	hi	univ	hi
1366	G_N	Ho	hi	hi	univ
1367	G_X	'	univ	hi	hi
1368	PSP	ke	hi	univ	hi
1369	PSP	liye	hi	hi	hi
1370	G_SYM	ek	hi	hi	hi
1371	G_J	naya	hi	hi	en
1372	G_N	match	en	hi	hi
1373	G_PRP	jo	hi	en	hi
1374	G_V	mil	hi	hi	hi
1375	G_V	gaya	hi	hi	univ
1376	G_X	.	univ	hi	univ
1377	#	#IndvsSA	univ	univ	
1378	G_V	Aa	hi		hi
1379	G_V	gaya	hi	hi	hi
1380	G_N	mauka	hi	hi	univ
1381	G_X	...	univ	hi	ne
1382	G_N	India	ne	univ	en
1383	G_V	won	en	ne	univ
1384	G_X	..	univ	en	univ
1385	#	#IndvsSA	univ	univ	
1386	G_PRP	Iss	hi		en
1387	G_N	world	en	hi	en
1388	G_N	cup	en	en	hi
1389	PSP	mai	hi	en	hi
1390	G_PRP	koi	hi	hi	hi
1391	G_N	khushi	hi	hi	hi
1392	G_PRT	nai	hi	hi	hi
1393	G_V	milni	hi	hi	univ
1394	G_X	.	univ	hi	hi
1395	G_PRT	Na	hi	univ	univ
1396	#	#Pakistan	univ	hi	hi
1397	PSP	ne	hi	univ	hi
1398	G_N	jeetna	hi	hi	hi
1399	G_V	hai	hi	hi	univ
1400	G_X	,	univ	hi	hi
1401	G_PRT	Na	hi	univ	univ
1402	#	#India	univ	hi	hi
1403	PSP	ne	hi	univ	hi
1404	G_N	Haarna	hi	hi	hi
1405	G_V	hai	hi	hi	univ
1406	#	#WC2015	univ	hi	univ
1407	#	#IndvsSA	univ	univ	
1408	G_N	Indian	en		hi
1409	PSP	ki	hi	en	hi
1410	G_N	har	hi	hi	hi
1411	G_N	jeet	hi	hi	ne
1412	G_N	pakistan	ne	hi	hi
1413	PSP	ko	hi	ne	hi
1414	G_PRT	bohat	hi	hi	hi
1415	G_N	khushi	hi	hi	hi
1416	G_V	deti	hi	hi	hi
1417	G_V	hai	hi	hi	univ
1418	G_X	.	univ	hi	univ
1419	G_PRT	lol	univ	univ	univ
1420	G_X	.	univ	univ	univ
1421	#	#IndvsSA	univ	univ	
1422	G_PRP	ye	hi		en
1423	G_N	match	en	hi	hi
1424	PSP	se	hi	en	ne
1425	G_N	pakistan	ne	hi	hi
1426	PSP	ko	hi	ne	hi
1427	G_PRP	ye	hi	hi	hi
1428	G_N	khushi	hi	hi	hi
1429	G_V	hogi	hi	hi	hi
1430	PSP	ki	hi	hi	hi
1431	G_PRP	koi	hi	hi	hi
1432	CC	aur	hi	hi	en
1433	G_N	country	en	hi	hi
1434	G_PRT	bhi	hi	en	hi
1435	G_PRP	unki	hi	hi	hi
1436	PSP	hi	hi	hi	hi
1437	G_R	jaise	hi	hi	hi
1438	G_J	buri	hi	hi	hi
1439	G_R	tarah	hi	hi	hi
1440	PSP	se	hi	hi	hi
1441	G_N	haar	hi	hi	hi
1442	G_V	sakta	hi	hi	hi
1443	G_V	hai	hi	hi	univ
1444	#	#IndvsSA	univ	hi	
1445	G_PRT	oyeeeee	univ		en
1446	G_N	Light	en	univ	hi
1447	G_V	Aaaagai	hi	en	univ
1448	G_X	...	univ	hi	hi
1449	G_N	pehli	hi	univ	hi
1450	G_PRT	baar	hi	hi	en
1451	G_N	light	en	hi	hi
1452	G_N	aane	hi	en	hi
1453	PSP	ki	hi	hi	hi
1454	G_PRT	itni	hi	hi	hi
1455	G_N	khushi	hi	hi	hi
1456	G_V	hui	hi	hi	hi
1457	G_V	hai	hi	hi	acro
1458	G_PRT	BC	acro	hi	univ
1459	#	#INDvsSA	univ	acro	
1460	G_J	Pakistani	ne		univ
1461	G_X	'	univ	ne	en
1462	PSP	s	en	univ	hi
1463	G_N	khushi	hi	en	hi
1464	G_V	is	hi	hi	en
1465	G_R	directly	en	hi	en
1466	G_J	propotional	en	en	en
1467	G_PRT	to	en	en	en
1468	G_N	India's	en	en	en
1469	G_V	defeat	en	en	univ
1470	E	☺	univ	en	univ
1471	E	😀	univ	univ	acro
1472	G_N	SA	acro	univ	hi
1473	G_PRT	walo	hi	acro	hi
1474	G_R	aj	hi	hi	hi
1475	PSP	na	hi	hi	hi
1476	G_N	phorne	hi	hi	hi
1477	G_V	dena	hi	hi	hi
1478	G_PRP	inko	hi	hi	hi
1479	G_N	phatake	hi	hi	univ
1480	E	😉😬	univ	hi	univ
1481	#	#CWC15	univ	univ	univ
1482	#	#IndvsSA	univ	univ	
1483	PSP	are	hi		hi
1484	G_N	kohli	hi	hi	univ
1485	G_X	...	univ	hi	ne
1486	G_N	pakistani	ne	univ	hi
1487	PSP	ke	hi	ne	en
1488	G_N	ball	en	hi	hi
1489	PSP	pe	hi	en	en
1490	G_R	out	en	hi	hi
1491	G_PRT	nai	hi	en	hi
1492	G_N	hona	hi	hi	hi
1493	G_V	tha	hi	hi	acro
1494	G_PRT	BC	acro	hi	univ
1495	G_X	....	univ	acro	hi
1496	G_SYM	sab	hi	univ	hi
1497	G_PRT	saale	hi	hi	hi
1498	G_PRP	isi	hi	hi	hi
1499	G_N	khushi	hi	hi	hi
1500	PSP	me	hi	hi	hi
1501	G_N	patakhe	hi	hi	hi
1502	G_N	phodne	hi	hi	hi
1503	G_V	lag	hi	hi	hi
1504	G_V	jaenge	hi	hi	univ
1505	G_X	..	univ	hi	univ
1506	#	#IndvsSA	univ	univ	univ
1507	#	#SAvsIND	univ	univ	
1508	@	@BadlapurFilm	univ		hi
1509	G_N	dekhne	hi	univ	hi
1510	PSP	ke	hi	hi	hi
1511	G_N	baad	hi	hi	hi
1512	G_R	aaj	hi	hi	hi
1513	G_V	Hua	hi	hi	univ
1514	#	#Badlapura	univ	hi	hi
1515	G_J	Fadu	hi	univ	en
1516	G_N	performance	en	hi	en
1517	PSP	by	en	en	ne
1518	G_N	India	ne	en	univ
1519	G_X	.....	univ	ne	univ
1520	#	#IndvsSA	univ	univ	univ
1521	#	#IndWins	univ	univ	univ
1522	#	#CWC15	univ	univ	
1523	G_V	Chalo	hi		acro
1524	G_N	IND	acro	hi	hi
1525	G_R	aaj	hi	acro	en
1526	G_N	opponent	en	hi	hi
1527	PSP	ko	hi	en	hi
1528	G_V	SAF	hi	hi	hi
1529	G_V	kar	hi	hi	hi
1530	G_V	diya	hi	hi	univ
1531	#	#IndvsSA	univ	hi	
1532	G_N	Pakistani	ne		univ
1533	G_X	-	univ	ne	hi
1534	G_R	Aaj	hi	univ	hi
1535	G_R	phir	hi	hi	hi
1536	PSP	se	hi	hi	hi
