id	tag	word	label	prev_tag
840	G_N	Jhaadu	hi	@
841	PSP	se	hi	G_N
842	G_N	kaam	hi	PSP
843	G_PRT	nahi	hi	G_N
844	G_V	chala	hi	G_PRT
845	G_PRT	tou	hi	G_V
846	G_R	ab	hi	G_PRT
847	G_PRP	tujhe	hi	G_R
848	G_N	muli	hi	G_PRP
849	G_V	chahiye	hi	G_N
850	G_X	?	univ	G_V
851	G_PRT	Gaand	hi	G_X
852	G_V	hai	hi	G_PRT
853	CC	ya	hi	G_V
854	G_N	office	en	CC
855	G_X	?	univ	G_N
856	G_V	Keep	en	
857	G_J	calm	en	G_V
858	CC	and	en	G_J
859	G_V	keep	en	CC
860	G_N	kaam	hi	G_V
861	PSP	se	hi	G_N
862	G_N	kaam	hi	PSP
863	G_X	!!!	univ	G_N
864	#	#office	univ	G_X
865	#	#tgif	univ	#
866	#	#nametag	univ	#
867	#	#buddha	univ	#
868	#	#SouvenirFromManali	univ	#
869	#	#keepcalm	univ	#
870	U	http://t.co/qg7KrE3RMN	univ	#
871	G_PRP	Tere	hi	
872	G_N	office	en	G_PRP
873	PSP	me	en	G_N
874	G_PRP	koi	hi	PSP
875	G_N	kaam	hi	G_PRP
876	G_N	dandha	hi	G_N
877	G_PRT	nai	hi	G_N
878	G_V	hai	hi	G_PRT
879	G_R	lagta	hi	G_V
880	E	:P	univ	G_R
881	@	@aru36629	univ	
882	G_PRT	haha	univ	@
883	G_V	smjh	hi	G_PRT
884	G_V	gyi	hi	G_V
885	G_PRP	mai	hi	G_V
886	G_R	accha	hi	G_PRP
887	G_PRP	tum	hi	G_R
888	G_N	office	en	G_PRP
889	PSP	se	hi	G_N
890	G_N	aane	hi	PSP
891	PSP	ke	hi	G_N
892	G_N	baad	hi	PSP
893	G_PRP	kya	hi	G_N
894	G_V	krti	hi	G_PRP
895	G_V	ho	hi	G_V
896	G_X	?	univ	G_V
897	@	@khusshhagrawal	univ	
898	G_V	can't	en	@
899	G_V	wait	en	G_V
900	G_PRT	yaar	hi	G_V
901	G_X	.	univ	G_PRT
902	G_N	I'm	en	G_X
903	PSP	in	en	G_N
904	G_N	office	en	PSP
905	G_X	.	univ	G_N
906	G_R	Accha	hi	G_X
907	G_R	atleast	en	G_R
908	G_V	give	en	G_R
909	G_PRP	me	en	G_V
910	DT	some	en	G_PRP
911	G_N	hint	en	DT
912	G_X	*	univ	G_N
913	G_PRP	Maine	hi	G_X
914	G_PRT	bhi	hi	G_PRP
915	G_V	diya	hi	G_PRT
916	G_V	tha	hi	G_V
917	E	:p	univ	G_V
918	G_R	accha	hi	
919	G_PRP	i	en	G_R
920	G_V	should	en	G_PRP
921	G_V	sleep	en	G_V
922	G_X	,	univ	G_V
923	G_R	kaal	hi	G_X
924	G_N	office	en	G_R
925	G_V	hai	hi	G_N
926	E	:(	univ	G_V
927	@	@theUglyDude007	univ	
928	@	@suzali86	univ	@
929	G_R	ruz	hi	@
930	G_N	kaam	hi	G_R
931	G_V	karta	hi	G_N
932	G_PRP	tu	hi	G_V
933	G_N	sunday	en	G_PRP
934	G_PRP	ku	hi	G_N
935	G_N	office	en	G_PRP
936	G_PRT	nahi	hi	G_N
937	G_V	jana	hi	G_PRT
938	G_V	padta	hi	G_V
939	G_N	Office	en	
940	PSP	mein	hi	G_N
941	G_PRP	kisi	hi	PSP
942	G_N	bandy	hi	G_PRP
943	PSP	ko	hi	G_N
944	G_N	favor	en	PSP
945	G_V	de	hi	G_N
946	G_V	do	hi	G_V
947	PSP	to	hi	G_V
948	G_V	jaty	hi	PSP
949	G_V	hoye	hi	G_V
950	G_PRP	apna	hi	G_V
951	G_N	number	en	G_PRP
952	G_V	de	hi	G_N
953	G_V	jata	hi	G_V
954	G_V	hai	hi	G_V
955	CC	kay	hi	G_V
956	G_PRP	koi	hi	CC
957	G_N	kaam	hi	G_PRP
958	G_V	ho	hi	G_N
959	G_PRT	to	hi	G_V
960	G_N	btana	hi	G_PRT
961	CC	aur	hi	G_N
962	G_R	baad	hi	CC
963	PSP	mein	hi	G_R
964	G_PRT	saaly	hi	PSP
965	G_N	phone	en	G_PRT
966	PSP	hi	hi	G_N
967	G_PRT	nai	hi	PSP
968	G_N	sunty	hi	G_PRT
969	G_X	.	univ	G_N
970	G_N	Kasam	hi	
971	PSP	se	hi	G_N
972	G_X	!	univ	PSP
973	G_PRP	aisa	hi	G_X
974	G_J	imandari	hi	G_PRP
975	PSP	ka	hi	G_J
976	G_N	virus	en	PSP
977	G_N	felayenge	hi	G_N
978	G_X	,	univ	G_N
979	G_SYM	bahut	hi	G_X
980	G_N	mann	hi	G_SYM
981	G_V	hai	hi	G_N
982	G_J	sarkari	hi	G_V
983	G_N	office	en	G_J
984	PSP	mein	hi	G_N
985	G_N	logon	hi	PSP
986	PSP	ko	hi	G_N
987	G_N	kaam	hi	PSP
988	G_N	karte	hi	G_N
989	G_N	dekhne	hi	G_N
990	PSP	ka	hi	G_N
991	G_X	..	univ	PSP
992	U	http://t.co/xDPeKXIhIY	univ	G_X
993	@	@_swapneal	univ	
994	G_N	office	en	@
995	PSP	ko	hi	G_N
996	G_V	kaam	hi	PSP
997	G_X	...	univ	G_V
998	G_R	too	en	G_X
999	G_J	much	en	G_R
1000	G_N	work	en	G_J
1001	G_N	load	en	G_N
1002	E	😰	univ	G_N
1003	G_N	Kaam	hi	
1004	G_V	bolta	hi	G_N
1005	G_V	hai	hi	G_V
1006	G_PRT	itni	hi	G_V
1007	PSP	si	hi	G_PRT
1008	G_V	baat	hi	PSP
1009	G_V	hai	hi	G_V
1010	G_N	OFFICE	en	G_V
1011	PSP	mein	hi	G_N
1012	G_V	jaati	hi	PSP
1013	G_R	har	hi	G_V
1014	G_PRP	meri	hi	G_R
1015	G_N	raat	hi	G_PRP
1016	G_V	hai	hi	G_N
1017	G_N	Hardwork	en	G_V
1018	PSP	ka	hi	G_N
1019	G_N	example	en	PSP
1020	G_N	is'se	hi	G_N
1021	G_J	bada	hi	G_N
1022	G_PRP	kya	hi	G_J
1023	G_V	ho	hi	G_PRP
1024	G_V	sakta	hi	G_V
1025	G_X	...	univ	G_V
1026	U	http://t.co/delkx3Dt5S	univ	G_X
1027	#	#WakeMeUpWhen	univ	
1028	G_N	Papa	en	#
1029	PSP	k	hi	G_N
1030	G_N	office	en	PSP
1031	PSP	k	hi	G_N
1032	G_N	saray	hi	PSP
1033	G_N	kaam	hi	G_N
1034	G_PRP	khud	hi	G_N
1035	G_V	hojaen	hi	G_PRP
1036	G_X	.	univ	G_V
1037	@	@iamsrk_vraj	univ	
1038	G_PRT	Haan	hi	@
1039	G_R	ajkal	hi	G_PRT
1040	G_PRP	main	hi	G_R
1041	G_N	raat	hi	G_PRP
1042	PSP	ko	hi	G_N
1043	PSP	hi	hi	PSP
1044	G_N	office	en	PSP
1045	G_V	jata	hi	G_N
1046	G_V	hoon	hi	G_V
1047	G_X	..	univ	G_V
1048	G_V	kaam	hi	G_X
1049	G_PRT	bhi	hi	G_V
1050	G_SYM	zyada	hi	G_PRT
1051	G_PRT	nhi	hi	G_SYM
1052	G_V	hota	hi	G_PRT
1053	PSP	to	hi	G_V
1054	G_N	sukun	hi	PSP
1055	PSP	ke	hi	G_N
1056	G_R	din	hi	PSP
1057	G_N	guzar	hi	G_R
1058	G_V	rha	hi	G_N
1059	G_V	hun	hi	G_V
1060	G_X	..	univ	G_V
1061	E	:P	univ	G_X
1062	G_PRP	Kaun	hi	
1063	G_PRT	kambakht	hi	G_PRP
1064	G_N	job	en	G_PRT
1065	G_N	satisfaction	en	G_N
1066	PSP	ke	hi	G_N
1067	PSP	liye	hi	PSP
1068	G_N	kaam	hi	PSP
1069	G_V	karta	hi	G_N
1070	G_V	hai	hi	G_V
1071	G_X	.	univ	G_V
1072	G_PRP	Hum	hi	G_X
1073	G_PRT	to	hi	G_PRP
1074	G_N	office	en	G_PRT
1075	G_V	jate	hi	G_N
1076	G_V	hain	hi	G_V
1077	CC	taaki	hi	G_V
1078	G_J	fast	en	CC
1079	G_N	internet	en	G_J
1080	PSP	ke	hi	G_N
1081	G_N	maze	hi	PSP
1082	G_V	ley	hi	G_N
1083	G_V	sake	hi	G_V
1084	G_X	,	univ	G_V
1085	G_N	youtube	ne	G_X
1086	G_V	dekh	hi	G_N
1087	G_V	sake	hi	G_V
1088	G_X	...	univ	G_V
1089	@	@you_ShutUpp	univ	
1090	G_J	thaka	hi	@
1091	G_V	hota	hi	G_J
1092	G_V	he	hi	G_V
1093	G_PRT	banda	hi	G_V
1094	G_X	,	univ	G_PRT
1095	G_PRP	tum	hi	G_X
1096	G_PRP	koi	hi	G_PRP
1097	G_N	kaam	hi	G_PRP
1098	G_V	karo	hi	G_N
1099	G_N	office	en	G_V
1100	PSP	mein	hi	G_N
1101	G_PRT	to	hi	PSP
1102	G_N	pata	hi	G_PRT
1103	G_V	ho	hi	G_N
1104	G_PRT	na	hi	G_V
1105	E	:p	univ	G_PRT
1106	@	@zartasha_maryam	univ	
1107	G_R	aaj	hi	@
1108	PSP	ka	hi	G_R
1109	G_R	din	hi	PSP
1110	G_J	asha	hi	G_R
1111	G_N	gya	hi	G_J
1112	G_PRP	mere	hi	G_N
1113	PSP	liye	hi	G_PRP
1114	G_N	pehle	hi	PSP
1115	G_N	India	ne	G_N
1116	G_N	jeet	hi	G_N
1117	G_V	gaui	hi	G_N
1118	G_R	then	en	G_V
1119	G_N	aaj	hi	G_R
1120	G_N	dophar	hi	G_N
1121	PSP	me	hi	G_N
1122	G_N	aaram	hi	PSP
1123	PSP	se	hi	G_N
1124	G_V	sone	hi	PSP
1125	G_V	mila	hi	G_V
1126	G_X	,	univ	G_V
1127	CC	and	en	G_X
1128	G_N	aaj	hi	CC
1129	G_N	office	en	G_N
1130	PSP	pe	hi	G_N
1131	G_PRT	bhi	hi	PSP
1132	G_PRT	no	en	G_PRT
1133	G_V	kaam	hi	G_PRT
1134	@	@md_baran	univ	
1135	@	@Hones8Liar	univ	@
1136	G_V	chalo	hi	@
1137	G_PRP	ab	hi	G_V
1138	G_J	thoda	hi	G_PRP
1139	G_N	kaam	hi	G_J
1140	G_V	kar	hi	G_N
1141	G_V	sakte	hi	G_V
1142	G_V	hai	hi	G_V
1143	G_X	...	univ	G_V
1144	G_N	subah	hi	G_X
1145	PSP	se	hi	G_N
1146	G_PRP	yahi	hi	PSP
1147	G_V	chipke	hi	G_PRP
1148	G_V	pade	hi	G_V
1149	G_V	hai	hi	G_V
1150	G_N	office	en	G_V
1151	PSP	me	hi	G_N
1152	G_PRT	bhi	hi	PSP
1153	G_X	..	univ	G_PRT
1154	G_PRP	is	hi	G_X
1155	G_N	chakkar	hi	G_PRP
1156	PSP	me	hi	G_N
1157	G_N	lunch	en	PSP
1158	G_PRT	bhi	hi	G_N
1159	G_PRT	nahi	hi	G_PRT
1160	G_V	kiya	hi	G_PRT
1161	@	@aashikapokharel	univ	
1162	G_PRT	Haha	univ	@
1163	G_PRT	okay	en	G_PRT
1164	G_X	.	univ	G_PRT
1165	G_N	Office	en	G_X
1166	G_N	time	en	G_N
1167	G_X	,	univ	G_N
1168	G_PRT	aba	hi	G_X
1169	G_N	bus	hi	G_PRT
1170	PSP	ma	hi	G_N
1171	G_V	bore	en	PSP
1172	G_V	hune	hi	G_V
1173	G_PRT	wala	hi	G_V
1174	G_PRT	chhu	hi	G_PRT
1175	G_X	.	univ	G_PRT
1176	G_R	Also	en	G_X
1177	G_X	,	univ	G_R
1178	G_N	Alumni	en	G_X
1179	PSP	ko	hi	G_N
1180	G_J	imp	en	PSP
1181	G_V	kaam	hi	G_J
1182	G_V	chha	hi	G_V
1183	G_X	.	univ	G_V
1184	G_N	Viber	ne	G_X
1185	PSP	ma	hi	G_N
1186	G_V	aaye	hi	PSP
1187	G_V	hune	hi	G_V
1188	G_X	.	univ	G_V
1189	E	:P	univ	G_X
1190	DT	My	en	
1191	G_J	bad	en	DT
1192	G_N	girl	en	G_J
1193	G_R	so	en	G_N
1194	G_J	good	en	G_R
1195	G_PRP	she	en	G_J
1196	G_V	lied	en	G_PRP
1197	PSP	to	en	G_V
1198	G_V	arranged	en	PSP
1199	G_N	marriage	en	G_V
1200	G_PRT	waala	hi	G_N
1201	G_N	ladka	hi	G_PRT
1202	G_PRP	that	en	G_N
1203	G_N	she's	en	G_PRP
1204	DT	a	en	G_N
1205	G_N	virgin	en	DT
1206	PSP	for	en	G_N
1207	DT	his	en	PSP
1208	G_N	peace	en	DT
1209	PSP	of	en	G_N
1210	G_N	mind	en	PSP
1211	G_X	.	univ	G_N
1212	G_N	Office	en	
1213	PSP	me	hi	G_N
1214	G_N	junior	en	PSP
1215	PSP	ko	hi	G_N
1216	G_N	time	en	PSP
1217	G_N	dena	hi	G_N
1218	G_V	parta	hi	G_N
1219	G_V	hai	hi	G_V
1220	G_PRP	isi	hi	G_V
1221	PSP	lye	hi	G_PRP
1222	G_N	ghar	hi	PSP
1223	PSP	pe	hi	G_N
1224	G_N	kaam	hi	PSP
1225	G_N	karna	hi	G_N
1226	G_V	parta	hi	G_N
1227	G_V	hai	hi	G_V
1228	G_X	.	univ	G_V
1229	@	@realpreityzinta	univ	
1230	G_N	CRICKET	en	@
1231	G_R	Please	en	G_N
1232	G_R	Aaj	hi	G_R
1233	G_N	KHUSHI	hi	G_R
1234	PSP	KA	hi	G_N
1235	G_N	MAUKA	hi	PSP
1236	G_N	MAUKA	hi	G_N
1237	G_N	MAUKA	hi	G_N
1238	G_V	Hai	hi	G_N
1239	E	😄😄	univ	G_V
1240	G_V	Love	en	E
1241	G_PRP	u	en	G_V
1242	G_R	PZ	en	G_PRP
1243	E	😘😘😘	univ	G_R
1244	G_V	love	en	E
1245	G_PRP	ur	en	G_V
1246	G_N	dimple	en	G_PRP
1247	#	#IndvsSA	univ	G_N
1248	#	#pzsundaychat	univ	#
1249	G_N	Nothing	en	
1250	G_PRP	is	hi	G_N
1251	G_J	bigger	en	G_PRP
1252	PSP	than	en	G_J
1253	G_N	COUNTRY	en	PSP
1254	G_PRP	HUM	hi	G_N
1255	G_N	INDIAWAALE	hi	G_PRP
1256	G_PRP	Jo	hi	G_N
1257	G_J	KHUSHI	hi	G_PRP
1258	G_N	INDIA	ne	G_J
1259	PSP	Ki	hi	G_N
1260	G_N	JEET	hi	PSP
1261	PSP	Me	hi	G_N
1262	G_V	milti	hi	PSP
1263	G_PRP	wo	hi	G_V
1264	CC	aur	hi	G_PRP
1265	G_PRP	kahi	hi	CC
1266	G_PRT	nahi	hi	G_PRP
1267	E	😍😍	univ	G_PRT
1268	G_N	JAI	hi	E
1269	G_N	HIND	hi	G_N
1270	#	#IndvsSA	univ	G_N
1271	#	#IndWins	univ	#
1272	G_X	double_quotes	univ	
1273	G_PRP	Humpe	hi	G_X
1274	G_PRP	ye	hi	G_PRP
1275	G_PRP	kisne	hi	G_PRP
1276	G_J	hara	hi	G_PRP
1277	G_N	rang	hi	G_J
1278	G_V	daala	hi	G_N
1279	G_X	,	univ	G_V
1280	G_N	khushi	hi	G_X
1281	PSP	ne	hi	G_N
1282	G_PRP	humari	hi	PSP
1283	G_PRP	hme	hi	G_PRP
1284	G_V	maar	hi	G_PRP
1285	G_V	daala	hi	G_V
1286	G_X	double_quotes	univ	G_V
1287	G_X	-	univ	G_X
1288	G_N	SA	acro	G_X
1289	G_N	team	en	G_N
1290	G_N	singing	en	G_N
1291	G_R	right	en	G_N
1292	G_R	now	en	G_R
1293	G_X	.	univ	G_R
1294	#	#IndvsSA	univ	G_X
1295	G_PRP	isi	hi	
1296	G_N	khushi	hi	G_PRP
1297	PSP	k	hi	G_N
1298	G_N	mauke	hi	PSP
1299	PSP	pe	hi	G_N
1300	@	@thetanmay	univ	PSP
1301	CC	&	en	@
1302	G_SYM	sab	hi	CC
1303	G_N	AIB	acro	G_SYM
1304	CC	k	hi	G_N
1305	G_N	team	en	CC
1306	PSP	ko	hi	G_N
1307	G_N	gaaliyan	hi	PSP
1308	G_V	deke	hi	G_N
1309	G_N	khushi	hi	G_V
1310	G_V	manao	hi	G_N
1311	#	#WontGiveItBack	univ	G_V
1312	#	#IndvsSA	univ	#
1313	@	@SDhawan25	univ	
1314	G_PRP	tumko	hi	@
1315	G_N	shikhar	hi	G_PRP
1316	PSP	par	hi	G_N
1317	G_V	dekh	hi	PSP
1318	PSP	ke	hi	G_V
1319	G_R	bahaut	hi	PSP
1320	G_N	khushi	hi	G_R
1321	G_V	hui	hi	G_N
1322	G_X	.	univ	G_V
1323	G_PRT	Congratulations	en	G_X
1324	G_X	!	univ	G_PRT
1325	#	#IndvsSA	univ	G_X
1326	#	#CWC15	univ	#
1327	G_PRT	Itni	hi	
1328	G_N	khushi	hi	G_PRT
1329	G_PRT	itni	hi	G_N
1330	G_N	khushi	hi	G_PRT
1331	E	😭	univ	G_N
1332	G_X	.	univ	E
1333	G_PRP	I	en	G_X
1334	G_V	have	en	G_PRP
1335	G_R	no	en	G_V
1336	G_N	idea	en	G_R
1337	G_PRP	what	en	G_N
1338	PSP	to	en	G_PRP
1339	G_V	do	en	PSP
1340	G_X	!	univ	G_V
1341	G_N	That's	en	G_X
1342	G_R	how	en	G_N
1343	G_N	champions	en	G_R
1344	G_V	play	en	G_N
1345	G_X	.	univ	G_V
1346	#	#IndvsSA	univ	G_X
1347	#	#CWC15	univ	#
1348	#	#MaukaMauka	univ	#
1349	#	#BleedBlue	univ	#
1350	#	#Respect	univ	#
1351	G_R	Sabse	hi	
1352	G_J	zyada	hi	G_R
1353	G_N	khushi	hi	G_J
1354	G_PRT	to	hi	G_N
1355	G_N	Star	en	G_PRT
1356	G_N	Sports	en	G_N
1357	PSP	waalo	hi	G_N
1358	PSP	ko	hi	PSP
1359	G_V	ho	hi	PSP
1360	G_V	rahi	hi	G_V
1361	G_V	hogi	hi	G_V
1362	G_X	,	univ	G_V
1363	G_PRP	unhe	hi	G_X
1364	G_X	'	univ	G_PRP
1365	G_N	Jai	hi	G_X
1366	G_N	Ho	hi	G_N
1367	G_X	'	univ	G_N
1368	PSP	ke	hi	G_X
1369	PSP	liye	hi	PSP
1370	G_SYM	ek	hi	PSP
1371	G_J	naya	hi	G_SYM
1372	G_N	match	en	G_J
1373	G_PRP	jo	hi	G_N
1374	G_V	mil	hi	G_PRP
1375	G_V	gaya	hi	G_V
1376	G_X	.	univ	G_V
1377	#	#IndvsSA	univ	G_X
1378	G_V	Aa	hi	
1379	G_V	gaya	hi	G_V
1380	G_N	mauka	hi	G_V
1381	G_X	...	univ	G_N
1382	G_N	India	ne	G_X
1383	G_V	won	en	G_N
1384	G_X	..	univ	G_V
1385	#	#IndvsSA	univ	G_X
1386	G_PRP	Iss	hi	
1387	G_N	world	en	G_PRP
1388	G_N	cup	en	G_N
1389	PSP	mai	hi	G_N
1390	G_PRP	koi	hi	PSP
1391	G_N	khushi	hi	G_PRP
1392	G_PRT	nai	hi	G_N
1393	G_V	milni	hi	G_PRT
1394	G_X	.	univ	G_V
1395	G_PRT	Na	hi	G_X
1396	#	#Pakistan	univ	G_PRT
1397	PSP	ne	hi	#
1398	G_N	jeetna	hi	PSP
1399	G_V	hai	hi	G_N
1400	G_X	,	univ	G_V
1401	G_PRT	Na	hi	G_X
1402	#	#India	univ	G_PRT
1403	PSP	ne	hi	#
1404	G_N	Haarna	hi	PSP
1405	G_V	hai	hi	G_N
1406	#	#WC2015	univ	G_V
1407	#	#IndvsSA	univ	#
1408	G_N	Indian	en	
1409	PSP	ki	hi	G_N
1410	G_N	har	hi	PSP
1411	G_N	jeet	hi	G_N
1412	G_N	pakistan	ne	G_N
1413	PSP	ko	hi	G_N
1414	G_PRT	bohat	hi	PSP
1415	G_N	khushi	hi	G_PRT
1416	G_V	deti	hi	G_N
1417	G_V	hai	hi	G_V
1418	G_X	.	univ	G_V
1419	G_PRT	lol	univ	G_X
1420	G_X	.	univ	G_PRT
1421	#	#IndvsSA	univ	G_X
1422	G_PRP	ye	hi	
1423	G_N	match	en	G_PRP
1424	PSP	se	hi	G_N
1425	G_N	pakistan	ne	PSP
1426	PSP	ko	hi	G_N
1427	G_PRP	ye	hi	PSP
1428	G_N	khushi	hi	G_PRP
1429	G_V	hogi	hi	G_N
1430	PSP	ki	hi	G_V
1431	G_PRP	koi	hi	PSP
1432	CC	aur	hi	G_PRP
1433	G_N	country	en	CC
1434	G_PRT	bhi	hi	G_N
1435	G_PRP	unki	hi	G_PRT
1436	PSP	hi	hi	G_PRP
1437	G_R	jaise	hi	PSP
1438	G_J	buri	hi	G_R
1439	G_R	tarah	hi	G_J
1440	PSP	se	hi	G_R
1441	G_N	haar	hi	PSP
1442	G_V	sakta	hi	G_N
1443	G_V	hai	hi	G_V
1444	#	#IndvsSA	univ	G_V
1445	G_PRT	oyeeeee	univ	
1446	G_N	Light	en	G_PRT
1447	G_V	Aaaagai	hi	G_N
1448	G_X	...	univ	G_V
1449	G_N	pehli	hi	G_X
1450	G_PRT	baar	hi	G_N
1451	G_N	light	en	G_PRT
1452	G_N	aane	hi	G_N
1453	PSP	ki	hi	G_N
1454	G_PRT	itni	hi	PSP
1455	G_N	khushi	hi	G_PRT
1456	G_V	hui	hi	G_N
1457	G_V	hai	hi	G_V
1458	G_PRT	BC	acro	G_V
1459	#	#INDvsSA	univ	G_PRT
1460	G_J	Pakistani	ne	
1461	G_X	'	univ	G_J
1462	PSP	s	en	G_X
1463	G_N	khushi	hi	PSP
1464	G_V	is	hi	G_N
1465	G_R	directly	en	G_V
1466	G_J	propotional	en	G_R
1467	G_PRT	to	en	G_J
1468	G_N	India's	en	G_PRT
1469	G_V	defeat	en	G_N
1470	E	☺	univ	G_V
1471	E	😀	univ	E
1472	G_N	SA	acro	E
1473	G_PRT	walo	hi	G_N
1474	G_R	aj	hi	G_PRT
1475	PSP	na	hi	G_R
1476	G_N	phorne	hi	PSP
1477	G_V	dena	hi	G_N
1478	G_PRP	inko	hi	G_V
1479	G_N	phatake	hi	G_PRP
1480	E	😉😬	univ	G_N
1481	#	#CWC15	univ	E
1482	#	#IndvsSA	univ	#
1483	PSP	are	hi	
1484	G_N	kohli	hi	PSP
1485	G_X	...	univ	G_N
1486	G_N	pakistani	ne	G_X
1487	PSP	ke	hi	G_N
1488	G_N	ball	en	PSP
1489	PSP	pe	hi	G_N
1490	G_R	out	en	PSP
1491	G_PRT	nai	hi	G_R
1492	G_N	hona	hi	G_PRT
1493	G_V	tha	hi	G_N
1494	G_PRT	BC	acro	G_V
1495	G_X	....	univ	G_PRT
1496	G_SYM	sab	hi	G_X
1497	G_PRT	saale	hi	G_SYM
1498	G_PRP	isi	hi	G_PRT
1499	G_N	khushi	hi	G_PRP
1500	PSP	me	hi	G_N
1501	G_N	patakhe	hi	PSP
1502	G_N	phodne	hi	G_N
1503	G_V	lag	hi	G_N
1504	G_V	jaenge	hi	G_V
1505	G_X	..	univ	G_V
1506	#	#IndvsSA	univ	G_X
1507	#	#SAvsIND	univ	#
1508	@	@BadlapurFilm	univ	
1509	G_N	dekhne	hi	@
1510	PSP	ke	hi	G_N
1511	G_N	baad	hi	PSP
1512	G_R	aaj	hi	G_N
1513	G_V	Hua	hi	G_R
1514	#	#Badlapura	univ	G_V
1515	G_J	Fadu	hi	#
1516	G_N	performance	en	G_J
1517	PSP	by	en	G_N
1518	G_N	India	ne	PSP
1519	G_X	.....	univ	G_N
1520	#	#IndvsSA	univ	G_X
1521	#	#IndWins	univ	#
1522	#	#CWC15	univ	#
1523	G_V	Chalo	hi	
1524	G_N	IND	acro	G_V
1525	G_R	aaj	hi	G_N
1526	G_N	opponent	en	G_R
1527	PSP	ko	hi	G_N
1528	G_V	SAF	hi	PSP
1529	G_V	kar	hi	G_V
1530	G_V	diya	hi	G_V
1531	#	#IndvsSA	univ	G_V
1532	G_N	Pakistani	ne	
1533	G_X	-	univ	G_N
1534	G_R	Aaj	hi	G_X
1535	G_R	phir	hi	G_R
1536	PSP	se	hi	G_R
1537	G_N	patakhe	hi	PSP
1538	G_PRT	nai	hi	G_N
1539	G_N	phod	hi	G_PRT
1540	G_V	paaye	hi	G_N
1541	G_X	.	univ	G_V
1542	E	:)	univ	G_X
1543	G_SYM	2nd	univ	E
1544	G_N	Pakistan	ne	G_SYM
1545	G_X	-	univ	G_N
1546	G_V	Chalo	hi	G_X
1547	G_N	tv	acro	G_V
1548	G_PRT	hi	hi	G_N
1549	G_V	tode	hi	G_PRT
1550	G_V	lete	hi	G_V
1551	G_V	hai	hi	G_V
1552	G_X	.	univ	G_V
1553	@	@Paagal_Luke	univ	G_X
1554	#	#IndVsSA	univ	@
1555	#	#BleedBlue	univ	#
1556	#	#Jeet	univ	
1557	PSP	ka	hi	#
1558	G_N	shikhar	hi	PSP
1559	G_N	india	ne	G_N
1560	G_N	world	en	G_N
1561	G_N	cup	en	G_N
1562	G_J	jarur	hi	G_N
1563	G_V	jitegi	hi	G_J
1564	CC	kyoki	hi	G_V
1565	G_SYM	bahut	hi	CC
1566	G_J	badiya	hi	G_SYM
1567	G_N	team	en	G_J
1568	G_V	hai	hi	G_N
1569	G_N	Yadav	ne	
1570	G_N	bhaiya	hi	G_N
1571	G_J	good	en	G_N
1572	G_N	pace	en	G_J
1573	G_X	!	univ	G_N
1574	G_SYM	Bahut	hi	G_X
1575	G_J	badiya	hi	G_SYM
1576	E	😆	univ	G_J
1577	G_R	aisa	hi	E
1578	G_V	he	hi	G_R
1579	G_N	gola	hi	G_V
1580	G_V	feko	hi	G_N
1581	#	#IndvsSA	univ	G_V
1582	#	#CWC15	univ	#
1583	@	@scratchysingh	univ	
1584	G_N	It's	en	@
1585	G_R	like	en	G_N
1586	G_N	pados	hi	G_R
1587	PSP	ka	hi	G_N
1588	G_N	launda	hi	PSP
1589	CC	agar	hi	G_N
1590	G_PRP	aap	hi	CC
1591	PSP	ko	hi	G_PRP
1592	G_V	thoktaa	hi	PSP
1593	G_V	hain	hi	G_V
1594	CC	aur	hi	G_V
1595	G_PRP	aap	hi	CC
1596	PSP	ke	hi	G_PRP
1597	G_N	papa	hi	PSP
1598	G_N	taali	hi	G_N
1599	G_V	bajaatey	hi	G_N
1600	G_PRT	sabhaash	hi	G_V
1601	G_N	beta	hi	G_PRT
1602	G_SYM	bahut	hi	G_N
1603	G_J	badiya	hi	G_SYM
1604	G_X	!	univ	G_J
1605	G_SYM	Doh	hi	G_X
1606	CC	aur	hi	G_SYM
1607	G_V	maar	hi	CC
1608	G_X	.	univ	G_V
1609	G_PRP	Ye	hi	
1610	G_PRT	to	hi	G_PRP
1611	G_N	Palasia	ne	G_PRT
1612	G_PRT	bhi	hi	G_N
1613	G_V	Pahuch	hi	G_PRT
1614	G_V	gaye	hi	G_V
1615	G_X	..	univ	G_V
1616	G_SYM	bahut	hi	G_X
1617	G_J	mast	hi	G_SYM
1618	CC	aur	hi	G_J
1619	G_J	fast	en	CC
1620	G_V	bhag	hi	G_J
1621	G_V	rahe	hi	G_V
1622	G_V	hai	hi	G_V
1623	G_X	!!	univ	G_V
1624	G_J	Badiya	hi	G_X
1625	#	#Indore	univ	G_J
1626	#	#RunIndoreRun	univ	#
1627	#	#JioIndoreMarathon	univ	#
1628	U	http://t.co/wBcI5uJiT1	univ	#
1629	@	@praktabh	univ	
1630	G_SYM	bahut	hi	@
1631	G_J	badiya	hi	G_SYM
1632	G_X	...	univ	G_J
1633	G_N	gali	hi	G_X
1634	G_N	dene	hi	G_N
1635	PSP	me	hi	G_N
1636	G_N	PHD	acro	PSP
1637	G_V	kie	hi	G_N
1638	G_V	ho	hi	G_V
1639	G_SYM	Bahut	hi	
1640	G_J	badiya	hi	G_SYM
1641	G_V	thi	hi	G_J
1642	G_N	rangoli	hi	G_V
1643	G_X	,	univ	G_N
1644	G_PRP	aap	hi	G_X
