index	tag	word	label
1107	G_R	aaj	hi
1108	PSP	ka	hi
1109	G_R	din	hi
1110	G_J	asha	hi
1111	G_N	gya	hi
1112	G_PRP	mere	hi
1113	PSP	liye	hi
1114	G_N	pehle	hi
1115	G_N	India	ne
1116	G_N	jeet	hi
1117	G_V	gaui	hi
1118	G_R	then	en
1119	G_N	aaj	hi
1120	G_N	dophar	hi
1121	PSP	me	hi
1122	G_N	aaram	hi
1123	PSP	se	hi
1124	G_V	sone	hi
1125	G_V	mila	hi
1126	G_X	,	univ
1127	CC	and	en
1128	G_N	aaj	hi
1129	G_N	office	en
1130	PSP	pe	hi
1131	G_PRT	bhi	hi
1132	G_PRT	no	en
1133	G_V	kaam	hi
1134	@	@md_baran	univ
1135	@	@Hones8Liar	univ
1136	G_V	chalo	hi
1137	G_PRP	ab	hi
1138	G_J	thoda	hi
1139	G_N	kaam	hi
1140	G_V	kar	hi
1141	G_V	sakte	hi
1142	G_V	hai	hi
1143	G_X	...	univ
1144	G_N	subah	hi
1145	PSP	se	hi
1146	G_PRP	yahi	hi
1147	G_V	chipke	hi
1148	G_V	pade	hi
1149	G_V	hai	hi
1150	G_N	office	en
1151	PSP	me	hi
1152	G_PRT	bhi	hi
1153	G_X	..	univ
1154	G_PRP	is	hi
1155	G_N	chakkar	hi
1156	PSP	me	hi
1157	G_N	lunch	en
1158	G_PRT	bhi	hi
1159	G_PRT	nahi	hi
1160	G_V	kiya	hi
1161	@	@aashikapokharel	univ
1162	G_PRT	Haha	univ
1163	G_PRT	okay	en
1164	G_X	.	univ
1165	G_N	Office	en
1166	G_N	time	en
1167	G_X	,	univ
1168	G_PRT	aba	hi
1169	G_N	bus	hi
1170	PSP	ma	hi
1171	G_V	bore	en
1172	G_V	hune	hi
1173	G_PRT	wala	hi
1174	G_PRT	chhu	hi
1175	G_X	.	univ
1176	G_R	Also	en
1177	G_X	,	univ
1178	G_N	Alumni	en
1179	PSP	ko	hi
1180	G_J	imp	en
1181	G_V	kaam	hi
1182	G_V	chha	hi
1183	G_X	.	univ
1184	G_N	Viber	ne
1185	PSP	ma	hi
1186	G_V	aaye	hi
1187	G_V	hune	hi
1188	G_X	.	univ
1189	E	:P	univ
1190	DT	My	en
1191	G_J	bad	en
1192	G_N	girl	en
1193	G_R	so	en
1194	G_J	good	en
1195	G_PRP	she	en
1196	G_V	lied	en
1197	PSP	to	en
1198	G_V	arranged	en
1199	G_N	marriage	en
1200	G_PRT	waala	hi
1201	G_N	ladka	hi
1202	G_PRP	that	en
1203	G_N	she's	en
1204	DT	a	en
1205	G_N	virgin	en
1206	PSP	for	en
1207	DT	his	en
1208	G_N	peace	en
1209	PSP	of	en
1210	G_N	mind	en
1211	G_X	.	univ
1212	G_N	Office	en
1213	PSP	me	hi
1214	G_N	junior	en
1215	PSP	ko	hi
1216	G_N	time	en
1217	G_N	dena	hi
1218	G_V	parta	hi
1219	G_V	hai	hi
1220	G_PRP	isi	hi
1221	PSP	lye	hi
1222	G_N	ghar	hi
1223	PSP	pe	hi
1224	G_N	kaam	hi
1225	G_N	karna	hi
1226	G_V	parta	hi
1227	G_V	hai	hi
1228	G_X	.	univ
1229	@	@realpreityzinta	univ
1230	G_N	CRICKET	en
1231	G_R	Please	en
1232	G_R	Aaj	hi
1233	G_N	KHUSHI	hi
1234	PSP	KA	hi
1235	G_N	MAUKA	hi
1236	G_N	MAUKA	hi
1237	G_N	MAUKA	hi
1238	G_V	Hai	hi
1239	E	😄😄	univ
1240	G_V	Love	en
1241	G_PRP	u	en
1242	G_R	PZ	en
1243	E	😘😘😘	univ
1244	G_V	love	en
1245	G_PRP	ur	en
1246	G_N	dimple	en
1247	#	#IndvsSA	univ
1248	#	#pzsundaychat	univ
1249	G_N	Nothing	en
1250	G_PRP	is	hi
1251	G_J	bigger	en
1252	PSP	than	en
1253	G_N	COUNTRY	en
1254	G_PRP	HUM	hi
1255	G_N	INDIAWAALE	hi
1256	G_PRP	Jo	hi
1257	G_J	KHUSHI	hi
1258	G_N	INDIA	ne
1259	PSP	Ki	hi
1260	G_N	JEET	hi
1261	PSP	Me	hi
1262	G_V	milti	hi
1263	G_PRP	wo	hi
1264	CC	aur	hi
1265	G_PRP	kahi	hi
1266	G_PRT	nahi	hi
1267	E	😍😍	univ
1268	G_N	JAI	hi
1269	G_N	HIND	hi
1270	#	#IndvsSA	univ
1271	#	#IndWins	univ
1272	G_X	double_quotes	univ
1273	G_PRP	Humpe	hi
1274	G_PRP	ye	hi
1275	G_PRP	kisne	hi
1276	G_J	hara	hi
1277	G_N	rang	hi
1278	G_V	daala	hi
1279	G_X	,	univ
1280	G_N	khushi	hi
1281	PSP	ne	hi
1282	G_PRP	humari	hi
1283	G_PRP	hme	hi
1284	G_V	maar	hi
1285	G_V	daala	hi
1286	G_X	double_quotes	univ
1287	G_X	-	univ
1288	G_N	SA	acro
1289	G_N	team	en
1290	G_N	singing	en
1291	G_R	right	en
1292	G_R	now	en
1293	G_X	.	univ
1294	#	#IndvsSA	univ
1295	G_PRP	isi	hi
1296	G_N	khushi	hi
1297	PSP	k	hi
1298	G_N	mauke	hi
1299	PSP	pe	hi
1300	@	@thetanmay	univ
1301	CC	&	en
1302	G_SYM	sab	hi
1303	G_N	AIB	acro
1304	CC	k	hi
1305	G_N	team	en
1306	PSP	ko	hi
1307	G_N	gaaliyan	hi
1308	G_V	deke	hi
1309	G_N	khushi	hi
1310	G_V	manao	hi
1311	#	#WontGiveItBack	univ
1312	#	#IndvsSA	univ
1313	@	@SDhawan25	univ
1314	G_PRP	tumko	hi
1315	G_N	shikhar	hi
1316	PSP	par	hi
1317	G_V	dekh	hi
1318	PSP	ke	hi
1319	G_R	bahaut	hi
1320	G_N	khushi	hi
1321	G_V	hui	hi
1322	G_X	.	univ
1323	G_PRT	Congratulations	en
1324	G_X	!	univ
1325	#	#IndvsSA	univ
1326	#	#CWC15	univ
1327	G_PRT	Itni	hi
1328	G_N	khushi	hi
1329	G_PRT	itni	hi
1330	G_N	khushi	hi
1331	E	😭	univ
1332	G_X	.	univ
1333	G_PRP	I	en
1334	G_V	have	en
1335	G_R	no	en
1336	G_N	idea	en
1337	G_PRP	what	en
1338	PSP	to	en
1339	G_V	do	en
1340	G_X	!	univ
1341	G_N	That's	en
1342	G_R	how	en
1343	G_N	champions	en
1344	G_V	play	en
1345	G_X	.	univ
1346	#	#IndvsSA	univ
1347	#	#CWC15	univ
1348	#	#MaukaMauka	univ
1349	#	#BleedBlue	univ
1350	#	#Respect	univ
1351	G_R	Sabse	hi
1352	G_J	zyada	hi
1353	G_N	khushi	hi
1354	G_PRT	to	hi
1355	G_N	Star	en
1356	G_N	Sports	en
1357	PSP	waalo	hi
1358	PSP	ko	hi
1359	G_V	ho	hi
1360	G_V	rahi	hi
1361	G_V	hogi	hi
1362	G_X	,	univ
1363	G_PRP	unhe	hi
1364	G_X	'	univ
1365	G_N	Jai	hi
1366	G_N	Ho	hi
1367	G_X	'	univ
1368	PSP	ke	hi
1369	PSP	liye	hi
1370	G_SYM	ek	hi
1371	G_J	naya	hi
1372	G_N	match	en
1373	G_PRP	jo	hi
1374	G_V	mil	hi
1375	G_V	gaya	hi
1376	G_X	.	univ
1377	#	#IndvsSA	univ
1378	G_V	Aa	hi
1379	G_V	gaya	hi
1380	G_N	mauka	hi
1381	G_X	...	univ
1382	G_N	India	ne
1383	G_V	won	en
1384	G_X	..	univ
1385	#	#IndvsSA	univ
1386	G_PRP	Iss	hi
1387	G_N	world	en
1388	G_N	cup	en
1389	PSP	mai	hi
1390	G_PRP	koi	hi
1391	G_N	khushi	hi
1392	G_PRT	nai	hi
1393	G_V	milni	hi
1394	G_X	.	univ
1395	G_PRT	Na	hi
1396	#	#Pakistan	univ
1397	PSP	ne	hi
1398	G_N	jeetna	hi
1399	G_V	hai	hi
1400	G_X	,	univ
1401	G_PRT	Na	hi
1402	#	#India	univ
1403	PSP	ne	hi
1404	G_N	Haarna	hi
1405	G_V	hai	hi
1406	#	#WC2015	univ
1407	#	#IndvsSA	univ
1408	G_N	Indian	en
1409	PSP	ki	hi
1410	G_N	har	hi
1411	G_N	jeet	hi
1412	G_N	pakistan	ne
1413	PSP	ko	hi
1414	G_PRT	bohat	hi
1415	G_N	khushi	hi
1416	G_V	deti	hi
1417	G_V	hai	hi
1418	G_X	.	univ
1419	G_PRT	lol	univ
1420	G_X	.	univ
1421	#	#IndvsSA	univ
1422	G_PRP	ye	hi
1423	G_N	match	en
1424	PSP	se	hi
1425	G_N	pakistan	ne
1426	PSP	ko	hi
1427	G_PRP	ye	hi
1428	G_N	khushi	hi
1429	G_V	hogi	hi
1430	PSP	ki	hi
1431	G_PRP	koi	hi
1432	CC	aur	hi
1433	G_N	country	en
1434	G_PRT	bhi	hi
1435	G_PRP	unki	hi
1436	PSP	hi	hi
1437	G_R	jaise	hi
1438	G_J	buri	hi
1439	G_R	tarah	hi
1440	PSP	se	hi
1441	G_N	haar	hi
1442	G_V	sakta	hi
1443	G_V	hai	hi
1444	#	#IndvsSA	univ
1445	G_PRT	oyeeeee	univ
1446	G_N	Light	en
1447	G_V	Aaaagai	hi
1448	G_X	...	univ
1449	G_N	pehli	hi
1450	G_PRT	baar	hi
1451	G_N	light	en
1452	G_N	aane	hi
1453	PSP	ki	hi
1454	G_PRT	itni	hi
1455	G_N	khushi	hi
1456	G_V	hui	hi
1457	G_V	hai	hi
1458	G_PRT	BC	acro
1459	#	#INDvsSA	univ
1460	G_J	Pakistani	ne
1461	G_X	'	univ
1462	PSP	s	en
1463	G_N	khushi	hi
1464	G_V	is	hi
1465	G_R	directly	en
1466	G_J	propotional	en
1467	G_PRT	to	en
1468	G_N	India's	en
1469	G_V	defeat	en
1470	E	☺	univ
1471	E	😀	univ
1472	G_N	SA	acro
1473	G_PRT	walo	hi
1474	G_R	aj	hi
1475	PSP	na	hi
1476	G_N	phorne	hi
1477	G_V	dena	hi
1478	G_PRP	inko	hi
1479	G_N	phatake	hi
1480	E	😉😬	univ
1481	#	#CWC15	univ
1482	#	#IndvsSA	univ
1483	PSP	are	hi
1484	G_N	kohli	hi
1485	G_X	...	univ
1486	G_N	pakistani	ne
1487	PSP	ke	hi
1488	G_N	ball	en
1489	PSP	pe	hi
1490	G_R	out	en
1491	G_PRT	nai	hi
1492	G_N	hona	hi
1493	G_V	tha	hi
1494	G_PRT	BC	acro
1495	G_X	....	univ
1496	G_SYM	sab	hi
1497	G_PRT	saale	hi
1498	G_PRP	isi	hi
1499	G_N	khushi	hi
1500	PSP	me	hi
1501	G_N	patakhe	hi
1502	G_N	phodne	hi
1503	G_V	lag	hi
1504	G_V	jaenge	hi
1505	G_X	..	univ
1506	#	#IndvsSA	univ
1507	#	#SAvsIND	univ
1508	@	@BadlapurFilm	univ
1509	G_N	dekhne	hi
1510	PSP	ke	hi
1511	G_N	baad	hi
1512	G_R	aaj	hi
1513	G_V	Hua	hi
1514	#	#Badlapura	univ
1515	G_J	Fadu	hi
1516	G_N	performance	en
1517	PSP	by	en
1518	G_N	India	ne
1519	G_X	.....	univ
1520	#	#IndvsSA	univ
1521	#	#IndWins	univ
1522	#	#CWC15	univ
1523	G_V	Chalo	hi
1524	G_N	IND	acro
1525	G_R	aaj	hi
1526	G_N	opponent	en
1527	PSP	ko	hi
1528	G_V	SAF	hi
1529	G_V	kar	hi
1530	G_V	diya	hi
1531	#	#IndvsSA	univ
1532	G_N	Pakistani	ne
1533	G_X	-	univ
1534	G_R	Aaj	hi
1535	G_R	phir	hi
1536	PSP	se	hi
1537	G_N	patakhe	hi
1538	G_PRT	nai	hi
1539	G_N	phod	hi
1540	G_V	paaye	hi
1541	G_X	.	univ
1542	E	:)	univ
1543	G_SYM	2nd	univ
1544	G_N	Pakistan	ne
1545	G_X	-	univ
1546	G_V	Chalo	hi
1547	G_N	tv	acro
1548	G_PRT	hi	hi
1549	G_V	tode	hi
1550	G_V	lete	hi
1551	G_V	hai	hi
1552	G_X	.	univ
1553	@	@Paagal_Luke	univ
1554	#	#IndVsSA	univ
1555	#	#BleedBlue	univ
1556	#	#Jeet	univ
1557	PSP	ka	hi
1558	G_N	shikhar	hi
1559	G_N	india	ne
1560	G_N	world	en
1561	G_N	cup	en
1562	G_J	jarur	hi
1563	G_V	jitegi	hi
1564	CC	kyoki	hi
1565	G_SYM	bahut	hi
1566	G_J	badiya	hi
1567	G_N	team	en
1568	G_V	hai	hi
1569	G_N	Yadav	ne
1570	G_N	bhaiya	hi
1571	G_J	good	en
1572	G_N	pace	en
1573	G_X	!	univ
1574	G_SYM	Bahut	hi
1575	G_J	badiya	hi
1576	E	😆	univ
1577	G_R	aisa	hi
1578	G_V	he	hi
1579	G_N	gola	hi
1580	G_V	feko	hi
1581	#	#IndvsSA	univ
1582	#	#CWC15	univ
1583	@	@scratchysingh	univ
1584	G_N	It's	en
1585	G_R	like	en
1586	G_N	pados	hi
1587	PSP	ka	hi
1588	G_N	launda	hi
1589	CC	agar	hi
1590	G_PRP	aap	hi
1591	PSP	ko	hi
1592	G_V	thoktaa	hi
1593	G_V	hain	hi
1594	CC	aur	hi
1595	G_PRP	aap	hi
1596	PSP	ke	hi
1597	G_N	papa	hi
1598	G_N	taali	hi
1599	G_V	bajaatey	hi
1600	G_PRT	sabhaash	hi
1601	G_N	beta	hi
1602	G_SYM	bahut	hi
1603	G_J	badiya	hi
1604	G_X	!	univ
1605	G_SYM	Doh	hi
1606	CC	aur	hi
1607	G_V	maar	hi
1608	G_X	.	univ
1609	G_PRP	Ye	hi
1610	G_PRT	to	hi
1611	G_N	Palasia	ne
1612	G_PRT	bhi	hi
1613	G_V	Pahuch	hi
1614	G_V	gaye	hi
1615	G_X	..	univ
1616	G_SYM	bahut	hi
1617	G_J	mast	hi
1618	CC	aur	hi
1619	G_J	fast	en
1620	G_V	bhag	hi
1621	G_V	rahe	hi
1622	G_V	hai	hi
1623	G_X	!!	univ
1624	G_J	Badiya	hi
1625	#	#Indore	univ
1626	#	#RunIndoreRun	univ
1627	#	#JioIndoreMarathon	univ
1628	U	http://t.co/wBcI5uJiT1	univ
1629	@	@praktabh	univ
1630	G_SYM	bahut	hi
1631	G_J	badiya	hi
1632	G_X	...	univ
1633	G_N	gali	hi
1634	G_N	dene	hi
1635	PSP	me	hi
1636	G_N	PHD	acro
1637	G_V	kie	hi
1638	G_V	ho	hi
1639	G_SYM	Bahut	hi
1640	G_J	badiya	hi
1641	G_V	thi	hi
1642	G_N	rangoli	hi
1643	G_X	,	univ
1644	G_PRP	aap	hi
1645	G_N	food	en
1646	PSP	wali	hi
1647	G_N	pict	en
1648	G_X	.	univ
1649	G_PRT	mat	hi
1650	G_V	dala	hi
1651	G_V	karo	hi
1652	G_SYM	bahut	hi
1653	G_J	badiya	hi
1654	G_R	ab	hi
1655	G_N	bihar	ne
1656	PSP	ki	hi
1657	G_N	rally	en
1658	G_R	aisi	hi
1659	G_V	honi	hi
1660	G_V	chahiye	hi
1661	PSP	ki	hi
1662	G_N	nitish	ne
1663	G_N	kumar	ne
1664	PSP	ki	hi
1665	G_N	neend	hi
1666	G_V	ud	hi
1667	G_V	jaye	hi
1668	@	@saritashandilya	univ
1669	#	#mekhlawings	univ
1670	G_SYM	Bahut	hi
1671	G_J	Badiya	hi
1672	G_N	Sarita	ne
1673	G_PRT	ji	hi
1674	G_X	...	univ
1675	G_PRP	kaise	hi
1676	G_V	hai	hi
1677	G_PRP	aap	hi
1678	G_X	.	univ
1679	G_R	Pl	en
1680	G_V	meet	en
1681	DT	my	en
1682	G_J	younger	en
1683	G_N	sister	en
1684	G_N	Pragya	ne
1685	@	@pragya_as	univ
1686	DT	a	en
1687	G_J	GEM	en
1688	CC	and	en
1689	DT	a	en
1690	G_J	GENIUS	en
1691	G_X	.	univ
1692	@	@rinib1	univ
1693	$	92.7	univ
1694	G_N	FM	acro
1695	PSP	pay	hi
1696	G_N	neelabh	ne
1697	G_N	misra	ne
1698	$	9.45	univ
1699	G_N	pm	acro
1700	PSP	pay	hi
1701	G_J	achee	hi
1702	G_N	story	en
1703	G_V	sunate	hi
1704	G_V	hain	hi
1705	G_X	-	univ
1706	G_PRT	bahut	hi
1707	G_J	badiya	hi
1708	G_X	-	univ
1709	G_V	will	en
1710	G_V	tweet	en
1711	$	1	univ
1712	G_SYM	more	en
1713	G_R	tomorrow	en
1714	G_X	-	univ
1715	PSP	on	en
1716	G_N	honesty	en
1717	G_SYM	Bahut	hi
1718	G_PRT	hi	hi
1719	G_J	badiya	hi
1720	G_N	Lines	en
1721	G_X	.	univ
1722	G_PRP	This	en
1723	#	#Morkel	univ
1724	G_N	wicket	en
1725	G_V	looked	en
1726	G_R	like	en
1727	#	#Dhoni	univ
1728	G_V	telling	en
1729	G_SYM	one	en
1730	#	#CSK	univ
1731	G_N	teammate	en
1732	G_PRT	to	hi
1733	G_V	get	en
1734	G_N	bowled	en
1735	PSP	by	en
1736	DT	another	en
1737	G_N	CSK	acro
1738	G_N	teammate	en
1739	G_X	..	univ
1740	G_PRP	Ye	hi
1741	G_N	IPL	acro
1742	G_V	hai	hi
1743	CC	ya	hi
1744	#	#WorldCup2015	univ
1745	G_PRT	BC	acro
1746	G_N	Mohit	ne
1747	G_V	gets	en
1748	G_N	Faf	ne
1749	CC	and	en
1750	G_N	Dhoni	ne
1751	G_V	smiles	en
1752	G_X	.	univ
1753	G_V	Chepauk	hi
1754	G_V	le	hi
1755	G_N	IPL	acro
1756	G_N	net	en
1757	G_V	practice	en
1758	G_N	panreengla	undef
1759	G_X	?	univ
1760	PSP	So	en
1761	G_R	finally	en
1762	G_N	MS	ne
1763	G_N	Dhoni	ne
1764	G_V	whispered	en
1765	G_N	Faf	ne
1766	G_N	Du	ne
1767	G_N	Plesis	ne
1768	G_X	double_quotes	univ
1769	G_N	Beta	hi
1770	G_R	out	en
1771	G_V	ho	hi
1772	G_V	jaa	hi
1773	G_PRT	nahi	hi
1774	CC	toh	hi
1775	G_N	IPL	acro
1776	PSP	se	hi
1777	G_R	out	en
1778	G_V	kara	hi
1779	G_V	dunga	hi
1780	G_X	double_quotes	univ
1781	G_PRT	LOL	univ
1782	#	#IndVsSA	univ
1783	G_N	Dhoni	ne
1784	G_V	should	en
1785	G_V	remind	en
1786	G_N	Faf	ne
1787	PSP	abt	en
1788	G_N	IPL	acro
1789	G_X	!!	univ
1790	CC	Agar	hi
1791	G_V	khelna	hi
1792	G_V	hai	hi
1793	G_PRT	toh	hi
1794	G_R	out	en
1795	G_V	ho	hi
1796	G_V	jaa	hi
1797	G_X	!!	univ
1798	G_N	Hussey	ne
1799	G_PRP	z	en
1800	G_N	back	en
1801	PSP	in	en
1802	DT	d	en
1803	G_N	team	en
1804	G_X	!!!	univ
1805	#	#justsaying	univ
1806	#	#IndiaVsSouthAfrica	univ
1807	@	@saranshk	univ
1808	G_N	Dhoni	ne
1809	G_V	should	en
1810	G_V	prompt	en
1811	PSP	to	en
1812	G_N	Faf	ne
1813	G_R	out	en
1814	G_V	ho	hi
1815	G_V	ja	hi
1816	G_PRT	BC	acro
1817	G_PRT	nai	hi
1818	CC	toh	hi
1819	G_N	IPL	acro
1820	G_V	khelne	hi
1821	PSP	ko	hi
1822	G_PRT	nai	hi
1823	G_V	milega	hi
1824	G_X	!!	univ
1825	G_N	Hussey	ne
1826	G_PRP	z	en
1827	G_N	back	en
1828	PSP	so	en
1829	G_PRP	u	en
1830	G_R	better	en
1831	G_V	watch	en
1832	G_PRT	out	en
1833	G_X	!!!	univ
1834	G_N	Bhai	hi
1835	G_J	galat	hi
1836	G_V	ho	hi
1837	G_V	raha	hi
1838	G_N	dhoni	ne
1839	PSP	ko	hi
1840	G_V	bolo	hi
1841	G_N	IPL	acro
1842	G_N	IPL	acro
1843	G_V	chillana	hi
1844	G_J	band	hi
1845	G_V	kare	hi
1846	G_N	wicket	en
1847	PSP	ke	hi
1848	G_N	piche	hi
1849	PSP	se	hi
1850	G_X	...	univ
1851	#	#IndvsSA	univ
1852	#	#CCC15	univ
1853	#	#IPLAuction	univ
1854	G_N	DHONI	ne
1855	G_X	,	univ
1856	G_R	SIRF	hi
1857	G_N	IPL	acro
1858	PSP	MEIN	hi
1859	G_N	SHER	hi
1860	G_V	BANO	hi
1861	G_X	,	univ
1862	G_PRP	AAP	hi
1863	G_X	.	univ
1864	G_J	IDIOT	en
1865	G_X	.	univ
1866	#	#WTFDHONI	univ
1867	#	#CWC15	univ
1868	#	#IndvsSA	univ
1869	G_R	meanwhile	en
1870	G_N	Dhoni	ne
1871	G_X	--	univ
1872	G_PRP	tujhe	hi
1873	G_N	jeet	hi
1874	PSP	ke	hi
1875	G_V	rahenge	hi
1876	G_X	,	univ
1877	G_PRP	tera	hi
1878	G_N	shauk	hi
1879	G_V	chada	hi
1880	G_V	hai	hi
1881	E	:D	univ
1882	#	#IndvsSA	univ
1883	#	#MaukaMauka	univ
1884	#	#CWC15	univ
1885	G_N	People	en
1886	G_V	trending	en
1887	G_N	poonam	ne
1888	G_N	pandey	ne
1889	PSP	on	en
1890	G_N	twitter	en
1891	G_X	,	univ
1892	G_PRP	tum	hi
1893	G_N	log	hi
1894	G_V	mar	hi
1895	G_PRP	kyun	hi
1896	G_PRT	nahin	hi
1897	G_V	jaate	hi
1898	G_X	????	univ
1899	@	@kamaalrkhan	univ
1900	G_N	kamal	hi
1901	G_N	bhai	hi
1902	G_R	Aaj	hi
1903	PSP	to	hi
1904	G_N	poonam	ne
1905	G_N	pandey	ne
1906	G_V	cha	hi
1907	G_V	gayi	hi
1908	G_V	hai	hi
1909	G_X	........	univ
1910	G_J	hole	en
1911	G_N	credit	en
1912	G_V	goes	en
1913	PSP	to	hi
1914	G_PRP	u	en
1915	G_N	Man	en
1916	PSP	of	en
1917	DT	the	en
1918	G_N	match	en
1919	#	#Dhawan	univ
1920	G_X	:	univ
1921	G_N	Dhamaka	hi
1922	G_V	dika	hi
1923	G_V	diya	hi
1924	G_N	bhai	hi
1925	G_PRP	tune👍👏	hi
1926	#	#IndiaVsSouthAfrica	univ
1927	G_N	Shoib	ne
1928	G_N	aktar	ne
1929	G_V	gone	en
1930	G_J	rowdy	en
1931	PSP	on	en
1932	G_J	national	en
1933	G_N	television	en
1934	G_X	,	univ
1935	G_V	giving	en
1936	G_N	Pakistan	ne
1937	G_N	team	en
1938	DT	a	en
1939	G_J	royal	en
1940	G_N	dress	en
1941	G_R	down	en
1942	G_X	.	univ
1943	G_V	Jago	hi
1944	G_N	Misbah	ne
1945	G_V	Jago	hi
1946	G_X	.	univ
1947	G_PRT	LYAO	univ
1948	G_X	.	univ
1949	U	https://t.co/qOMbB3anfm	univ
1950	@	@PowerPlayWorld	univ
1951	G_V	heard	en
1952	G_N	shoib	ne
1953	G_N	akhtars	ne
1954	G_N	interview	en
1955	G_N	post	en
1956	G_N	Pakistan-West	ne
1957	G_N	Indies	ne
1958	G_N	match	en
1959	G_X	?	univ
1960	G_X	'	univ
1961	G_N	misbah	ne
1962	G_N	match	en
1963	PSP	ki	hi
1964	G_N	summary	en
1965	G_V	de	hi
1966	G_V	raha	hi
1967	G_V	hai	hi
1968	G_X	?!	univ
1969	G_X	'	univ
1970	G_N	Page_2/3	en
1971	G_N	A	en
1972	G_X	.	univ
1973	G_N	Razaque	ne
1974	G_X	,	univ
1975	G_N	M	ne
1976	G_X	.	univ
1977	G_N	Hafeez	ne
1978	G_X	,	univ
1979	G_N	Shoib	ne
1980	G_N	Malik	ne
1981	PSP	Ko	hi
1982	G_J	Shamil	hi
1983	G_V	Kiya	hi
1984	G_V	Jae	hi
1985	G_X	,	univ
1986	CC	Or	hi
1987	G_N	Misbah	ne
1988	G_X	,	univ
1989	G_N	Younis	ne
1990	CC	Or	hi
1991	G_N	Afridi	ne
1992	G_V	Nikaly	hi
1993	G_V	Jaen	hi
1994	CC	Or	hi
1995	G_N	Caption	en
1996	G_N	Hafez	ne
1997	PSP	Ko	hi
1998	G_V	Bnaya	hi
1999	G_V	Jae	hi
2000	G_N	shoib	ne
2001	G_N	akhtar	ne
2002	G_N	misbah	ne
2003	PSP	ky	hi
2004	G_J	khlaf	hi
2005	G_PRT	zda	hi
2006	G_N	bhonky	hi
2007	G_PRT	na	hi
2008	G_X	,	univ
2009	G_PRP	khud	hi
2010	G_PRP	apna	hi
2011	G_J	pta	hi
2012	G_PRT	nahe	hi
2013	G_PRP	jb	hi
2014	G_N	heroin	en
2015	PSP	ka	hi
2016	G_N	nasha	hi
2017	G_V	krta	hi
2018	G_V	tha	hi
2019	G_X	.	univ
2020	G_J	ganda	hi
2021	G_J	pori	hi
2022	G_N	team	en
2023	CC	k	hi
2024	G_J	khilaf	hi
2025	G_N	operation	en
2026	G_V	hona	hi
2027	G_V	chahiye	hi
2028	CC	aur	hi
2029	G_N	misbah	ne
2030	PSP	ko	hi
2031	G_PRT	b	hi
2032	G_R	ab	hi
2033	G_N	team	en
2034	PSP	k	hi
2035	PSP	jan	hi
2036	G_N	chorni	hi
2037	G_V	chahiye	hi
2038	G_X	.	univ
2039	G_N	shoib	ne
2040	G_N	akhter	ne
2041	G_X	double_quotes	univ
2042	@	@mohamm_s	univ
2043	G_X	:	univ
2044	G_PRT	LOL	univ
2045	G_N	facebook	ne
2046	PSP	pe	hi
2047	G_SYM	ek	hi
2048	G_N	video	en
2049	G_V	Dekha	hi
2050	G_N	Shoib	ne
2051	G_N	akhtar	ne
2052	G_N	Misbah	ne
2053	PSP	ki	hi
2054	G_V	le	hi
2055	G_V	raha	hi
2056	G_V	tha	hi
2057	G_PRP	Usme	hi
2058	G_PRT	ha	univ
2059	G_PRT	ha	univ
2060	G_X	double_quotes	univ
2061	G_N	DDLJ	acro
2062	G_R	Forever	en
2063	PSP	In	en
2064	G_N	Maratha	ne
2065	G_N	Mandir	ne
2066	G_PRT	LOL	univ
2067	G_N	facebook	ne
2068	PSP	pe	hi
2069	G_SYM	ek	hi
2070	G_N	video	en
2071	G_V	Dekha	hi
2072	G_N	Shoib	ne
2073	G_N	akhtar	ne
2074	G_N	Misbah	ne
2075	PSP	ki	hi
2076	G_V	le	hi
2077	G_V	raha	hi
2078	G_V	tha	hi
2079	G_PRP	Usme	hi
2080	G_PRT	ha	univ
2081	G_PRT	ha	univ
2082	@	@geonews_urdu	univ
2083	G_PRP	jb	hi
2084	G_N	misbah	ne
2085	G_PRT	nhi	hi
2086	G_V	khelta	hi
2087	G_PRT	to	hi
2088	G_N	team	en
2089	$	200	univ
2090	G_PRT	b	hi
2091	G_V	cross	en
2092	G_PRT	nhi	hi
2093	G_V	krti	hi
2094	G_X	...	univ
2095	G_N	shoib	ne
2096	G_N	akhtr	ne
2097	G_N	prsnl	en
2098	G_V	horhy	hi
2099	G_V	hai	hi
2100	G_N	shoib	ne
2101	G_N	akhtar	ne
2102	PSP	sy	hi
2103	G_PRP	koi	hi
2104	G_V	pochay	hi
2105	G_PRP	usny	hi
2106	G_N	umar	ne
2107	G_N	akmal	ne
2108	CC	ya	hi
2109	G_N	afridi	ne
2110	CC	k	hi
2111	G_N	catch	en
2112	G_V	drops	en
2113	PSP	py	hi
2114	G_SYM	ek	hi
2115	G_N	lafz	hi
2116	G_PRT	nae	hi
2117	G_V	kaha	hi
2118	G_X	??	univ
2119	G_SYM	bas	hi
2120	G_N	misbah	ne
2121	CC	aur	hi
2122	G_N	waqar	ne
2123	PSP	sy	hi
2124	G_N	bughz	en
2125	G_V	nikalny	hi
2126	G_V	betha	hi
2127	G_V	hua	hi
2128	G_V	hai	hi
2129	G_X	-	univ
2130	G_N	Misbah	ne
2131	$	4	univ
2132	G_N	year's	en
2133	PSP	se	hi
2134	G_J	bewakoof	hi
2135	G_N	banata	hi
2136	G_V	aa	hi
2137	G_V	raha	hi
2138	G_V	hai	hi
