id	tag	word	prev_word	next_word	label
719	G_J	sahi	tum	keh	hi
720	G_V	keh	sahi	rhy	hi
721	G_V	rhy	keh	thy	hi
722	G_V	thy	rhy	yeh	hi
723	G_PRP	yeh	thy	zayda	hi
724	G_SYM	zayda	yeh	buri	hi
725	G_J	buri	zayda	timings	hi
726	G_N	timings	buri	hain	en
727	G_V	hain	timings	3	hi
728	$	3	hain	wali	univ
729	PSP	wali	3	match	hi
730	G_N	match	wali	ki😳	en
731	PSP	ki😳	match	subah	hi
732	G_N	subah	ki😳	purany	hi
733	G_J	purany	subah	office	hi
734	G_N	office	purany	bhi	en
735	PSP	bhi	office	jna	hi
736	G_V	jna	bhi	hai	hi
737	G_V	hai	jna	kaam	hi
738	G_N	kaam	hai	hai	hi
739	G_V	hai	kaam	😏	hi
740	E	😏	hai		univ
741	@	@ChocolateCharsi		no	univ
742	DT	no	@ChocolateCharsi	office	en
743	G_N	office	no	hours	en
744	G_N	hours	office	!	en
745	G_X	!	hours	Saara	univ
746	G_SYM	Saara	!	kaam	hi
747	G_N	kaam	Saara	ghar	hi
748	G_N	ghar	kaam	per	hi
749	PSP	per	ghar		hi
750	@	@hardik		@ImpatientWoman	univ
751	@	@ImpatientWoman	@hardik	Arey	univ
752	G_PRT	Arey	@ImpatientWoman	jagah	hi
753	G_N	jagah	Arey	kahan	hi
754	G_R	kahan	jagah	hai	hi
755	G_V	hai	kahan	office	hi
756	G_N	office	hai	main	en
757	PSP	main	office	?	hi
758	G_X	?	main	Sab	univ
759	G_SYM	Sab	?	kaam	hi
760	G_N	kaam	Sab	chalu	hi
761	G_J	chalu	kaam	hai	hi
762	G_V	hai	chalu		hi
763	@	@FaslaRakhein		dad	univ
764	G_N	dad	@FaslaRakhein	office	en
765	G_N	office	dad	k	en
766	PSP	k	office	kaam	hi
767	G_N	kaam	k	me	hi
768	PSP	me	kaam	phasay	hi
769	G_J	phasay	me	hue	hi
770	G_V	hue	phasay	hen	hi
771	G_V	hen	hue	..	hi
772	G_X	..	hen	9	univ
773	$	9	..	,	univ
774	G_X	,	9	9.3	univ
775	$	9.3	,	tak	univ
776	PSP	tak	9.3	aa	hi
777	G_V	aa	tak	jae	hi
778	G_V	jae	aa	ge	hi
779	G_V	ge	jae	...	hi
780	G_X	...	ge	😒😒	univ
781	E	😒😒	...	Yaha	univ
782	G_PRP	Yaha	😒😒	wait	hi
783	G_V	wait	Yaha	hi	en
784	PSP	hi	wait	nai	hi
785	G_PRT	nai	hi	ho	hi
786	G_V	ho	nai	raha	hi
787	G_V	raha	ho	..	hi
788	G_X	..	raha	😒😒😕	univ
789	E	😒😒😕	..		univ
790	@	@BeingSkChetan		hmmm	univ
791	G_PRT	hmmm	@BeingSkChetan	😳	univ
792	E	😳	hmmm	Office	univ
793	G_N	Office	😳	me	en
794	PSP	me	Office	tweet	hi
795	G_V	tweet	me	karre	en
796	G_V	karre	tweet	lai	hi
797	G_V	lai	karre	?	hi
798	G_X	?	lai	Phir	univ
799	G_R	Phir	?	toh	hi
800	G_PRT	toh	Phir	kaam	hi
801	G_N	kaam	toh	der	hi
802	G_N	der	kaam	se	hi
803	PSP	se	der	khatam	hi
804	G_J	khatam	se	hone	hi
805	G_V	hone	khatam	ko	hi
806	PSP	ko	hone	hai	hi
807	G_V	hai	ko	!	hi
808	G_X	!	hai	😂😂😂	univ
809	E	😂😂😂	!		univ
810	@	@FanSidharth		Muje	univ
811	G_PRP	Muje	@FanSidharth	dekhne	hi
812	G_V	dekhne	Muje	ke	hi
813	PSP	ke	dekhne	liye	hi
814	PSP	liye	ke	time	hi
815	G_N	time	liye	nhi	en
816	G_R	nhi	time	milta	hi
817	G_V	milta	nhi	hai	hi
818	G_V	hai	milta	re	hi
819	G_V	re	hai	0	hi
820	G_X	0	re	Kya	univ
821	G_PRP	Kya	0	karu	hi
822	G_V	karu	Kya	bata	hi
823	G_V	bata	karu	biddu	hi
824	G_PRT	biddu	bata	tu	hi
825	G_PRP	tu	biddu	bata	hi
826	G_V	bata	tu	?	hi
827	G_X	?	bata	Office	univ
828	G_N	Office	?	me	en
829	PSP	me	Office	kaam	hi
830	G_N	kaam	me	bhi	hi
831	G_PRT	bhi	kaam	hai	hi
832	G_V	hai	bhi	bole	hi
833	G_V	bole	hai	to	hi
834	G_PRT	to	bole		hi
835	@	@SniperSpot		@SansadBhawan	univ
836	@	@SansadBhawan	@SniperSpot	@AkshayA80203737	univ
837	@	@AkshayA80203737	@SansadBhawan	@Ek_AAPtard	univ
838	@	@Ek_AAPtard	@AkshayA80203737	@sanat397	univ
839	@	@sanat397	@Ek_AAPtard	Jhaadu	univ
840	G_N	Jhaadu	@sanat397	se	hi
841	PSP	se	Jhaadu	kaam	hi
842	G_N	kaam	se	nahi	hi
843	G_PRT	nahi	kaam	chala	hi
844	G_V	chala	nahi	tou	hi
845	G_PRT	tou	chala	ab	hi
846	G_R	ab	tou	tujhe	hi
847	G_PRP	tujhe	ab	muli	hi
848	G_N	muli	tujhe	chahiye	hi
849	G_V	chahiye	muli	?	hi
850	G_X	?	chahiye	Gaand	univ
851	G_PRT	Gaand	?	hai	hi
852	G_V	hai	Gaand	ya	hi
853	CC	ya	hai	office	hi
854	G_N	office	ya	?	en
855	G_X	?	office		univ
856	G_V	Keep		calm	en
857	G_J	calm	Keep	and	en
858	CC	and	calm	keep	en
859	G_V	keep	and	kaam	en
860	G_N	kaam	keep	se	hi
861	PSP	se	kaam	kaam	hi
862	G_N	kaam	se	!!!	hi
863	G_X	!!!	kaam	#office	univ
864	#	#office	!!!	#tgif	univ
865	#	#tgif	#office	#nametag	univ
866	#	#nametag	#tgif	#buddha	univ
867	#	#buddha	#nametag	#SouvenirFromManali	univ
868	#	#SouvenirFromManali	#buddha	#keepcalm	univ
869	#	#keepcalm	#SouvenirFromManali	http://t.co/qg7KrE3RMN	univ
870	U	http://t.co/qg7KrE3RMN	#keepcalm		univ
871	G_PRP	Tere		office	hi
872	G_N	office	Tere	me	en
873	PSP	me	office	koi	en
874	G_PRP	koi	me	kaam	hi
875	G_N	kaam	koi	dandha	hi
876	G_N	dandha	kaam	nai	hi
877	G_PRT	nai	dandha	hai	hi
878	G_V	hai	nai	lagta	hi
879	G_R	lagta	hai	:P	hi
880	E	:P	lagta		univ
881	@	@aru36629		haha	univ
882	G_PRT	haha	@aru36629	smjh	univ
883	G_V	smjh	haha	gyi	hi
884	G_V	gyi	smjh	mai	hi
885	G_PRP	mai	gyi	accha	hi
886	G_R	accha	mai	tum	hi
887	G_PRP	tum	accha	office	hi
888	G_N	office	tum	se	en
889	PSP	se	office	aane	hi
890	G_N	aane	se	ke	hi
891	PSP	ke	aane	baad	hi
892	G_N	baad	ke	kya	hi
893	G_PRP	kya	baad	krti	hi
894	G_V	krti	kya	ho	hi
895	G_V	ho	krti	?	hi
896	G_X	?	ho		univ
897	@	@khusshhagrawal		can't	univ
898	G_V	can't	@khusshhagrawal	wait	en
899	G_V	wait	can't	yaar	en
900	G_PRT	yaar	wait	0	hi
901	G_X	0	yaar	I'm	univ
902	G_N	I'm	0	in	en
903	PSP	in	I'm	office	en
904	G_N	office	in	0	en
905	G_X	0	office	Accha	univ
906	G_R	Accha	0	atleast	hi
907	G_R	atleast	Accha	give	en
908	G_V	give	atleast	me	en
909	G_PRP	me	give	some	en
910	DT	some	me	hint	en
911	G_N	hint	some	*	en
912	G_X	*	hint	Maine	univ
913	G_PRP	Maine	*	bhi	hi
914	G_PRT	bhi	Maine	diya	hi
915	G_V	diya	bhi	tha	hi
916	G_V	tha	diya	:p	hi
917	E	:p	tha		univ
918	G_R	accha		i	hi
919	G_PRP	i	accha	should	en
920	G_V	should	i	sleep	en
921	G_V	sleep	should	,	en
922	G_X	,	sleep	kaal	univ
923	G_R	kaal	,	office	hi
924	G_N	office	kaal	hai	en
925	G_V	hai	office	:(	hi
926	E	:(	hai		univ
927	@	@theUglyDude007		@suzali86	univ
928	@	@suzali86	@theUglyDude007	ruz	univ
929	G_R	ruz	@suzali86	kaam	hi
930	G_N	kaam	ruz	karta	hi
931	G_V	karta	kaam	tu	hi
932	G_PRP	tu	karta	sunday	hi
933	G_N	sunday	tu	ku	en
934	G_PRP	ku	sunday	office	hi
935	G_N	office	ku	nahi	en
936	G_PRT	nahi	office	jana	hi
937	G_V	jana	nahi	padta	hi
938	G_V	padta	jana		hi
939	G_N	Office		mein	en
940	PSP	mein	Office	kisi	hi
941	G_PRP	kisi	mein	bandy	hi
942	G_N	bandy	kisi	ko	hi
943	PSP	ko	bandy	favor	hi
944	G_N	favor	ko	de	en
945	G_V	de	favor	do	hi
946	G_V	do	de	to	hi
947	PSP	to	do	jaty	hi
948	G_V	jaty	to	hoye	hi
949	G_V	hoye	jaty	apna	hi
950	G_PRP	apna	hoye	number	hi
951	G_N	number	apna	de	en
952	G_V	de	number	jata	hi
953	G_V	jata	de	hai	hi
954	G_V	hai	jata	kay	hi
955	CC	kay	hai	koi	hi
956	G_PRP	koi	kay	kaam	hi
957	G_N	kaam	koi	ho	hi
958	G_V	ho	kaam	to	hi
959	G_PRT	to	ho	btana	hi
960	G_N	btana	to	aur	hi
961	CC	aur	btana	baad	hi
962	G_R	baad	aur	mein	hi
963	PSP	mein	baad	saaly	hi
964	G_PRT	saaly	mein	phone	hi
965	G_N	phone	saaly	hi	en
966	PSP	hi	phone	nai	hi
967	G_PRT	nai	hi	sunty	hi
968	G_N	sunty	nai	0	hi
969	G_X	0	sunty		univ
970	G_N	Kasam		se	hi
971	PSP	se	Kasam	!	hi
972	G_X	!	se	aisa	univ
973	G_PRP	aisa	!	imandari	hi
974	G_J	imandari	aisa	ka	hi
975	PSP	ka	imandari	virus	hi
976	G_N	virus	ka	felayenge	en
977	G_N	felayenge	virus	,	hi
978	G_X	,	felayenge	bahut	univ
979	G_SYM	bahut	,	mann	hi
980	G_N	mann	bahut	hai	hi
981	G_V	hai	mann	sarkari	hi
982	G_J	sarkari	hai	office	hi
983	G_N	office	sarkari	mein	en
984	PSP	mein	office	logon	hi
985	G_N	logon	mein	ko	hi
986	PSP	ko	logon	kaam	hi
987	G_N	kaam	ko	karte	hi
988	G_N	karte	kaam	dekhne	hi
989	G_N	dekhne	karte	ka	hi
990	PSP	ka	dekhne	..	hi
991	G_X	..	ka	http://t.co/xDPeKXIhIY	univ
992	U	http://t.co/xDPeKXIhIY	..		univ
993	@	@_swapneal		office	univ
994	G_N	office	@_swapneal	ko	en
995	PSP	ko	office	kaam	hi
996	G_V	kaam	ko	...	hi
997	G_X	...	kaam	too	univ
998	G_R	too	...	much	en
999	G_J	much	too	work	en
1000	G_N	work	much	load	en
1001	G_N	load	work	😰	en
1002	E	😰	load		univ
1003	G_N	Kaam		bolta	hi
1004	G_V	bolta	Kaam	hai	hi
1005	G_V	hai	bolta	itni	hi
1006	G_PRT	itni	hai	si	hi
1007	PSP	si	itni	baat	hi
1008	G_V	baat	si	hai	hi
1009	G_V	hai	baat	OFFICE	hi
1010	G_N	OFFICE	hai	mein	en
1011	PSP	mein	OFFICE	jaati	hi
1012	G_V	jaati	mein	har	hi
1013	G_R	har	jaati	meri	hi
1014	G_PRP	meri	har	raat	hi
1015	G_N	raat	meri	hai	hi
1016	G_V	hai	raat	Hardwork	hi
1017	G_N	Hardwork	hai	ka	en
1018	PSP	ka	Hardwork	example	hi
1019	G_N	example	ka	is'se	en
1020	G_N	is'se	example	bada	hi
1021	G_J	bada	is'se	kya	hi
1022	G_PRP	kya	bada	ho	hi
1023	G_V	ho	kya	sakta	hi
1024	G_V	sakta	ho	...	hi
1025	G_X	...	sakta	http://t.co/delkx3Dt5S	univ
1026	U	http://t.co/delkx3Dt5S	...		univ
1027	#	#WakeMeUpWhen		Papa	univ
1028	G_N	Papa	#WakeMeUpWhen	k	en
1029	PSP	k	Papa	office	hi
1030	G_N	office	k	k	en
1031	PSP	k	office	saray	hi
1032	G_N	saray	k	kaam	hi
1033	G_N	kaam	saray	khud	hi
1034	G_PRP	khud	kaam	hojaen	hi
1035	G_V	hojaen	khud	0	hi
1036	G_X	0	hojaen		univ
1037	@	@iamsrk_vraj		Haan	univ
1038	G_PRT	Haan	@iamsrk_vraj	ajkal	hi
1039	G_R	ajkal	Haan	main	hi
1040	G_PRP	main	ajkal	raat	hi
1041	G_N	raat	main	ko	hi
1042	PSP	ko	raat	hi	hi
1043	PSP	hi	ko	office	hi
1044	G_N	office	hi	jata	en
1045	G_V	jata	office	hoon	hi
1046	G_V	hoon	jata	..	hi
1047	G_X	..	hoon	kaam	univ
1048	G_V	kaam	..	bhi	hi
1049	G_PRT	bhi	kaam	zyada	hi
1050	G_SYM	zyada	bhi	nhi	hi
1051	G_PRT	nhi	zyada	hota	hi
1052	G_V	hota	nhi	to	hi
1053	PSP	to	hota	sukun	hi
1054	G_N	sukun	to	ke	hi
1055	PSP	ke	sukun	din	hi
1056	G_R	din	ke	guzar	hi
1057	G_N	guzar	din	rha	hi
1058	G_V	rha	guzar	hun	hi
1059	G_V	hun	rha	..	hi
1060	G_X	..	hun	:P	univ
1061	E	:P	..		univ
1062	G_PRP	Kaun		kambakht	hi
1063	G_PRT	kambakht	Kaun	job	hi
1064	G_N	job	kambakht	satisfaction	en
1065	G_N	satisfaction	job	ke	en
1066	PSP	ke	satisfaction	liye	hi
1067	PSP	liye	ke	kaam	hi
1068	G_N	kaam	liye	karta	hi
1069	G_V	karta	kaam	hai	hi
1070	G_V	hai	karta	0	hi
1071	G_X	0	hai	Hum	univ
1072	G_PRP	Hum	0	to	hi
1073	G_PRT	to	Hum	office	hi
1074	G_N	office	to	jate	en
1075	G_V	jate	office	hain	hi
1076	G_V	hain	jate	taaki	hi
1077	CC	taaki	hain	fast	hi
1078	G_J	fast	taaki	internet	en
1079	G_N	internet	fast	ke	en
1080	PSP	ke	internet	maze	hi
1081	G_N	maze	ke	ley	hi
1082	G_V	ley	maze	sake	hi
1083	G_V	sake	ley	,	hi
1084	G_X	,	sake	youtube	univ
1085	G_N	youtube	,	dekh	ne
1086	G_V	dekh	youtube	sake	hi
1087	G_V	sake	dekh	...	hi
1088	G_X	...	sake		univ
1089	@	@you_ShutUpp		thaka	univ
1090	G_J	thaka	@you_ShutUpp	hota	hi
1091	G_V	hota	thaka	he	hi
1092	G_V	he	hota	banda	hi
1093	G_PRT	banda	he	,	hi
1094	G_X	,	banda	tum	univ
1095	G_PRP	tum	,	koi	hi
1096	G_PRP	koi	tum	kaam	hi
1097	G_N	kaam	koi	karo	hi
1098	G_V	karo	kaam	office	hi
1099	G_N	office	karo	mein	en
1100	PSP	mein	office	to	hi
1101	G_PRT	to	mein	pata	hi
1102	G_N	pata	to	ho	hi
1103	G_V	ho	pata	na	hi
1104	G_PRT	na	ho	:p	hi
1105	E	:p	na		univ
1106	@	@zartasha_maryam		aaj	univ
1107	G_R	aaj	@zartasha_maryam	ka	hi
1108	PSP	ka	aaj	din	hi
1109	G_R	din	ka	asha	hi
1110	G_J	asha	din	gya	hi
1111	G_N	gya	asha	mere	hi
1112	G_PRP	mere	gya	liye	hi
1113	PSP	liye	mere	pehle	hi
1114	G_N	pehle	liye	India	hi
1115	G_N	India	pehle	jeet	ne
1116	G_N	jeet	India	gaui	hi
1117	G_V	gaui	jeet	then	hi
1118	G_R	then	gaui	aaj	en
1119	G_N	aaj	then	dophar	hi
1120	G_N	dophar	aaj	me	hi
1121	PSP	me	dophar	aaram	hi
1122	G_N	aaram	me	se	hi
1123	PSP	se	aaram	sone	hi
1124	G_V	sone	se	mila	hi
1125	G_V	mila	sone	,	hi
1126	G_X	,	mila	and	univ
1127	CC	and	,	aaj	en
1128	G_N	aaj	and	office	hi
1129	G_N	office	aaj	pe	en
1130	PSP	pe	office	bhi	hi
1131	G_PRT	bhi	pe	no	hi
1132	G_PRT	no	bhi	kaam	en
1133	G_V	kaam	no		hi
1134	@	@md_baran		@Hones8Liar	univ
1135	@	@Hones8Liar	@md_baran	chalo	univ
1136	G_V	chalo	@Hones8Liar	ab	hi
1137	G_PRP	ab	chalo	thoda	hi
1138	G_J	thoda	ab	kaam	hi
1139	G_N	kaam	thoda	kar	hi
1140	G_V	kar	kaam	sakte	hi
1141	G_V	sakte	kar	hai	hi
1142	G_V	hai	sakte	...	hi
1143	G_X	...	hai	subah	univ
1144	G_N	subah	...	se	hi
1145	PSP	se	subah	yahi	hi
1146	G_PRP	yahi	se	chipke	hi
1147	G_V	chipke	yahi	pade	hi
1148	G_V	pade	chipke	hai	hi
1149	G_V	hai	pade	office	hi
1150	G_N	office	hai	me	en
1151	PSP	me	office	bhi	hi
1152	G_PRT	bhi	me	..	hi
1153	G_X	..	bhi	is	univ
1154	G_PRP	is	..	chakkar	hi
1155	G_N	chakkar	is	me	hi
1156	PSP	me	chakkar	lunch	hi
1157	G_N	lunch	me	bhi	en
1158	G_PRT	bhi	lunch	nahi	hi
1159	G_PRT	nahi	bhi	kiya	hi
1160	G_V	kiya	nahi		hi
1161	@	@aashikapokharel		Haha	univ
1162	G_PRT	Haha	@aashikapokharel	okay	univ
1163	G_PRT	okay	Haha	0	en
1164	G_X	0	okay	Office	univ
1165	G_N	Office	0	time	en
1166	G_N	time	Office	,	en
1167	G_X	,	time	aba	univ
1168	G_PRT	aba	,	bus	hi
1169	G_N	bus	aba	ma	hi
1170	PSP	ma	bus	bore	hi
1171	G_V	bore	ma	hune	en
1172	G_V	hune	bore	wala	hi
1173	G_PRT	wala	hune	chhu	hi
1174	G_PRT	chhu	wala	0	hi
1175	G_X	0	chhu	Also	univ
1176	G_R	Also	0	,	en
1177	G_X	,	Also	Alumni	univ
1178	G_N	Alumni	,	ko	en
1179	PSP	ko	Alumni	imp	hi
1180	G_J	imp	ko	kaam	en
1181	G_V	kaam	imp	chha	hi
1182	G_V	chha	kaam	0	hi
1183	G_X	0	chha	Viber	univ
1184	G_N	Viber	0	ma	ne
1185	PSP	ma	Viber	aaye	hi
1186	G_V	aaye	ma	hune	hi
1187	G_V	hune	aaye	0	hi
1188	G_X	0	hune	:P	univ
1189	E	:P	0		univ
1190	DT	My		bad	en
1191	G_J	bad	My	girl	en
1192	G_N	girl	bad	so	en
1193	G_R	so	girl	good	en
1194	G_J	good	so	she	en
1195	G_PRP	she	good	lied	en
1196	G_V	lied	she	to	en
1197	PSP	to	lied	arranged	en
1198	G_V	arranged	to	marriage	en
1199	G_N	marriage	arranged	waala	en
1200	G_PRT	waala	marriage	ladka	hi
1201	G_N	ladka	waala	that	hi
1202	G_PRP	that	ladka	she's	en
1203	G_N	she's	that	a	en
1204	DT	a	she's	virgin	en
1205	G_N	virgin	a	for	en
1206	PSP	for	virgin	his	en
1207	DT	his	for	peace	en
1208	G_N	peace	his	of	en
1209	PSP	of	peace	mind	en
1210	G_N	mind	of	0	en
1211	G_X	0	mind		univ
1212	G_N	Office		me	en
1213	PSP	me	Office	junior	hi
1214	G_N	junior	me	ko	en
1215	PSP	ko	junior	time	hi
1216	G_N	time	ko	dena	en
1217	G_N	dena	time	parta	hi
1218	G_V	parta	dena	hai	hi
1219	G_V	hai	parta	isi	hi
1220	G_PRP	isi	hai	lye	hi
1221	PSP	lye	isi	ghar	hi
1222	G_N	ghar	lye	pe	hi
1223	PSP	pe	ghar	kaam	hi
1224	G_N	kaam	pe	karna	hi
1225	G_N	karna	kaam	parta	hi
1226	G_V	parta	karna	hai	hi
1227	G_V	hai	parta	0	hi
1228	G_X	0	hai		univ
1229	@	@realpreityzinta		CRICKET	univ
1230	G_N	CRICKET	@realpreityzinta	Please	en
1231	G_R	Please	CRICKET	Aaj	en
1232	G_R	Aaj	Please	KHUSHI	hi
1233	G_N	KHUSHI	Aaj	KA	hi
1234	PSP	KA	KHUSHI	MAUKA	hi
1235	G_N	MAUKA	KA	MAUKA	hi
1236	G_N	MAUKA	MAUKA	MAUKA	hi
1237	G_N	MAUKA	MAUKA	Hai	hi
1238	G_V	Hai	MAUKA	😄😄	hi
1239	E	😄😄	Hai	Love	univ
1240	G_V	Love	😄😄	u	en
1241	G_PRP	u	Love	PZ	en
1242	G_R	PZ	u	😘😘😘	en
1243	E	😘😘😘	PZ	love	univ
1244	G_V	love	😘😘😘	ur	en
1245	G_PRP	ur	love	dimple	en
1246	G_N	dimple	ur	#IndvsSA	en
1247	#	#IndvsSA	dimple	#pzsundaychat	univ
1248	#	#pzsundaychat	#IndvsSA		univ
1249	G_N	Nothing		is	en
1250	G_PRP	is	Nothing	bigger	hi
1251	G_J	bigger	is	than	en
1252	PSP	than	bigger	COUNTRY	en
1253	G_N	COUNTRY	than	HUM	en
1254	G_PRP	HUM	COUNTRY	INDIAWAALE	hi
1255	G_N	INDIAWAALE	HUM	Jo	hi
1256	G_PRP	Jo	INDIAWAALE	KHUSHI	hi
1257	G_J	KHUSHI	Jo	INDIA	hi
1258	G_N	INDIA	KHUSHI	Ki	ne
1259	PSP	Ki	INDIA	JEET	hi
1260	G_N	JEET	Ki	Me	hi
1261	PSP	Me	JEET	milti	hi
1262	G_V	milti	Me	wo	hi
1263	G_PRP	wo	milti	aur	hi
1264	CC	aur	wo	kahi	hi
1265	G_PRP	kahi	aur	nahi	hi
1266	G_PRT	nahi	kahi	😍😍	hi
1267	E	😍😍	nahi	JAI	univ
1268	G_N	JAI	😍😍	HIND	hi
1269	G_N	HIND	JAI	#IndvsSA	hi
1270	#	#IndvsSA	HIND	#IndWins	univ
1271	#	#IndWins	#IndvsSA		univ
1272	G_X	double_quotes		Humpe	univ
1273	G_PRP	Humpe	double_quotes	ye	hi
1274	G_PRP	ye	Humpe	kisne	hi
1275	G_PRP	kisne	ye	hara	hi
1276	G_J	hara	kisne	rang	hi
1277	G_N	rang	hara	daala	hi
1278	G_V	daala	rang	,	hi
1279	G_X	,	daala	khushi	univ
1280	G_N	khushi	,	ne	hi
1281	PSP	ne	khushi	humari	hi
1282	G_PRP	humari	ne	hme	hi
1283	G_PRP	hme	humari	maar	hi
1284	G_V	maar	hme	daala	hi
1285	G_V	daala	maar	double_quotes	hi
1286	G_X	double_quotes	daala	-	univ
1287	G_X	-	double_quotes	SA	univ
1288	G_N	SA	-	team	acro
1289	G_N	team	SA	singing	en
1290	G_N	singing	team	right	en
1291	G_R	right	singing	now	en
1292	G_R	now	right	0	en
1293	G_X	0	now	#IndvsSA	univ
1294	#	#IndvsSA	0		univ
1295	G_PRP	isi		khushi	hi
1296	G_N	khushi	isi	k	hi
1297	PSP	k	khushi	mauke	hi
1298	G_N	mauke	k	pe	hi
1299	PSP	pe	mauke	@thetanmay	hi
1300	@	@thetanmay	pe	&	univ
1301	CC	&	@thetanmay	sab	en
1302	G_SYM	sab	&	AIB	hi
1303	G_N	AIB	sab	k	acro
1304	CC	k	AIB	team	hi
1305	G_N	team	k	ko	en
1306	PSP	ko	team	gaaliyan	hi
1307	G_N	gaaliyan	ko	deke	hi
1308	G_V	deke	gaaliyan	khushi	hi
1309	G_N	khushi	deke	manao	hi
1310	G_V	manao	khushi	#WontGiveItBack	hi
1311	#	#WontGiveItBack	manao	#IndvsSA	univ
1312	#	#IndvsSA	#WontGiveItBack		univ
1313	@	@SDhawan25		tumko	univ
1314	G_PRP	tumko	@SDhawan25	shikhar	hi
1315	G_N	shikhar	tumko	par	hi
1316	PSP	par	shikhar	dekh	hi
1317	G_V	dekh	par	ke	hi
1318	PSP	ke	dekh	bahaut	hi
1319	G_R	bahaut	ke	khushi	hi
1320	G_N	khushi	bahaut	hui	hi
1321	G_V	hui	khushi	0	hi
1322	G_X	0	hui	Congratulations	univ
1323	G_PRT	Congratulations	0	!	en
1324	G_X	!	Congratulations	#IndvsSA	univ
1325	#	#IndvsSA	!	#CWC15	univ
1326	#	#CWC15	#IndvsSA		univ
1327	G_PRT	Itni		khushi	hi
1328	G_N	khushi	Itni	itni	hi
1329	G_PRT	itni	khushi	khushi	hi
1330	G_N	khushi	itni	😭	hi
1331	E	😭	khushi	0	univ
1332	G_X	0	😭	I	univ
1333	G_PRP	I	0	have	en
1334	G_V	have	I	no	en
1335	G_R	no	have	idea	en
1336	G_N	idea	no	what	en
1337	G_PRP	what	idea	to	en
1338	PSP	to	what	do	en
1339	G_V	do	to	!	en
1340	G_X	!	do	That's	univ
1341	G_N	That's	!	how	en
1342	G_R	how	That's	champions	en
1343	G_N	champions	how	play	en
1344	G_V	play	champions	0	en
1345	G_X	0	play	#IndvsSA	univ
1346	#	#IndvsSA	0	#CWC15	univ
1347	#	#CWC15	#IndvsSA	#MaukaMauka	univ
1348	#	#MaukaMauka	#CWC15	#BleedBlue	univ
1349	#	#BleedBlue	#MaukaMauka	#Respect	univ
1350	#	#Respect	#BleedBlue		univ
1351	G_R	Sabse		zyada	hi
1352	G_J	zyada	Sabse	khushi	hi
1353	G_N	khushi	zyada	to	hi
1354	G_PRT	to	khushi	Star	hi
1355	G_N	Star	to	Sports	en
1356	G_N	Sports	Star	waalo	en
1357	PSP	waalo	Sports	ko	hi
1358	PSP	ko	waalo	ho	hi
1359	G_V	ho	ko	rahi	hi
1360	G_V	rahi	ho	hogi	hi
1361	G_V	hogi	rahi	,	hi
1362	G_X	,	hogi	unhe	univ
1363	G_PRP	unhe	,	'	hi
1364	G_X	'	unhe	Jai	univ
1365	G_N	Jai	'	Ho	hi
1366	G_N	Ho	Jai	'	hi
1367	G_X	'	Ho	ke	univ
1368	PSP	ke	'	liye	hi
1369	PSP	liye	ke	ek	hi
1370	G_SYM	ek	liye	naya	hi
1371	G_J	naya	ek	match	hi
1372	G_N	match	naya	jo	en
1373	G_PRP	jo	match	mil	hi
1374	G_V	mil	jo	gaya	hi
1375	G_V	gaya	mil	0	hi
1376	G_X	0	gaya	#IndvsSA	univ
1377	#	#IndvsSA	0		univ
1378	G_V	Aa		gaya	hi
1379	G_V	gaya	Aa	mauka	hi
1380	G_N	mauka	gaya	...	hi
1381	G_X	...	mauka	India	univ
1382	G_N	India	...	won	ne
1383	G_V	won	India	..	en
1384	G_X	..	won	#IndvsSA	univ
1385	#	#IndvsSA	..		univ
1386	G_PRP	Iss		world	hi
1387	G_N	world	Iss	cup	en
1388	G_N	cup	world	mai	en
1389	PSP	mai	cup	koi	hi
1390	G_PRP	koi	mai	khushi	hi
1391	G_N	khushi	koi	nai	hi
1392	G_PRT	nai	khushi	milni	hi
1393	G_V	milni	nai	0	hi
1394	G_X	0	milni	Na	univ
1395	G_PRT	Na	0	#Pakistan	hi
1396	#	#Pakistan	Na	ne	univ
1397	PSP	ne	#Pakistan	jeetna	hi
1398	G_N	jeetna	ne	hai	hi
1399	G_V	hai	jeetna	,	hi
1400	G_X	,	hai	Na	univ
1401	G_PRT	Na	,	#India	hi
1402	#	#India	Na	ne	univ
1403	PSP	ne	#India	Haarna	hi
1404	G_N	Haarna	ne	hai	hi
1405	G_V	hai	Haarna	#WC2015	hi
1406	#	#WC2015	hai	#IndvsSA	univ
1407	#	#IndvsSA	#WC2015		univ
1408	G_N	Indian		ki	en
1409	PSP	ki	Indian	har	hi
1410	G_N	har	ki	jeet	hi
1411	G_N	jeet	har	pakistan	hi
1412	G_N	pakistan	jeet	ko	ne
1413	PSP	ko	pakistan	bohat	hi
1414	G_PRT	bohat	ko	khushi	hi
1415	G_N	khushi	bohat	deti	hi
1416	G_V	deti	khushi	hai	hi
1417	G_V	hai	deti	0	hi
1418	G_X	0	hai	lol	univ
1419	G_PRT	lol	0	0	univ
1420	G_X	0	lol	#IndvsSA	univ
1421	#	#IndvsSA	0		univ
1422	G_PRP	ye		match	hi
1423	G_N	match	ye	se	en
1424	PSP	se	match	pakistan	hi
1425	G_N	pakistan	se	ko	ne
1426	PSP	ko	pakistan	ye	hi
1427	G_PRP	ye	ko	khushi	hi
1428	G_N	khushi	ye	hogi	hi
1429	G_V	hogi	khushi	ki	hi
