id	tag	word	label	prev_label	next_label	prev_tag	start_w_s	start_w_n
541	G_N	Sachi	hi	univ	univ	G_X	0	0
542	G_X	!	univ	hi	hi	G_N	0	0
543	G_SYM	Ek	hi	univ	hi	G_X	0	0
544	G_J	naya	hi	hi	en	G_SYM	0	0
545	G_N	crush	en	hi	univ	G_J	0	0
546	G_X	!	univ	en	univ	G_N	0	0
547	G_X	💞	univ	univ	hi	G_X	0	0
548	G_PRT	Aree	hi	univ	hi	G_X	0	0
549	G_N	yaar	hi	hi	hi	G_PRT	0	0
550	G_N	sachi	hi	hi	univ	G_N	0	0
551	G_X	!	univ	hi	en	G_N	0	0
552	G_R	Okay	en	univ	en	G_X	0	0
553	G_V	check	en	en	en	G_R	0	0
554	G_PRT	out	en	en	univ	G_V	0	0
555	@	@ZaalimGF	univ	en	en	G_PRT	1	0
556	G_N	trailer	en	univ	en	@	0	0
557	G_PRP	This	en	en	en	G_N	0	0
558	G_N	girl-	en	en	univ	G_PRP	0	0
559	@	@meprachimishra	univ	en	univ	G_N	1	0
560	#	#gorgeous	univ	univ	univ	@	1	0
561	G_X	👰	univ	univ		#	0	0
562	@	@tehseenp	univ		univ		1	0
563	@	@bwoyblunder	univ	univ	univ	@	1	0
564	@	@PMOIndia	univ	univ	univ	@	1	0
565	@	@narendramodi	univ	univ	hi	@	1	0
566	G_N	bhai	hi	univ	hi	@	0	0
567	G_PRP	mere	hi	hi	en	G_N	0	0
568	G_N	office	en	hi	hi	G_PRP	0	0
569	PSP	me	hi	en	en	G_N	0	0
570	G_N	receptionist	en	hi	hi	PSP	0	0
571	PSP	ki	hi	en	en	G_N	0	0
572	G_N	position	en	hi	hi	PSP	0	0
573	G_V	khaali	hi	en	hi	G_N	0	0
574	G_V	hai	hi	hi	univ	G_V	0	0
575	G_X	.	univ	hi	hi	G_V	0	0
576	G_SYM	kuch	hi	univ	hi	G_X	0	0
577	G_N	kaam	hi	hi	hi	G_SYM	0	0
578	G_PRT	nahi	hi	hi	hi	G_N	0	0
579	G_PRT	to	hi	hi	hi	G_PRT	0	0
580	G_V	lagwa	hi	hi	hi	G_PRT	0	0
581	G_V	dun	hi	hi	hi	G_V	0	0
582	G_N	naukri	hi	hi	univ	G_V	0	0
583	G_X	?	univ	hi		G_N	0	0
584	@	@praktabh	univ		hi		1	0
585	G_N	abe	hi	univ	en	@	0	0
586	G_N	office	en	hi	hi	G_N	0	0
587	PSP	me	hi	en	hi	G_N	0	0
588	G_V	kaam	hi	hi	hi	PSP	0	0
589	G_V	kr	hi	hi	univ	G_V	0	0
590	G_X	..	univ	hi	hi	G_V	0	0
591	G_PRT	nahi	hi	univ	hi	G_X	0	0
592	G_PRT	to	hi	hi	en	G_PRT	0	0
593	G_N	boss	en	hi	hi	G_PRT	0	0
594	G_PRT	gand	hi	en	hi	G_N	0	0
595	PSP	pe	hi	hi	hi	G_PRT	0	0
596	G_V	laat	hi	hi	hi	PSP	0	0
597	G_V	maar	hi	hi	hi	G_V	0	0
598	PSP	k	hi	hi	hi	G_V	0	0
599	G_V	bhaga	hi	hi	hi	PSP	0	0
600	G_V	dega	hi	hi		G_V	0	0
601	@	@Ujala4u	univ		hi		1	0
602	G_PRT	haaha	hi	univ	univ	@	0	0
603	G_X	..	univ	hi	hi	G_PRT	0	0
604	G_PRP	hum	hi	univ	hi	G_X	0	0
605	G_PRP	aisy	hi	hi	hi	G_PRP	0	0
606	G_PRT	he	hi	hi	hi	G_PRP	0	0
607	G_V	hai	hi	hi	hi	G_PRT	0	0
608	G_N	biwi	hi	hi	en	G_V	0	0
609	G_N	office	en	hi	hi	G_N	0	0
610	PSP	mein	hi	en	hi	G_N	0	0
611	G_N	kaam	hi	hi	hi	PSP	0	0
612	G_PRP	kion	hi	hi	hi	G_N	0	0
613	G_V	kry	hi	hi	univ	G_PRP	0	0
614	G_X	..	univ	hi	univ	G_V	0	0
615	G_PRT	hahah	univ	univ		G_X	0	0
616	@	@Dawoodnusrat	univ		en		1	0
617	G_N	bus	en	univ	en	@	0	0
618	G_N	office	en	en	hi	G_N	0	0
619	G_PRT	he	hi	en	hi	G_N	0	0
620	G_V	hn	hi	hi	univ	G_PRT	0	0
621	G_X	,	univ	hi	en	G_V	0	0
622	G_N	Sat	en	univ	hi	G_X	0	0
623	G_SYM	thora	hi	en	hi	G_N	0	0
624	G_J	thanda	hi	hi	hi	G_SYM	0	0
625	G_N	hota	hi	hi	hi	G_J	0	0
626	G_V	hay	hi	hi	hi	G_N	0	0
627	G_N	kaam	hi	hi	hi	G_V	0	0
628	PSP	k	hi	hi	en	G_N	0	0
629	G_N	point	en	hi	en	PSP	0	0
630	PSP	of	en	en	en	G_N	0	0
631	G_N	view	en	en	hi	PSP	0	0
632	PSP	say	hi	en	en	G_N	0	0
633	G_PRP	you	en	hi	en	PSP	0	0
634	G_V	know	en	en	univ	G_PRP	0	0
635	E	:)	univ	en		G_V	0	0
636	@	@siyal_khan	univ		en		1	0
637	G_N	office	en	univ	hi	@	0	0
638	G_PRP	abb	hi	en	hi	G_N	0	0
639	G_PRP	hum	hi	hi	hi	G_PRP	0	0
640	G_SYM	sub	hi	hi	hi	G_PRP	0	0
641	G_V	kaam	hi	hi	hi	G_SYM	0	0
642	G_V	karty	hi	hi	hi	G_V	0	0
643	G_PRP	koi	hi	hi	hi	G_V	0	0
644	G_N	uni	hi	hi	en	G_PRP	0	0
645	G_N	clg	en	hi	hi	G_N	0	0
646	G_PRT	nae	hi	en	hi	G_N	0	0
647	G_V	jata	hi	hi	hi	G_PRT	0	0
648	G_PRP	mere	hi	hi	hi	G_V	0	0
649	G_N	ghar	hi	hi		G_PRP	0	0
650	G_X	“	univ		univ		0	0
651	@	@RamgarhKaJai	univ	univ	univ	G_X	1	0
652	G_X	:	univ	univ	en	@	0	0
653	G_N	Office	en	univ	hi	G_X	0	0
654	G_N	bhi	hi	en	hi	G_N	0	0
655	G_PRP	koi	hi	hi	hi	G_N	0	0
656	G_N	kaam	hi	hi	hi	G_PRP	0	0
657	G_V	karne	hi	hi	hi	G_N	0	0
658	PSP	ki	hi	hi	hi	G_V	0	0
659	G_N	jagah	hi	hi	hi	PSP	0	0
660	G_V	hai	hi	hi	hi	G_N	0	0
661	G_N	bhala	hi	hi	univ	G_V	0	0
662	G_X	?	univ	hi	univ	G_N	0	0
663	G_X	”	univ	univ	hi	G_X	0	0
664	G_PRT	Nahi	hi	univ	univ	G_X	0	0
665	G_X	.	univ	hi	hi	G_PRT	0	0
666	G_N	Tabela	hi	univ	hi	G_X	0	0
667	G_V	is	hi	hi	en	G_N	0	0
668	G_J	better	en	hi	univ	G_V	0	0
669	G_X	.	univ	en	hi	G_J	0	0
670	G_V	Chalo	hi	univ	hi	G_X	0	0
671	G_PRP	waha	hi	hi	hi	G_V	0	0
672	G_V	chale	hi	hi	univ	G_PRP	0	0
673	G_X	.	univ	hi		G_V	0	0
674	@	@eqrab	univ		univ		1	0
675	@	@HajraAbbottaba	univ	univ	univ	@	1	0
676	@	@AnjumIqbalPTI	univ	univ	hi	@	1	0
677	G_PRT	Array	hi	univ	hi	@	0	0
678	G_N	yar	hi	hi	hi	G_PRT	0	0
679	G_N	hans	hi	hi	hi	G_N	0	0
680	G_V	kar	hi	hi	hi	G_N	0	0
681	G_N	dil	hi	hi	hi	G_V	0	0
682	G_PRT	na	hi	hi	hi	G_N	0	0
683	G_N	jalao	hi	hi	hi	G_PRT	0	0
684	G_R	abhi	hi	hi	hi	G_N	0	0
685	G_SYM	sara	hi	hi	hi	G_R	0	0
686	G_N	din	hi	hi	en	G_SYM	0	0
687	G_N	office	en	hi	hi	G_N	0	0
688	PSP	main	hi	en	hi	G_N	0	0
689	G_PRP	bhi	hi	hi	hi	PSP	0	0
690	G_N	kaam	hi	hi	hi	G_PRP	0	0
691	G_N	karna	hi	hi	hi	G_N	0	0
692	G_V	hay	hi	hi		G_N	0	0
693	G_PRT	Yar	hi		en		0	0
694	G_N	Saturday	en	hi	hi	G_PRT	0	0
695	PSP	ko	hi	en	hi	G_N	0	0
696	G_PRP	kon	hi	hi	hi	PSP	0	0
697	G_N	kaam	hi	hi	hi	G_PRP	0	0
698	G_V	krta	hi	hi	hi	G_N	0	0
699	G_V	hai	hi	hi	univ	G_V	0	0
700	G_X	..	univ	hi	hi	G_V	0	0
701	G_PRT	ullu	hi	univ	hi	G_X	0	0
702	PSP	k	hi	hi	hi	G_PRT	0	0
703	G_PRT	phatay	hi	hi	univ	PSP	0	0
704	E	😠	univ	hi	en	G_PRT	0	0
705	G_PRP	I	en	univ	en	E	0	0
706	G_V	can	en	en	en	G_PRP	0	0
707	G_V	watch	en	en	ne	G_V	0	0
708	G_N	Pakistan	ne	en	en	G_V	0	0
709	G_V	loosing	en	ne	en	G_N	0	0
710	PSP	at	en	en	en	G_V	0	0
711	G_N	home	en	en	en	PSP	0	0
712	G_PRT	not	en	en	en	G_N	0	0
713	PSP	in	en	en	en	G_PRT	0	0
714	G_J	fucking	en	en	en	PSP	0	0
715	G_N	office	en	en	univ	G_J	0	0
716	E	😩	univ	en		G_N	0	0
717	@	@Liaqat842	univ		hi		1	0
718	G_PRP	tum	hi	univ	hi	@	0	0
719	G_J	sahi	hi	hi	hi	G_PRP	0	0
720	G_V	keh	hi	hi	hi	G_J	0	0
721	G_V	rhy	hi	hi	hi	G_V	0	0
722	G_V	thy	hi	hi	hi	G_V	0	0
723	G_PRP	yeh	hi	hi	hi	G_V	0	0
724	G_SYM	zayda	hi	hi	hi	G_PRP	0	0
725	G_J	buri	hi	hi	en	G_SYM	0	0
726	G_N	timings	en	hi	hi	G_J	0	0
727	G_V	hain	hi	en	univ	G_N	0	0
728	$	3	univ	hi	hi	G_V	0	1
729	PSP	wali	hi	univ	en	$	0	0
730	G_N	match	en	hi	hi	PSP	0	0
731	PSP	ki😳	hi	en	hi	G_N	0	0
732	G_N	subah	hi	hi	hi	PSP	0	0
733	G_J	purany	hi	hi	en	G_N	0	0
734	G_N	office	en	hi	hi	G_J	0	0
735	PSP	bhi	hi	en	hi	G_N	0	0
736	G_V	jna	hi	hi	hi	PSP	0	0
737	G_V	hai	hi	hi	hi	G_V	0	0
738	G_N	kaam	hi	hi	hi	G_V	0	0
739	G_V	hai	hi	hi	univ	G_N	0	0
740	E	😏	univ	hi		G_V	0	0
741	@	@ChocolateCharsi	univ		en		1	0
742	DT	no	en	univ	en	@	0	0
743	G_N	office	en	en	en	DT	0	0
744	G_N	hours	en	en	univ	G_N	0	0
745	G_X	!	univ	en	hi	G_N	0	0
746	G_SYM	Saara	hi	univ	hi	G_X	0	0
747	G_N	kaam	hi	hi	hi	G_SYM	0	0
748	G_N	ghar	hi	hi	hi	G_N	0	0
749	PSP	per	hi	hi		G_N	0	0
750	@	@hardik	univ		univ		1	0
751	@	@ImpatientWoman	univ	univ	hi	@	1	0
752	G_PRT	Arey	hi	univ	hi	@	0	0
753	G_N	jagah	hi	hi	hi	G_PRT	0	0
754	G_R	kahan	hi	hi	hi	G_N	0	0
755	G_V	hai	hi	hi	en	G_R	0	0
756	G_N	office	en	hi	hi	G_V	0	0
757	PSP	main	hi	en	univ	G_N	0	0
758	G_X	?	univ	hi	hi	PSP	0	0
759	G_SYM	Sab	hi	univ	hi	G_X	0	0
760	G_N	kaam	hi	hi	hi	G_SYM	0	0
761	G_J	chalu	hi	hi	hi	G_N	0	0
762	G_V	hai	hi	hi		G_J	0	0
763	@	@FaslaRakhein	univ		en		1	0
764	G_N	dad	en	univ	en	@	0	0
765	G_N	office	en	en	hi	G_N	0	0
766	PSP	k	hi	en	hi	G_N	0	0
767	G_N	kaam	hi	hi	hi	PSP	0	0
768	PSP	me	hi	hi	hi	G_N	0	0
769	G_J	phasay	hi	hi	hi	PSP	0	0
770	G_V	hue	hi	hi	hi	G_J	0	0
771	G_V	hen	hi	hi	univ	G_V	0	0
772	G_X	..	univ	hi	univ	G_V	0	0
773	$	9	univ	univ	univ	G_X	0	1
774	G_X	,	univ	univ	univ	$	0	0
775	$	9.3	univ	univ	hi	G_X	0	1
776	PSP	tak	hi	univ	hi	$	0	0
777	G_V	aa	hi	hi	hi	PSP	0	0
778	G_V	jae	hi	hi	hi	G_V	0	0
779	G_V	ge	hi	hi	univ	G_V	0	0
780	G_X	...	univ	hi	univ	G_V	0	0
781	E	😒😒	univ	univ	hi	G_X	0	0
782	G_PRP	Yaha	hi	univ	en	E	0	0
783	G_V	wait	en	hi	hi	G_PRP	0	0
784	PSP	hi	hi	en	hi	G_V	0	0
785	G_PRT	nai	hi	hi	hi	PSP	0	0
786	G_V	ho	hi	hi	hi	G_PRT	0	0
787	G_V	raha	hi	hi	univ	G_V	0	0
788	G_X	..	univ	hi	univ	G_V	0	0
789	E	😒😒😕	univ	univ		G_X	0	0
790	@	@BeingSkChetan	univ		univ		1	0
791	G_PRT	hmmm	univ	univ	univ	@	0	0
792	E	😳	univ	univ	en	G_PRT	0	0
793	G_N	Office	en	univ	hi	E	0	0
794	PSP	me	hi	en	en	G_N	0	0
795	G_V	tweet	en	hi	hi	PSP	0	0
796	G_V	karre	hi	en	hi	G_V	0	0
797	G_V	lai	hi	hi	univ	G_V	0	0
798	G_X	?	univ	hi	hi	G_V	0	0
799	G_R	Phir	hi	univ	hi	G_X	0	0
800	G_PRT	toh	hi	hi	hi	G_R	0	0
801	G_N	kaam	hi	hi	hi	G_PRT	0	0
802	G_N	der	hi	hi	hi	G_N	0	0
803	PSP	se	hi	hi	hi	G_N	0	0
804	G_J	khatam	hi	hi	hi	PSP	0	0
805	G_V	hone	hi	hi	hi	G_J	0	0
806	PSP	ko	hi	hi	hi	G_V	0	0
807	G_V	hai	hi	hi	univ	PSP	0	0
808	G_X	!	univ	hi	univ	G_V	0	0
809	E	😂😂😂	univ	univ		G_X	0	0
810	@	@FanSidharth	univ		hi		1	0
811	G_PRP	Muje	hi	univ	hi	@	0	0
812	G_V	dekhne	hi	hi	hi	G_PRP	0	0
813	PSP	ke	hi	hi	hi	G_V	0	0
814	PSP	liye	hi	hi	en	PSP	0	0
815	G_N	time	en	hi	hi	PSP	0	0
816	G_R	nhi	hi	en	hi	G_N	0	0
817	G_V	milta	hi	hi	hi	G_R	0	0
818	G_V	hai	hi	hi	hi	G_V	0	0
819	G_V	re	hi	hi	univ	G_V	0	0
820	G_X	.	univ	hi	hi	G_V	0	0
821	G_PRP	Kya	hi	univ	hi	G_X	0	0
822	G_V	karu	hi	hi	hi	G_PRP	0	0
823	G_V	bata	hi	hi	hi	G_V	0	0
824	G_PRT	biddu	hi	hi	hi	G_V	0	0
825	G_PRP	tu	hi	hi	hi	G_PRT	0	0
826	G_V	bata	hi	hi	univ	G_PRP	0	0
827	G_X	?	univ	hi	en	G_V	0	0
828	G_N	Office	en	univ	hi	G_X	0	0
829	PSP	me	hi	en	hi	G_N	0	0
830	G_N	kaam	hi	hi	hi	PSP	0	0
831	G_PRT	bhi	hi	hi	hi	G_N	0	0
832	G_V	hai	hi	hi	hi	G_PRT	0	0
833	G_V	bole	hi	hi	hi	G_V	0	0
834	G_PRT	to	hi	hi		G_V	0	0
835	@	@SniperSpot	univ		univ		1	0
836	@	@SansadBhawan	univ	univ	univ	@	1	0
837	@	@AkshayA80203737	univ	univ	univ	@	1	0
838	@	@Ek_AAPtard	univ	univ	univ	@	1	0
839	@	@sanat397	univ	univ	hi	@	1	0
840	G_N	Jhaadu	hi	univ	hi	@	0	0
841	PSP	se	hi	hi	hi	G_N	0	0
842	G_N	kaam	hi	hi	hi	PSP	0	0
843	G_PRT	nahi	hi	hi	hi	G_N	0	0
844	G_V	chala	hi	hi	hi	G_PRT	0	0
845	G_PRT	tou	hi	hi	hi	G_V	0	0
846	G_R	ab	hi	hi	hi	G_PRT	0	0
847	G_PRP	tujhe	hi	hi	hi	G_R	0	0
848	G_N	muli	hi	hi	hi	G_PRP	0	0
849	G_V	chahiye	hi	hi	univ	G_N	0	0
850	G_X	?	univ	hi	hi	G_V	0	0
851	G_PRT	Gaand	hi	univ	hi	G_X	0	0
852	G_V	hai	hi	hi	hi	G_PRT	0	0
853	CC	ya	hi	hi	en	G_V	0	0
854	G_N	office	en	hi	univ	CC	0	0
855	G_X	?	univ	en		G_N	0	0
856	G_V	Keep	en		en		0	0
857	G_J	calm	en	en	en	G_V	0	0
858	CC	and	en	en	en	G_J	0	0
859	G_V	keep	en	en	hi	CC	0	0
860	G_N	kaam	hi	en	hi	G_V	0	0
861	PSP	se	hi	hi	hi	G_N	0	0
862	G_N	kaam	hi	hi	univ	PSP	0	0
863	G_X	!!!	univ	hi	univ	G_N	0	0
864	#	#office	univ	univ	univ	G_X	1	0
865	#	#tgif	univ	univ	univ	#	1	0
866	#	#nametag	univ	univ	univ	#	1	0
867	#	#buddha	univ	univ	univ	#	1	0
868	#	#SouvenirFromManali	univ	univ	univ	#	1	0
869	#	#keepcalm	univ	univ	univ	#	1	0
870	U	http://t.co/qg7KrE3RMN	univ	univ		#	0	0
871	G_PRP	Tere	hi		en		0	0
872	G_N	office	en	hi	en	G_PRP	0	0
873	PSP	me	en	en	hi	G_N	0	0
874	G_PRP	koi	hi	en	hi	PSP	0	0
875	G_N	kaam	hi	hi	hi	G_PRP	0	0
876	G_N	dandha	hi	hi	hi	G_N	0	0
877	G_PRT	nai	hi	hi	hi	G_N	0	0
878	G_V	hai	hi	hi	hi	G_PRT	0	0
879	G_R	lagta	hi	hi	univ	G_V	0	0
880	E	:P	univ	hi		G_R	0	0
881	@	@aru36629	univ		univ		1	0
882	G_PRT	haha	univ	univ	hi	@	0	0
883	G_V	smjh	hi	univ	hi	G_PRT	0	0
884	G_V	gyi	hi	hi	hi	G_V	0	0
885	G_PRP	mai	hi	hi	hi	G_V	0	0
886	G_R	accha	hi	hi	hi	G_PRP	0	0
887	G_PRP	tum	hi	hi	en	G_R	0	0
888	G_N	office	en	hi	hi	G_PRP	0	0
889	PSP	se	hi	en	hi	G_N	0	0
890	G_N	aane	hi	hi	hi	PSP	0	0
891	PSP	ke	hi	hi	hi	G_N	0	0
892	G_N	baad	hi	hi	hi	PSP	0	0
893	G_PRP	kya	hi	hi	hi	G_N	0	0
894	G_V	krti	hi	hi	hi	G_PRP	0	0
895	G_V	ho	hi	hi	univ	G_V	0	0
896	G_X	?	univ	hi		G_V	0	0
897	@	@khusshhagrawal	univ		en		1	0
898	G_V	can't	en	univ	en	@	0	0
899	G_V	wait	en	en	hi	G_V	0	0
900	G_PRT	yaar	hi	en	univ	G_V	0	0
901	G_X	.	univ	hi	en	G_PRT	0	0
902	G_N	I'm	en	univ	en	G_X	0	0
903	PSP	in	en	en	en	G_N	0	0
904	G_N	office	en	en	univ	PSP	0	0
905	G_X	.	univ	en	hi	G_N	0	0
906	G_R	Accha	hi	univ	en	G_X	0	0
907	G_R	atleast	en	hi	en	G_R	0	0
908	G_V	give	en	en	en	G_R	0	0
909	G_PRP	me	en	en	en	G_V	0	0
910	DT	some	en	en	en	G_PRP	0	0
911	G_N	hint	en	en	univ	DT	0	0
912	G_X	*	univ	en	hi	G_N	0	0
913	G_PRP	Maine	hi	univ	hi	G_X	0	0
914	G_PRT	bhi	hi	hi	hi	G_PRP	0	0
915	G_V	diya	hi	hi	hi	G_PRT	0	0
916	G_V	tha	hi	hi	univ	G_V	0	0
917	E	:p	univ	hi		G_V	0	0
918	G_R	accha	hi		en		0	0
919	G_PRP	i	en	hi	en	G_R	0	0
920	G_V	should	en	en	en	G_PRP	0	0
921	G_V	sleep	en	en	univ	G_V	0	0
922	G_X	,	univ	en	hi	G_V	0	0
923	G_R	kaal	hi	univ	en	G_X	0	0
924	G_N	office	en	hi	hi	G_R	0	0
925	G_V	hai	hi	en	univ	G_N	0	0
926	E	:(	univ	hi		G_V	0	0
927	@	@theUglyDude007	univ		univ		1	0
928	@	@suzali86	univ	univ	hi	@	1	0
929	G_R	ruz	hi	univ	hi	@	0	0
930	G_N	kaam	hi	hi	hi	G_R	0	0
931	G_V	karta	hi	hi	hi	G_N	0	0
932	G_PRP	tu	hi	hi	en	G_V	0	0
933	G_N	sunday	en	hi	hi	G_PRP	0	0
934	G_PRP	ku	hi	en	en	G_N	0	0
935	G_N	office	en	hi	hi	G_PRP	0	0
936	G_PRT	nahi	hi	en	hi	G_N	0	0
937	G_V	jana	hi	hi	hi	G_PRT	0	0
938	G_V	padta	hi	hi		G_V	0	0
939	G_N	Office	en		hi		0	0
940	PSP	mein	hi	en	hi	G_N	0	0
941	G_PRP	kisi	hi	hi	hi	PSP	0	0
942	G_N	bandy	hi	hi	hi	G_PRP	0	0
943	PSP	ko	hi	hi	en	G_N	0	0
944	G_N	favor	en	hi	hi	PSP	0	0
945	G_V	de	hi	en	hi	G_N	0	0
946	G_V	do	hi	hi	hi	G_V	0	0
947	PSP	to	hi	hi	hi	G_V	0	0
948	G_V	jaty	hi	hi	hi	PSP	0	0
949	G_V	hoye	hi	hi	hi	G_V	0	0
950	G_PRP	apna	hi	hi	en	G_V	0	0
951	G_N	number	en	hi	hi	G_PRP	0	0
952	G_V	de	hi	en	hi	G_N	0	0
953	G_V	jata	hi	hi	hi	G_V	0	0
954	G_V	hai	hi	hi	hi	G_V	0	0
955	CC	kay	hi	hi	hi	G_V	0	0
956	G_PRP	koi	hi	hi	hi	CC	0	0
957	G_N	kaam	hi	hi	hi	G_PRP	0	0
958	G_V	ho	hi	hi	hi	G_N	0	0
959	G_PRT	to	hi	hi	hi	G_V	0	0
960	G_N	btana	hi	hi	hi	G_PRT	0	0
961	CC	aur	hi	hi	hi	G_N	0	0
962	G_R	baad	hi	hi	hi	CC	0	0
963	PSP	mein	hi	hi	hi	G_R	0	0
964	G_PRT	saaly	hi	hi	en	PSP	0	0
965	G_N	phone	en	hi	hi	G_PRT	0	0
966	PSP	hi	hi	en	hi	G_N	0	0
967	G_PRT	nai	hi	hi	hi	PSP	0	0
968	G_N	sunty	hi	hi	univ	G_PRT	0	0
969	G_X	.	univ	hi		G_N	0	0
970	G_N	Kasam	hi		hi		0	0
971	PSP	se	hi	hi	univ	G_N	0	0
972	G_X	!	univ	hi	hi	PSP	0	0
973	G_PRP	aisa	hi	univ	hi	G_X	0	0
974	G_J	imandari	hi	hi	hi	G_PRP	0	0
975	PSP	ka	hi	hi	en	G_J	0	0
976	G_N	virus	en	hi	hi	PSP	0	0
977	G_N	felayenge	hi	en	univ	G_N	0	0
978	G_X	,	univ	hi	hi	G_N	0	0
979	G_SYM	bahut	hi	univ	hi	G_X	0	0
980	G_N	mann	hi	hi	hi	G_SYM	0	0
981	G_V	hai	hi	hi	hi	G_N	0	0
982	G_J	sarkari	hi	hi	en	G_V	0	0
983	G_N	office	en	hi	hi	G_J	0	0
984	PSP	mein	hi	en	hi	G_N	0	0
985	G_N	logon	hi	hi	hi	PSP	0	0
986	PSP	ko	hi	hi	hi	G_N	0	0
987	G_N	kaam	hi	hi	hi	PSP	0	0
988	G_N	karte	hi	hi	hi	G_N	0	0
989	G_N	dekhne	hi	hi	hi	G_N	0	0
990	PSP	ka	hi	hi	univ	G_N	0	0
991	G_X	..	univ	hi	univ	PSP	0	0
992	U	http://t.co/xDPeKXIhIY	univ	univ		G_X	0	0
993	@	@_swapneal	univ		en		1	0
994	G_N	office	en	univ	hi	@	0	0
995	PSP	ko	hi	en	hi	G_N	0	0
996	G_V	kaam	hi	hi	univ	PSP	0	0
997	G_X	...	univ	hi	en	G_V	0	0
998	G_R	too	en	univ	en	G_X	0	0
999	G_J	much	en	en	en	G_R	0	0
1000	G_N	work	en	en	en	G_J	0	0
1001	G_N	load	en	en	univ	G_N	0	0
1002	E	😰	univ	en		G_N	0	0
1003	G_N	Kaam	hi		hi		0	0
1004	G_V	bolta	hi	hi	hi	G_N	0	0
1005	G_V	hai	hi	hi	hi	G_V	0	0
1006	G_PRT	itni	hi	hi	hi	G_V	0	0
1007	PSP	si	hi	hi	hi	G_PRT	0	0
1008	G_V	baat	hi	hi	hi	PSP	0	0
1009	G_V	hai	hi	hi	en	G_V	0	0
1010	G_N	OFFICE	en	hi	hi	G_V	0	0
1011	PSP	mein	hi	en	hi	G_N	0	0
1012	G_V	jaati	hi	hi	hi	PSP	0	0
1013	G_R	har	hi	hi	hi	G_V	0	0
1014	G_PRP	meri	hi	hi	hi	G_R	0	0
1015	G_N	raat	hi	hi	hi	G_PRP	0	0
1016	G_V	hai	hi	hi	en	G_N	0	0
1017	G_N	Hardwork	en	hi	hi	G_V	0	0
1018	PSP	ka	hi	en	en	G_N	0	0
1019	G_N	example	en	hi	hi	PSP	0	0
1020	G_N	is'se	hi	en	hi	G_N	0	0
1021	G_J	bada	hi	hi	hi	G_N	0	0
1022	G_PRP	kya	hi	hi	hi	G_J	0	0
1023	G_V	ho	hi	hi	hi	G_PRP	0	0
1024	G_V	sakta	hi	hi	univ	G_V	0	0
1025	G_X	...	univ	hi	univ	G_V	0	0
1026	U	http://t.co/delkx3Dt5S	univ	univ		G_X	0	0
1027	#	#WakeMeUpWhen	univ		en		1	0
1028	G_N	Papa	en	univ	hi	#	0	0
1029	PSP	k	hi	en	en	G_N	0	0
1030	G_N	office	en	hi	hi	PSP	0	0
1031	PSP	k	hi	en	hi	G_N	0	0
1032	G_N	saray	hi	hi	hi	PSP	0	0
1033	G_N	kaam	hi	hi	hi	G_N	0	0
1034	G_PRP	khud	hi	hi	hi	G_N	0	0
1035	G_V	hojaen	hi	hi	univ	G_PRP	0	0
1036	G_X	.	univ	hi		G_V	0	0
1037	@	@iamsrk_vraj	univ		hi		1	0
1038	G_PRT	Haan	hi	univ	hi	@	0	0
1039	G_R	ajkal	hi	hi	hi	G_PRT	0	0
1040	G_PRP	main	hi	hi	hi	G_R	0	0
1041	G_N	raat	hi	hi	hi	G_PRP	0	0
1042	PSP	ko	hi	hi	hi	G_N	0	0
1043	PSP	hi	hi	hi	en	PSP	0	0
1044	G_N	office	en	hi	hi	PSP	0	0
1045	G_V	jata	hi	en	hi	G_N	0	0
1046	G_V	hoon	hi	hi	univ	G_V	0	0
1047	G_X	..	univ	hi	hi	G_V	0	0
1048	G_V	kaam	hi	univ	hi	G_X	0	0
1049	G_PRT	bhi	hi	hi	hi	G_V	0	0
1050	G_SYM	zyada	hi	hi	hi	G_PRT	0	0
1051	G_PRT	nhi	hi	hi	hi	G_SYM	0	0
1052	G_V	hota	hi	hi	hi	G_PRT	0	0
1053	PSP	to	hi	hi	hi	G_V	0	0
1054	G_N	sukun	hi	hi	hi	PSP	0	0
1055	PSP	ke	hi	hi	hi	G_N	0	0
1056	G_R	din	hi	hi	hi	PSP	0	0
1057	G_N	guzar	hi	hi	hi	G_R	0	0
1058	G_V	rha	hi	hi	hi	G_N	0	0
1059	G_V	hun	hi	hi	univ	G_V	0	0
1060	G_X	..	univ	hi	univ	G_V	0	0
1061	E	:P	univ	univ		G_X	0	0
1062	G_PRP	Kaun	hi		hi		0	0
1063	G_PRT	kambakht	hi	hi	en	G_PRP	0	0
1064	G_N	job	en	hi	en	G_PRT	0	0
1065	G_N	satisfaction	en	en	hi	G_N	0	0
1066	PSP	ke	hi	en	hi	G_N	0	0
1067	PSP	liye	hi	hi	hi	PSP	0	0
1068	G_N	kaam	hi	hi	hi	PSP	0	0
1069	G_V	karta	hi	hi	hi	G_N	0	0
1070	G_V	hai	hi	hi	univ	G_V	0	0
1071	G_X	.	univ	hi	hi	G_V	0	0
1072	G_PRP	Hum	hi	univ	hi	G_X	0	0
1073	G_PRT	to	hi	hi	en	G_PRP	0	0
1074	G_N	office	en	hi	hi	G_PRT	0	0
1075	G_V	jate	hi	en	hi	G_N	0	0
1076	G_V	hain	hi	hi	hi	G_V	0	0
1077	CC	taaki	hi	hi	en	G_V	0	0
1078	G_J	fast	en	hi	en	CC	0	0
