id	tag	word	label	prev_label
921	G_V	sleep	en	en
922	G_X	,	univ	en
923	G_R	kaal	hi	univ
924	G_N	office	en	hi
925	G_V	hai	hi	en
926	E	:(	univ	hi
927	@	@theUglyDude007	univ	
928	@	@suzali86	univ	univ
929	G_R	ruz	hi	univ
930	G_N	kaam	hi	hi
931	G_V	karta	hi	hi
932	G_PRP	tu	hi	hi
933	G_N	sunday	en	hi
934	G_PRP	ku	hi	en
935	G_N	office	en	hi
936	G_PRT	nahi	hi	en
937	G_V	jana	hi	hi
938	G_V	padta	hi	hi
939	G_N	Office	en	
940	PSP	mein	hi	en
941	G_PRP	kisi	hi	hi
942	G_N	bandy	hi	hi
943	PSP	ko	hi	hi
944	G_N	favor	en	hi
945	G_V	de	hi	en
946	G_V	do	hi	hi
947	PSP	to	hi	hi
948	G_V	jaty	hi	hi
949	G_V	hoye	hi	hi
950	G_PRP	apna	hi	hi
951	G_N	number	en	hi
952	G_V	de	hi	en
953	G_V	jata	hi	hi
954	G_V	hai	hi	hi
955	CC	kay	hi	hi
956	G_PRP	koi	hi	hi
957	G_N	kaam	hi	hi
958	G_V	ho	hi	hi
959	G_PRT	to	hi	hi
960	G_N	btana	hi	hi
961	CC	aur	hi	hi
962	G_R	baad	hi	hi
963	PSP	mein	hi	hi
964	G_PRT	saaly	hi	hi
965	G_N	phone	en	hi
966	PSP	hi	hi	en
967	G_PRT	nai	hi	hi
968	G_N	sunty	hi	hi
969	G_X	.	univ	hi
970	G_N	Kasam	hi	
971	PSP	se	hi	hi
972	G_X	!	univ	hi
973	G_PRP	aisa	hi	univ
974	G_J	imandari	hi	hi
975	PSP	ka	hi	hi
976	G_N	virus	en	hi
977	G_N	felayenge	hi	en
978	G_X	,	univ	hi
979	G_SYM	bahut	hi	univ
980	G_N	mann	hi	hi
981	G_V	hai	hi	hi
982	G_J	sarkari	hi	hi
983	G_N	office	en	hi
984	PSP	mein	hi	en
985	G_N	logon	hi	hi
986	PSP	ko	hi	hi
987	G_N	kaam	hi	hi
988	G_N	karte	hi	hi
989	G_N	dekhne	hi	hi
990	PSP	ka	hi	hi
991	G_X	..	univ	hi
992	U	http://t.co/xDPeKXIhIY	univ	univ
993	@	@_swapneal	univ	
994	G_N	office	en	univ
995	PSP	ko	hi	en
996	G_V	kaam	hi	hi
997	G_X	...	univ	hi
998	G_R	too	en	univ
999	G_J	much	en	en
1000	G_N	work	en	en
1001	G_N	load	en	en
1002	E	😰	univ	en
1003	G_N	Kaam	hi	
1004	G_V	bolta	hi	hi
1005	G_V	hai	hi	hi
1006	G_PRT	itni	hi	hi
1007	PSP	si	hi	hi
1008	G_V	baat	hi	hi
1009	G_V	hai	hi	hi
1010	G_N	OFFICE	en	hi
1011	PSP	mein	hi	en
1012	G_V	jaati	hi	hi
1013	G_R	har	hi	hi
1014	G_PRP	meri	hi	hi
1015	G_N	raat	hi	hi
1016	G_V	hai	hi	hi
1017	G_N	Hardwork	en	hi
1018	PSP	ka	hi	en
1019	G_N	example	en	hi
1020	G_N	is'se	hi	en
1021	G_J	bada	hi	hi
1022	G_PRP	kya	hi	hi
1023	G_V	ho	hi	hi
1024	G_V	sakta	hi	hi
1025	G_X	...	univ	hi
1026	U	http://t.co/delkx3Dt5S	univ	univ
1027	#	#WakeMeUpWhen	univ	
1028	G_N	Papa	en	univ
1029	PSP	k	hi	en
1030	G_N	office	en	hi
1031	PSP	k	hi	en
1032	G_N	saray	hi	hi
1033	G_N	kaam	hi	hi
1034	G_PRP	khud	hi	hi
1035	G_V	hojaen	hi	hi
1036	G_X	.	univ	hi
1037	@	@iamsrk_vraj	univ	
1038	G_PRT	Haan	hi	univ
1039	G_R	ajkal	hi	hi
1040	G_PRP	main	hi	hi
1041	G_N	raat	hi	hi
1042	PSP	ko	hi	hi
1043	PSP	hi	hi	hi
1044	G_N	office	en	hi
1045	G_V	jata	hi	en
1046	G_V	hoon	hi	hi
1047	G_X	..	univ	hi
1048	G_V	kaam	hi	univ
1049	G_PRT	bhi	hi	hi
1050	G_SYM	zyada	hi	hi
1051	G_PRT	nhi	hi	hi
1052	G_V	hota	hi	hi
1053	PSP	to	hi	hi
1054	G_N	sukun	hi	hi
1055	PSP	ke	hi	hi
1056	G_R	din	hi	hi
1057	G_N	guzar	hi	hi
1058	G_V	rha	hi	hi
1059	G_V	hun	hi	hi
1060	G_X	..	univ	hi
1061	E	:P	univ	univ
1062	G_PRP	Kaun	hi	
1063	G_PRT	kambakht	hi	hi
1064	G_N	job	en	hi
1065	G_N	satisfaction	en	en
1066	PSP	ke	hi	en
1067	PSP	liye	hi	hi
1068	G_N	kaam	hi	hi
1069	G_V	karta	hi	hi
1070	G_V	hai	hi	hi
1071	G_X	.	univ	hi
1072	G_PRP	Hum	hi	univ
1073	G_PRT	to	hi	hi
1074	G_N	office	en	hi
1075	G_V	jate	hi	en
1076	G_V	hain	hi	hi
1077	CC	taaki	hi	hi
1078	G_J	fast	en	hi
1079	G_N	internet	en	en
1080	PSP	ke	hi	en
1081	G_N	maze	hi	hi
1082	G_V	ley	hi	hi
1083	G_V	sake	hi	hi
1084	G_X	,	univ	hi
1085	G_N	youtube	ne	univ
1086	G_V	dekh	hi	ne
1087	G_V	sake	hi	hi
1088	G_X	...	univ	hi
1089	@	@you_ShutUpp	univ	
1090	G_J	thaka	hi	univ
1091	G_V	hota	hi	hi
1092	G_V	he	hi	hi
1093	G_PRT	banda	hi	hi
1094	G_X	,	univ	hi
1095	G_PRP	tum	hi	univ
1096	G_PRP	koi	hi	hi
1097	G_N	kaam	hi	hi
1098	G_V	karo	hi	hi
1099	G_N	office	en	hi
1100	PSP	mein	hi	en
1101	G_PRT	to	hi	hi
1102	G_N	pata	hi	hi
1103	G_V	ho	hi	hi
1104	G_PRT	na	hi	hi
1105	E	:p	univ	hi
1106	@	@zartasha_maryam	univ	
1107	G_R	aaj	hi	univ
1108	PSP	ka	hi	hi
1109	G_R	din	hi	hi
1110	G_J	asha	hi	hi
1111	G_N	gya	hi	hi
1112	G_PRP	mere	hi	hi
1113	PSP	liye	hi	hi
1114	G_N	pehle	hi	hi
1115	G_N	India	ne	hi
1116	G_N	jeet	hi	ne
1117	G_V	gaui	hi	hi
1118	G_R	then	en	hi
1119	G_N	aaj	hi	en
1120	G_N	dophar	hi	hi
1121	PSP	me	hi	hi
1122	G_N	aaram	hi	hi
1123	PSP	se	hi	hi
1124	G_V	sone	hi	hi
1125	G_V	mila	hi	hi
1126	G_X	,	univ	hi
1127	CC	and	en	univ
1128	G_N	aaj	hi	en
1129	G_N	office	en	hi
1130	PSP	pe	hi	en
1131	G_PRT	bhi	hi	hi
1132	G_PRT	no	en	hi
1133	G_V	kaam	hi	en
1134	@	@md_baran	univ	
1135	@	@Hones8Liar	univ	univ
1136	G_V	chalo	hi	univ
1137	G_PRP	ab	hi	hi
1138	G_J	thoda	hi	hi
1139	G_N	kaam	hi	hi
1140	G_V	kar	hi	hi
1141	G_V	sakte	hi	hi
1142	G_V	hai	hi	hi
1143	G_X	...	univ	hi
1144	G_N	subah	hi	univ
1145	PSP	se	hi	hi
1146	G_PRP	yahi	hi	hi
1147	G_V	chipke	hi	hi
1148	G_V	pade	hi	hi
1149	G_V	hai	hi	hi
1150	G_N	office	en	hi
1151	PSP	me	hi	en
1152	G_PRT	bhi	hi	hi
1153	G_X	..	univ	hi
1154	G_PRP	is	hi	univ
1155	G_N	chakkar	hi	hi
1156	PSP	me	hi	hi
1157	G_N	lunch	en	hi
1158	G_PRT	bhi	hi	en
1159	G_PRT	nahi	hi	hi
1160	G_V	kiya	hi	hi
1161	@	@aashikapokharel	univ	
1162	G_PRT	Haha	univ	univ
1163	G_PRT	okay	en	univ
1164	G_X	.	univ	en
1165	G_N	Office	en	univ
1166	G_N	time	en	en
1167	G_X	,	univ	en
1168	G_PRT	aba	hi	univ
1169	G_N	bus	hi	hi
1170	PSP	ma	hi	hi
1171	G_V	bore	en	hi
1172	G_V	hune	hi	en
1173	G_PRT	wala	hi	hi
1174	G_PRT	chhu	hi	hi
1175	G_X	.	univ	hi
1176	G_R	Also	en	univ
1177	G_X	,	univ	en
1178	G_N	Alumni	en	univ
1179	PSP	ko	hi	en
1180	G_J	imp	en	hi
1181	G_V	kaam	hi	en
1182	G_V	chha	hi	hi
1183	G_X	.	univ	hi
1184	G_N	Viber	ne	univ
1185	PSP	ma	hi	ne
1186	G_V	aaye	hi	hi
1187	G_V	hune	hi	hi
1188	G_X	.	univ	hi
1189	E	:P	univ	univ
1190	DT	My	en	
1191	G_J	bad	en	en
1192	G_N	girl	en	en
1193	G_R	so	en	en
1194	G_J	good	en	en
1195	G_PRP	she	en	en
1196	G_V	lied	en	en
1197	PSP	to	en	en
1198	G_V	arranged	en	en
1199	G_N	marriage	en	en
1200	G_PRT	waala	hi	en
1201	G_N	ladka	hi	hi
1202	G_PRP	that	en	hi
1203	G_N	she's	en	en
1204	DT	a	en	en
1205	G_N	virgin	en	en
1206	PSP	for	en	en
1207	DT	his	en	en
1208	G_N	peace	en	en
1209	PSP	of	en	en
1210	G_N	mind	en	en
1211	G_X	.	univ	en
1212	G_N	Office	en	
1213	PSP	me	hi	en
1214	G_N	junior	en	hi
1215	PSP	ko	hi	en
1216	G_N	time	en	hi
1217	G_N	dena	hi	en
1218	G_V	parta	hi	hi
1219	G_V	hai	hi	hi
1220	G_PRP	isi	hi	hi
1221	PSP	lye	hi	hi
1222	G_N	ghar	hi	hi
1223	PSP	pe	hi	hi
1224	G_N	kaam	hi	hi
1225	G_N	karna	hi	hi
1226	G_V	parta	hi	hi
1227	G_V	hai	hi	hi
1228	G_X	.	univ	hi
1229	@	@realpreityzinta	univ	
1230	G_N	CRICKET	en	univ
1231	G_R	Please	en	en
1232	G_R	Aaj	hi	en
1233	G_N	KHUSHI	hi	hi
1234	PSP	KA	hi	hi
1235	G_N	MAUKA	hi	hi
1236	G_N	MAUKA	hi	hi
1237	G_N	MAUKA	hi	hi
1238	G_V	Hai	hi	hi
1239	E	😄😄	univ	hi
1240	G_V	Love	en	univ
1241	G_PRP	u	en	en
1242	G_R	PZ	en	en
1243	E	😘😘😘	univ	en
1244	G_V	love	en	univ
1245	G_PRP	ur	en	en
1246	G_N	dimple	en	en
1247	#	#IndvsSA	univ	en
1248	#	#pzsundaychat	univ	univ
1249	G_N	Nothing	en	
1250	G_PRP	is	hi	en
1251	G_J	bigger	en	hi
1252	PSP	than	en	en
1253	G_N	COUNTRY	en	en
1254	G_PRP	HUM	hi	en
1255	G_N	INDIAWAALE	hi	hi
1256	G_PRP	Jo	hi	hi
1257	G_J	KHUSHI	hi	hi
1258	G_N	INDIA	ne	hi
1259	PSP	Ki	hi	ne
1260	G_N	JEET	hi	hi
1261	PSP	Me	hi	hi
1262	G_V	milti	hi	hi
1263	G_PRP	wo	hi	hi
1264	CC	aur	hi	hi
1265	G_PRP	kahi	hi	hi
1266	G_PRT	nahi	hi	hi
1267	E	😍😍	univ	hi
1268	G_N	JAI	hi	univ
1269	G_N	HIND	hi	hi
1270	#	#IndvsSA	univ	hi
1271	#	#IndWins	univ	univ
1272	G_X	double_quotes	univ	
1273	G_PRP	Humpe	hi	univ
1274	G_PRP	ye	hi	hi
1275	G_PRP	kisne	hi	hi
1276	G_J	hara	hi	hi
1277	G_N	rang	hi	hi
1278	G_V	daala	hi	hi
1279	G_X	,	univ	hi
1280	G_N	khushi	hi	univ
1281	PSP	ne	hi	hi
1282	G_PRP	humari	hi	hi
1283	G_PRP	hme	hi	hi
1284	G_V	maar	hi	hi
1285	G_V	daala	hi	hi
1286	G_X	double_quotes	univ	hi
1287	G_X	-	univ	univ
1288	G_N	SA	acro	univ
1289	G_N	team	en	acro
1290	G_N	singing	en	en
1291	G_R	right	en	en
1292	G_R	now	en	en
1293	G_X	.	univ	en
1294	#	#IndvsSA	univ	univ
1295	G_PRP	isi	hi	
1296	G_N	khushi	hi	hi
1297	PSP	k	hi	hi
1298	G_N	mauke	hi	hi
1299	PSP	pe	hi	hi
1300	@	@thetanmay	univ	hi
1301	CC	&	en	univ
1302	G_SYM	sab	hi	en
1303	G_N	AIB	acro	hi
1304	CC	k	hi	acro
1305	G_N	team	en	hi
1306	PSP	ko	hi	en
1307	G_N	gaaliyan	hi	hi
1308	G_V	deke	hi	hi
1309	G_N	khushi	hi	hi
1310	G_V	manao	hi	hi
1311	#	#WontGiveItBack	univ	hi
1312	#	#IndvsSA	univ	univ
1313	@	@SDhawan25	univ	
1314	G_PRP	tumko	hi	univ
1315	G_N	shikhar	hi	hi
1316	PSP	par	hi	hi
1317	G_V	dekh	hi	hi
1318	PSP	ke	hi	hi
1319	G_R	bahaut	hi	hi
1320	G_N	khushi	hi	hi
1321	G_V	hui	hi	hi
1322	G_X	.	univ	hi
1323	G_PRT	Congratulations	en	univ
1324	G_X	!	univ	en
1325	#	#IndvsSA	univ	univ
1326	#	#CWC15	univ	univ
1327	G_PRT	Itni	hi	
1328	G_N	khushi	hi	hi
1329	G_PRT	itni	hi	hi
1330	G_N	khushi	hi	hi
1331	E	😭	univ	hi
1332	G_X	.	univ	univ
1333	G_PRP	I	en	univ
1334	G_V	have	en	en
1335	G_R	no	en	en
1336	G_N	idea	en	en
1337	G_PRP	what	en	en
1338	PSP	to	en	en
1339	G_V	do	en	en
1340	G_X	!	univ	en
1341	G_N	That's	en	univ
1342	G_R	how	en	en
1343	G_N	champions	en	en
1344	G_V	play	en	en
1345	G_X	.	univ	en
1346	#	#IndvsSA	univ	univ
1347	#	#CWC15	univ	univ
1348	#	#MaukaMauka	univ	univ
1349	#	#BleedBlue	univ	univ
1350	#	#Respect	univ	univ
1351	G_R	Sabse	hi	
1352	G_J	zyada	hi	hi
1353	G_N	khushi	hi	hi
1354	G_PRT	to	hi	hi
1355	G_N	Star	en	hi
1356	G_N	Sports	en	en
1357	PSP	waalo	hi	en
1358	PSP	ko	hi	hi
1359	G_V	ho	hi	hi
1360	G_V	rahi	hi	hi
1361	G_V	hogi	hi	hi
1362	G_X	,	univ	hi
1363	G_PRP	unhe	hi	univ
1364	G_X	'	univ	hi
1365	G_N	Jai	hi	univ
1366	G_N	Ho	hi	hi
1367	G_X	'	univ	hi
1368	PSP	ke	hi	univ
1369	PSP	liye	hi	hi
1370	G_SYM	ek	hi	hi
1371	G_J	naya	hi	hi
1372	G_N	match	en	hi
1373	G_PRP	jo	hi	en
1374	G_V	mil	hi	hi
1375	G_V	gaya	hi	hi
1376	G_X	.	univ	hi
1377	#	#IndvsSA	univ	univ
1378	G_V	Aa	hi	
1379	G_V	gaya	hi	hi
1380	G_N	mauka	hi	hi
1381	G_X	...	univ	hi
1382	G_N	India	ne	univ
1383	G_V	won	en	ne
1384	G_X	..	univ	en
1385	#	#IndvsSA	univ	univ
1386	G_PRP	Iss	hi	
1387	G_N	world	en	hi
1388	G_N	cup	en	en
1389	PSP	mai	hi	en
1390	G_PRP	koi	hi	hi
1391	G_N	khushi	hi	hi
1392	G_PRT	nai	hi	hi
1393	G_V	milni	hi	hi
1394	G_X	.	univ	hi
1395	G_PRT	Na	hi	univ
1396	#	#Pakistan	univ	hi
1397	PSP	ne	hi	univ
1398	G_N	jeetna	hi	hi
1399	G_V	hai	hi	hi
1400	G_X	,	univ	hi
1401	G_PRT	Na	hi	univ
1402	#	#India	univ	hi
1403	PSP	ne	hi	univ
1404	G_N	Haarna	hi	hi
1405	G_V	hai	hi	hi
1406	#	#WC2015	univ	hi
1407	#	#IndvsSA	univ	univ
1408	G_N	Indian	en	
1409	PSP	ki	hi	en
1410	G_N	har	hi	hi
1411	G_N	jeet	hi	hi
1412	G_N	pakistan	ne	hi
1413	PSP	ko	hi	ne
1414	G_PRT	bohat	hi	hi
1415	G_N	khushi	hi	hi
1416	G_V	deti	hi	hi
1417	G_V	hai	hi	hi
1418	G_X	.	univ	hi
1419	G_PRT	lol	univ	univ
1420	G_X	.	univ	univ
1421	#	#IndvsSA	univ	univ
1422	G_PRP	ye	hi	
1423	G_N	match	en	hi
1424	PSP	se	hi	en
1425	G_N	pakistan	ne	hi
1426	PSP	ko	hi	ne
1427	G_PRP	ye	hi	hi
1428	G_N	khushi	hi	hi
1429	G_V	hogi	hi	hi
1430	PSP	ki	hi	hi
1431	G_PRP	koi	hi	hi
1432	CC	aur	hi	hi
1433	G_N	country	en	hi
1434	G_PRT	bhi	hi	en
1435	G_PRP	unki	hi	hi
1436	PSP	hi	hi	hi
1437	G_R	jaise	hi	hi
1438	G_J	buri	hi	hi
1439	G_R	tarah	hi	hi
1440	PSP	se	hi	hi
1441	G_N	haar	hi	hi
1442	G_V	sakta	hi	hi
1443	G_V	hai	hi	hi
1444	#	#IndvsSA	univ	hi
1445	G_PRT	oyeeeee	univ	
1446	G_N	Light	en	univ
1447	G_V	Aaaagai	hi	en
1448	G_X	...	univ	hi
1449	G_N	pehli	hi	univ
1450	G_PRT	baar	hi	hi
1451	G_N	light	en	hi
1452	G_N	aane	hi	en
1453	PSP	ki	hi	hi
1454	G_PRT	itni	hi	hi
1455	G_N	khushi	hi	hi
1456	G_V	hui	hi	hi
1457	G_V	hai	hi	hi
1458	G_PRT	BC	acro	hi
1459	#	#INDvsSA	univ	acro
1460	G_J	Pakistani	ne	
1461	G_X	'	univ	ne
1462	PSP	s	en	univ
1463	G_N	khushi	hi	en
1464	G_V	is	hi	hi
1465	G_R	directly	en	hi
1466	G_J	propotional	en	en
1467	G_PRT	to	en	en
1468	G_N	India's	en	en
1469	G_V	defeat	en	en
1470	E	☺	univ	en
1471	E	😀	univ	univ
1472	G_N	SA	acro	univ
1473	G_PRT	walo	hi	acro
1474	G_R	aj	hi	hi
1475	PSP	na	hi	hi
1476	G_N	phorne	hi	hi
1477	G_V	dena	hi	hi
1478	G_PRP	inko	hi	hi
1479	G_N	phatake	hi	hi
1480	E	😉😬	univ	hi
1481	#	#CWC15	univ	univ
1482	#	#IndvsSA	univ	univ
1483	PSP	are	hi	
1484	G_N	kohli	hi	hi
1485	G_X	...	univ	hi
1486	G_N	pakistani	ne	univ
1487	PSP	ke	hi	ne
1488	G_N	ball	en	hi
1489	PSP	pe	hi	en
1490	G_R	out	en	hi
1491	G_PRT	nai	hi	en
1492	G_N	hona	hi	hi
1493	G_V	tha	hi	hi
1494	G_PRT	BC	acro	hi
1495	G_X	....	univ	acro
1496	G_SYM	sab	hi	univ
1497	G_PRT	saale	hi	hi
1498	G_PRP	isi	hi	hi
1499	G_N	khushi	hi	hi
1500	PSP	me	hi	hi
1501	G_N	patakhe	hi	hi
1502	G_N	phodne	hi	hi
1503	G_V	lag	hi	hi
1504	G_V	jaenge	hi	hi
1505	G_X	..	univ	hi
1506	#	#IndvsSA	univ	univ
1507	#	#SAvsIND	univ	univ
1508	@	@BadlapurFilm	univ	
1509	G_N	dekhne	hi	univ
1510	PSP	ke	hi	hi
1511	G_N	baad	hi	hi
1512	G_R	aaj	hi	hi
1513	G_V	Hua	hi	hi
1514	#	#Badlapura	univ	hi
1515	G_J	Fadu	hi	univ
1516	G_N	performance	en	hi
1517	PSP	by	en	en
1518	G_N	India	ne	en
1519	G_X	.....	univ	ne
1520	#	#IndvsSA	univ	univ
1521	#	#IndWins	univ	univ
1522	#	#CWC15	univ	univ
1523	G_V	Chalo	hi	
1524	G_N	IND	acro	hi
1525	G_R	aaj	hi	acro
1526	G_N	opponent	en	hi
1527	PSP	ko	hi	en
1528	G_V	SAF	hi	hi
1529	G_V	kar	hi	hi
1530	G_V	diya	hi	hi
1531	#	#IndvsSA	univ	hi
1532	G_N	Pakistani	ne	
1533	G_X	-	univ	ne
1534	G_R	Aaj	hi	univ
1535	G_R	phir	hi	hi
1536	PSP	se	hi	hi
1537	G_N	patakhe	hi	hi
1538	G_PRT	nai	hi	hi
1539	G_N	phod	hi	hi
1540	G_V	paaye	hi	hi
1541	G_X	.	univ	hi
1542	E	:)	univ	univ
1543	G_SYM	2nd	univ	univ
1544	G_N	Pakistan	ne	univ
1545	G_X	-	univ	ne
1546	G_V	Chalo	hi	univ
1547	G_N	tv	acro	hi
1548	G_PRT	hi	hi	acro
1549	G_V	tode	hi	hi
1550	G_V	lete	hi	hi
1551	G_V	hai	hi	hi
1552	G_X	.	univ	hi
1553	@	@Paagal_Luke	univ	univ
1554	#	#IndVsSA	univ	univ
1555	#	#BleedBlue	univ	univ
1556	#	#Jeet	univ	
1557	PSP	ka	hi	univ
1558	G_N	shikhar	hi	hi
1559	G_N	india	ne	hi
1560	G_N	world	en	ne
1561	G_N	cup	en	en
1562	G_J	jarur	hi	en
1563	G_V	jitegi	hi	hi
1564	CC	kyoki	hi	hi
1565	G_SYM	bahut	hi	hi
1566	G_J	badiya	hi	hi
1567	G_N	team	en	hi
1568	G_V	hai	hi	en
1569	G_N	Yadav	ne	
1570	G_N	bhaiya	hi	ne
1571	G_J	good	en	hi
1572	G_N	pace	en	en
1573	G_X	!	univ	en
1574	G_SYM	Bahut	hi	univ
1575	G_J	badiya	hi	hi
1576	E	😆	univ	hi
1577	G_R	aisa	hi	univ
1578	G_V	he	hi	hi
1579	G_N	gola	hi	hi
1580	G_V	feko	hi	hi
1581	#	#IndvsSA	univ	hi
1582	#	#CWC15	univ	univ
1583	@	@scratchysingh	univ	
1584	G_N	It's	en	univ
1585	G_R	like	en	en
1586	G_N	pados	hi	en
1587	PSP	ka	hi	hi
1588	G_N	launda	hi	hi
1589	CC	agar	hi	hi
1590	G_PRP	aap	hi	hi
1591	PSP	ko	hi	hi
1592	G_V	thoktaa	hi	hi
1593	G_V	hain	hi	hi
1594	CC	aur	hi	hi
1595	G_PRP	aap	hi	hi
1596	PSP	ke	hi	hi
1597	G_N	papa	hi	hi
1598	G_N	taali	hi	hi
1599	G_V	bajaatey	hi	hi
1600	G_PRT	sabhaash	hi	hi
1601	G_N	beta	hi	hi
1602	G_SYM	bahut	hi	hi
1603	G_J	badiya	hi	hi
1604	G_X	!	univ	hi
1605	G_SYM	Doh	hi	univ
1606	CC	aur	hi	hi
1607	G_V	maar	hi	hi
1608	G_X	.	univ	hi
1609	G_PRP	Ye	hi	
1610	G_PRT	to	hi	hi
1611	G_N	Palasia	ne	hi
1612	G_PRT	bhi	hi	ne
1613	G_V	Pahuch	hi	hi
1614	G_V	gaye	hi	hi
1615	G_X	..	univ	hi
1616	G_SYM	bahut	hi	univ
1617	G_J	mast	hi	hi
1618	CC	aur	hi	hi
1619	G_J	fast	en	hi
1620	G_V	bhag	hi	en
1621	G_V	rahe	hi	hi
1622	G_V	hai	hi	hi
1623	G_X	!!	univ	hi
1624	G_J	Badiya	hi	univ
1625	#	#Indore	univ	hi
1626	#	#RunIndoreRun	univ	univ
1627	#	#JioIndoreMarathon	univ	univ
1628	U	http://t.co/wBcI5uJiT1	univ	univ
1629	@	@praktabh	univ	
1630	G_SYM	bahut	hi	univ
1631	G_J	badiya	hi	hi
1632	G_X	...	univ	hi
1633	G_N	gali	hi	univ
1634	G_N	dene	hi	hi
1635	PSP	me	hi	hi
1636	G_N	PHD	acro	hi
1637	G_V	kie	hi	acro
1638	G_V	ho	hi	hi
1639	G_SYM	Bahut	hi	
1640	G_J	badiya	hi	hi
1641	G_V	thi	hi	hi
1642	G_N	rangoli	hi	hi
1643	G_X	,	univ	hi
1644	G_PRP	aap	hi	univ
1645	G_N	food	en	hi
1646	PSP	wali	hi	en
1647	G_N	pict	en	hi
1648	G_X	.	univ	en
1649	G_PRT	mat	hi	univ
1650	G_V	dala	hi	hi
1651	G_V	karo	hi	hi
1652	G_SYM	bahut	hi	
1653	G_J	badiya	hi	hi
1654	G_R	ab	hi	hi
1655	G_N	bihar	ne	hi
1656	PSP	ki	hi	ne
1657	G_N	rally	en	hi
1658	G_R	aisi	hi	en
1659	G_V	honi	hi	hi
1660	G_V	chahiye	hi	hi
1661	PSP	ki	hi	hi
1662	G_N	nitish	ne	hi
1663	G_N	kumar	ne	ne
1664	PSP	ki	hi	ne
1665	G_N	neend	hi	hi
1666	G_V	ud	hi	hi
1667	G_V	jaye	hi	hi
1668	@	@saritashandilya	univ	
1669	#	#mekhlawings	univ	univ
1670	G_SYM	Bahut	hi	univ
1671	G_J	Badiya	hi	hi
1672	G_N	Sarita	ne	hi
1673	G_PRT	ji	hi	ne
1674	G_X	...	univ	hi
1675	G_PRP	kaise	hi	univ
1676	G_V	hai	hi	hi
1677	G_PRP	aap	hi	hi
1678	G_X	.	univ	hi
1679	G_R	Pl	en	univ
1680	G_V	meet	en	en
1681	DT	my	en	en
1682	G_J	younger	en	en
1683	G_N	sister	en	en
1684	G_N	Pragya	ne	en
1685	@	@pragya_as	univ	ne
1686	DT	a	en	univ
1687	G_J	GEM	en	en
1688	CC	and	en	en
1689	DT	a	en	en
1690	G_J	GENIUS	en	en
1691	G_X	.	univ	en
1692	@	@rinib1	univ	
1693	$	92.7	univ	univ
1694	G_N	FM	acro	univ
1695	PSP	pay	hi	acro
1696	G_N	neelabh	ne	hi
1697	G_N	misra	ne	ne
1698	$	9.45	univ	ne
1699	G_N	pm	acro	univ
1700	PSP	pay	hi	acro
1701	G_J	achee	hi	hi
1702	G_N	story	en	hi
1703	G_V	sunate	hi	en
1704	G_V	hain	hi	hi
1705	G_X	-	univ	hi
1706	G_PRT	bahut	hi	univ
1707	G_J	badiya	hi	hi
1708	G_X	-	univ	hi
1709	G_V	will	en	univ
1710	G_V	tweet	en	en
1711	$	1	univ	en
1712	G_SYM	more	en	univ
1713	G_R	tomorrow	en	en
1714	G_X	-	univ	en
1715	PSP	on	en	univ
1716	G_N	honesty	en	en
1717	G_SYM	Bahut	hi	
1718	G_PRT	hi	hi	hi
1719	G_J	badiya	hi	hi
1720	G_N	Lines	en	hi
1721	G_X	.	univ	en
1722	G_PRP	This	en	
1723	#	#Morkel	univ	en
1724	G_N	wicket	en	univ
1725	G_V	looked	en	en
1726	G_R	like	en	en
1727	#	#Dhoni	univ	en
1728	G_V	telling	en	univ
1729	G_SYM	one	en	en
1730	#	#CSK	univ	en
1731	G_N	teammate	en	univ
1732	G_PRT	to	hi	en
1733	G_V	get	en	hi
1734	G_N	bowled	en	en
1735	PSP	by	en	en
1736	DT	another	en	en
1737	G_N	CSK	acro	en
1738	G_N	teammate	en	acro
1739	G_X	..	univ	en
1740	G_PRP	Ye	hi	univ
1741	G_N	IPL	acro	hi
1742	G_V	hai	hi	acro
1743	CC	ya	hi	hi
1744	#	#WorldCup2015	univ	hi
1745	G_PRT	BC	acro	univ
1746	G_N	Mohit	ne	
1747	G_V	gets	en	ne
1748	G_N	Faf	ne	en
1749	CC	and	en	ne
1750	G_N	Dhoni	ne	en
1751	G_V	smiles	en	ne
1752	G_X	.	univ	en
1753	G_V	Chepauk	hi	univ
1754	G_V	le	hi	hi
1755	G_N	IPL	acro	hi
1756	G_N	net	en	acro
1757	G_V	practice	en	en
1758	G_N	panreengla	undef	en
1759	G_X	?	univ	undef
1760	PSP	So	en	
1761	G_R	finally	en	en
1762	G_N	MS	ne	en
1763	G_N	Dhoni	ne	ne
1764	G_V	whispered	en	ne
1765	G_N	Faf	ne	en
1766	G_N	Du	ne	ne
1767	G_N	Plesis	ne	ne
1768	G_X	double_quotes	univ	ne
1769	G_N	Beta	hi	univ
1770	G_R	out	en	hi
1771	G_V	ho	hi	en
1772	G_V	jaa	hi	hi
1773	G_PRT	nahi	hi	hi
1774	CC	toh	hi	hi
1775	G_N	IPL	acro	hi
1776	PSP	se	hi	acro
1777	G_R	out	en	hi
1778	G_V	kara	hi	en
1779	G_V	dunga	hi	hi
1780	G_X	double_quotes	univ	hi
1781	G_PRT	LOL	univ	univ
1782	#	#IndVsSA	univ	univ
1783	G_N	Dhoni	ne	
1784	G_V	should	en	ne
1785	G_V	remind	en	en
1786	G_N	Faf	ne	en
